,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_hi,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_en,text_es
63,hi,1440377692327604239,1396833158633443338, KashiGaurav0700 सूंदर,1440678736873934853,False, KashiGaurav0700 सूंदर,2021-09-22T14:05:52.000Z,India,@KashiGaurav0700 सूंदर,[],[],['KashiGaurav0700'],[],,
64,en,1440373480667578376,1509863455, ankitksingh624  S BHUSHAN P PBH  Nyksindia  NyksUttarakhand  nyks up  NYKS CG  NYKSVikas  NYKDeoria6115 Jai Hind ,1440486448029831171,False,,2021-09-22T01:21:46.000Z,India,@ankitksingh624 @S_BHUSHAN_P_PBH @Nyksindia @NyksUttarakhand @nyks_up @NYKS_CG @NYKSVikas @NYKDeoria6115 Jai Hind 🙏,['🙏'],[],"['ankitksingh624', 'S_BHUSHAN_P_PBH', 'Nyksindia', 'NyksUttarakhand', 'nyks_up', 'NYKS_CG', 'NYKSVikas', 'NYKDeoria6115']",[], ankitksingh624  S BHUSHAN P PBH  Nyksindia  NyksUttarakhand  nyks up  NYKS CG  NYKSVikas  NYKDeoria6115 Jai Hind ,
65,hi,1440373480667578376,1509863455, S BHUSHAN P PBH  Nyksindia  NyksUttarakhand  nyks up  NYKS CG  NYKSVikas  NYKDeoria6115 जय हिन्द ,1440483561652441097,False, S BHUSHAN P PBH  Nyksindia  NyksUttarakhand  nyks up  NYKS CG  NYKSVikas  NYKDeoria6115 जय हिन्द ,2021-09-22T01:10:18.000Z,India,@S_BHUSHAN_P_PBH @Nyksindia @NyksUttarakhand @nyks_up @NYKS_CG @NYKSVikas @NYKDeoria6115 जय हिन्द 🇮🇳,['🇮🇳'],[],"['S_BHUSHAN_P_PBH', 'Nyksindia', 'NyksUttarakhand', 'nyks_up', 'NYKS_CG', 'NYKSVikas', 'NYKDeoria6115']",[],,
66,en,1440359637920800777,836132299091677185, Shubham fd  ChouhanShivraj  DrPRChoudhary  brajeshabpnews  Ashok Kashmir Thank you sir,1440367609464033282,False,,2021-09-21T17:29:33.000Z,India,@Shubham_fd @ChouhanShivraj @DrPRChoudhary @brajeshabpnews @Ashok_Kashmir Thank you sir❤️🙏,"['🙏', '❤️']",[],"['Shubham_fd', 'ChouhanShivraj', 'DrPRChoudhary', 'brajeshabpnews', 'Ashok_Kashmir']",[], Shubham fd  ChouhanShivraj  DrPRChoudhary  brajeshabpnews  Ashok Kashmir Thank you sir,
67,hi,1440347028433735680,1395436047043993606,पर हिंदुस्तान में कागज़ नहीं दिखाएंगे  ,1440347210449780752,False,पर हिंदुस्तान में कागज़ नहीं दिखाएंगे  ,2021-09-21T16:08:29.000Z,India,"पर हिंदुस्तान में

""कागज़ नहीं दिखाएंगे"" 😂😝","['😂', '😝']",[],[],[],,
68,hi,1440323220171722754,2587265450, ChiefSecyUP  CMOfficeUP  UPGovt  InfoDeptUP श्री प्रधानमंत्रीजी kda upकी मनमानी मैं महिला हूं और परेशान भी मैंने श्री CM पोर्टल पर 50 बार श्री PMपोर्टल पर4 बार महामहिम राष्ट्रपतिजी के पोर्टल पर4 बार शिकायत कर चुकी लेकिन कोई असर नहीं पड़ा आप कमेटी गठित करा कर सबूत के आधार पर जांच करा दीजिए रूबी7668446139 https   t co 2MEqXMJraw,1440707995957030918,False, ChiefSecyUP  CMOfficeUP  UPGovt  InfoDeptUP श्री प्रधानमंत्रीजी kda upकी मनमानी मैं महिला हूं और परेशान भी मैंने श्री CM पोर्टल पर 50 बार श्री PMपोर्टल पर4 बार महामहिम राष्ट्रपतिजी के पोर्टल पर4 बार शिकायत कर चुकी लेकिन कोई असर नहीं पड़ा आप कमेटी गठित करा कर सबूत के आधार पर जांच करा दीजिए रूबी7668446139 https   t co 2MEqXMJraw,2021-09-22T16:02:07.000Z,India,@ChiefSecyUP @CMOfficeUP @UPGovt @InfoDeptUP श्री प्रधानमंत्रीजी kda upकी मनमानी मैं महिला हूं और परेशान भी मैंने श्री CM पोर्टल पर 50 बार श्री PMपोर्टल पर4 बार महामहिम राष्ट्रपतिजी के पोर्टल पर4 बार शिकायत कर चुकी लेकिन कोई असर नहीं पड़ा आप कमेटी गठित करा कर सबूत के आधार पर जांच करा दीजिए रूबी7668446139 https://t.co/2MEqXMJraw,[],[],"['ChiefSecyUP', 'CMOfficeUP', 'UPGovt', 'InfoDeptUP']",['https://t.co/ga1ImUULi3'],,
69,hi,1440323220171722754,2587265450, ChiefSecyUP  CMOfficeUP  UPGovt  InfoDeptUP संपादक महोदय प्रिंट मीडिया डिजिटल मीडिया महोदय आपसे निवेदन है  कानपुर विकास प्राधिकरण मेरे साथ जो अन्याय कर रहा है उस पर एक डिबेट करा दें कानपुर विकास प्राधिकरण के बड़े से बड़े अधिकारी मेरे प्रश्नों का उत्तर नहीं दे सकते क्योंकि वह गलत है रूबी गोयल7668446139 https   t co FE500uuVLU,1440707916135206930,False, ChiefSecyUP  CMOfficeUP  UPGovt  InfoDeptUP संपादक महोदय प्रिंट मीडिया डिजिटल मीडिया महोदय आपसे निवेदन है  कानपुर विकास प्राधिकरण मेरे साथ जो अन्याय कर रहा है उस पर एक डिबेट करा दें कानपुर विकास प्राधिकरण के बड़े से बड़े अधिकारी मेरे प्रश्नों का उत्तर नहीं दे सकते क्योंकि वह गलत है रूबी गोयल7668446139 https   t co FE500uuVLU,2021-09-22T16:01:48.000Z,India,@ChiefSecyUP @CMOfficeUP @UPGovt @InfoDeptUP संपादक महोदय प्रिंट मीडिया डिजिटल मीडिया महोदय आपसे निवेदन है  कानपुर विकास प्राधिकरण मेरे साथ जो अन्याय कर रहा है उस पर एक डिबेट करा दें कानपुर विकास प्राधिकरण के बड़े से बड़े अधिकारी मेरे प्रश्नों का उत्तर नहीं दे सकते क्योंकि वह गलत है रूबी गोयल7668446139 https://t.co/FE500uuVLU,[],[],"['ChiefSecyUP', 'CMOfficeUP', 'UPGovt', 'InfoDeptUP']",['https://t.co/RI7jxtfcf1'],,
70,hi,1440321194524221454,4034543546, Janardan BJP  mpajaypratap  JPNadda काश मास्क लगा कर कोरोना के बारे में जागरुकता अभियान चलाते तो समझ आता   ज्ञान देने से पहले उसको आत्मसात भी करना चाहिए    आप तो जन प्रतिनिधि हैं   आप ही नहीं सुधर रहे जनता खाक सुधरेगी दूसरी लहर इतनी खौफनाक सिर्फ और सिर्फ आप जैसे लापरवाह जनप्रतिनिधि लोगों की वजह से ही भयावह हुई।।,1440756990687342597,False, Janardan BJP  mpajaypratap  JPNadda काश मास्क लगा कर कोरोना के बारे में जागरुकता अभियान चलाते तो समझ आता   ज्ञान देने से पहले उसको आत्मसात भी करना चाहिए    आप तो जन प्रतिनिधि हैं   आप ही नहीं सुधर रहे जनता खाक सुधरेगी दूसरी लहर इतनी खौफनाक सिर्फ और सिर्फ आप जैसे लापरवाह जनप्रतिनिधि लोगों की वजह से ही भयावह हुई।।,2021-09-22T19:16:49.000Z,India,"@Janardan_BJP @mpajaypratap @JPNadda काश मास्क लगा कर कोरोना के बारे में जागरुकता अभियान चलाते तो समझ आता ..
ज्ञान देने से पहले उसको आत्मसात भी करना चाहिए .. आप तो जन प्रतिनिधि हैं , आप ही नहीं सुधर रहे जनता खाक सुधरेगी?
दूसरी लहर इतनी खौफनाक सिर्फ और सिर्फ आप जैसे लापरवाह जनप्रतिनिधि लोगों की वजह से ही भयावह हुई।।",[],[],"['Janardan_BJP', 'mpajaypratap', 'JPNadda']",['https://t.co/nVtkbIx8c5'],,
71,en,1440316418034069512,67378160, DainikBhaskar Salute,1440357057765396490,False,,2021-09-21T16:47:37.000Z,India,@DainikBhaskar Salute,[],[],['DainikBhaskar'],[], DainikBhaskar Salute,
72,hi,1440315518951444489,925995761149628416, iamharunkhan  SupriyaShrinate  wasiiyc Ye akade bi totally fudged hai  vigyapan me galti ek newspaper ki ti Madam ko malum hai phir bi aap ka retweet kar rahi hai Muslim votes ke liye Isme mat phasen galat tweet na Karen Fayda nahi hoga ,1440507462029701120,False, iamharunkhan  SupriyaShrinate  wasiiyc Ye akade bi totally fudged hai  vigyapan me galti ek newspaper ki ti Madam ko malum hai phir bi aap ka retweet kar rahi hai Muslim votes ke liye Isme mat phasen galat tweet na Karen Fayda nahi hoga ,2021-09-22T02:45:16.000Z,India,"@iamharunkhan @SupriyaShrinate @wasiiyc Ye akade bi totally fudged hai, vigyapan me galti ek newspaper ki ti,
Madam ko malum hai,phir bi aap ka retweet kar rahi hai Muslim votes ke liye,
Isme mat phasen,galat tweet na Karen,
Fayda nahi hoga.",[],[],"['iamharunkhan', 'SupriyaShrinate', 'wasiiyc']",['https://t.co/DrjheSwWPp'],,
73,hi,1440315518951444489,925995761149628416, iamharunkhan  SupriyaShrinate  wasiiyc जिसके पार्टी की अध्यक्षा ही  किराये  की है    ज्ञान बांट रहा है,1440357283016310785,False, iamharunkhan  SupriyaShrinate  wasiiyc जिसके पार्टी की अध्यक्षा ही  किराये  की है    ज्ञान बांट रहा है,2021-09-21T16:48:31.000Z,India,"@iamharunkhan @SupriyaShrinate @wasiiyc जिसके पार्टी की अध्यक्षा ही ""किराये"" की है ...ज्ञान बांट रहा है",[],[],"['iamharunkhan', 'SupriyaShrinate', 'wasiiyc']",[],,
74,hi,1440312327128039436,2588841246, UPGovt  navneetsehgal3  sanjaychapps1  ShishirGoUP श्री प्रधानमंत्रीजी kda upकी मनमानी मैं महिला हूं और परेशान भी मैंने श्री CM पोर्टल पर 50 बार श्री PMपोर्टल पर4 बार महामहिम राष्ट्रपतिजी के पोर्टल पर4 बार शिकायत कर चुकी लेकिन कोई असर नहीं पड़ा आप कमेटी गठित करा कर सबूत के आधार पर जांच करा दीजिए रूबी7668446139 https   t co i3ecZjmYG6,1440621115693363200,False, UPGovt  navneetsehgal3  sanjaychapps1  ShishirGoUP श्री प्रधानमंत्रीजी kda upकी मनमानी मैं महिला हूं और परेशान भी मैंने श्री CM पोर्टल पर 50 बार श्री PMपोर्टल पर4 बार महामहिम राष्ट्रपतिजी के पोर्टल पर4 बार शिकायत कर चुकी लेकिन कोई असर नहीं पड़ा आप कमेटी गठित करा कर सबूत के आधार पर जांच करा दीजिए रूबी7668446139 https   t co i3ecZjmYG6,2021-09-22T10:16:54.000Z,India,@UPGovt @navneetsehgal3 @sanjaychapps1 @ShishirGoUP श्री प्रधानमंत्रीजी kda upकी मनमानी मैं महिला हूं और परेशान भी मैंने श्री CM पोर्टल पर 50 बार श्री PMपोर्टल पर4 बार महामहिम राष्ट्रपतिजी के पोर्टल पर4 बार शिकायत कर चुकी लेकिन कोई असर नहीं पड़ा आप कमेटी गठित करा कर सबूत के आधार पर जांच करा दीजिए रूबी7668446139 https://t.co/i3ecZjmYG6,[],[],"['UPGovt', 'navneetsehgal3', 'sanjaychapps1', 'ShishirGoUP']",['https://t.co/gfwQCXIWun'],,
75,hi,1440312327128039436,2588841246, UPGovt  navneetsehgal3  sanjaychapps1  ShishirGoUP महोदय उपर्युक्त घोषणा को संज्ञान में लेकर अतिशीघ्र इसकी विज्ञप्ति जारी करने की कृपा करें।इससे लाखों TET पास अभ्यर्थियों के संपर्क में आने वाले करोडों वोट सिर्फ आपके खाते में होंगे। जय योगी तय योगी  छा गयी योगी सरकार https   t co yNwnJisTCG https   t co N4DRLHr10B https   t co 00VGVJh3PZ,1440324924145471493,False, UPGovt  navneetsehgal3  sanjaychapps1  ShishirGoUP महोदय उपर्युक्त घोषणा को संज्ञान में लेकर अतिशीघ्र इसकी विज्ञप्ति जारी करने की कृपा करें।इससे लाखों TET पास अभ्यर्थियों के संपर्क में आने वाले करोडों वोट सिर्फ आपके खाते में होंगे। जय योगी तय योगी  छा गयी योगी सरकार https   t co yNwnJisTCG https   t co N4DRLHr10B https   t co 00VGVJh3PZ,2021-09-21T14:39:56.000Z,India,"@UPGovt @navneetsehgal3 @sanjaychapps1 @ShishirGoUP महोदय उपर्युक्त घोषणा को संज्ञान में लेकर अतिशीघ्र इसकी विज्ञप्ति जारी करने की कृपा करें।
इससे लाखों TET पास अभ्यर्थियों के संपर्क में आने वाले करोडों वोट सिर्फ आपके खाते में होंगे।
#जय_योगी_तय_योगी 
#छा_गयी_योगी_सरकार https://t.co/yNwnJisTCG https://t.co/N4DRLHr10B https://t.co/00VGVJh3PZ",[],[],"['UPGovt', 'navneetsehgal3', 'sanjaychapps1', 'ShishirGoUP']",['https://t.co/7C8Koi1q6B'],,
76,hi,1440308881100472334,1003886933439901696,गुलाबसिंह सम्भवतः जिले के ऐसे पात्र व्यक्ति बन गए जिसने 100 वर्ष पूरे कर टीके का पहला डोज लिया। MPVaccinationMahaAbhiyan3  LargestVaccinationDrive,1440308886972420112,False,गुलाबसिंह सम्भवतः जिले के ऐसे पात्र व्यक्ति बन गए जिसने 100 वर्ष पूरे कर टीके का पहला डोज लिया। MPVaccinationMahaAbhiyan3  LargestVaccinationDrive,2021-09-21T13:36:12.000Z,India,"गुलाबसिंह सम्भवतः जिले के ऐसे पात्र व्यक्ति बन गए जिसने 100 वर्ष पूरे कर टीके का पहला डोज लिया।
#MPVaccinationMahaAbhiyan3 
#LargestVaccinationDrive",[],[],[],['https://t.co/iwTgEkn8Ye'],,
77,hi,1440308881100472334,1003886933439901696,मंगलवार को घोडीबुज़ुर्ग के जामसिंह फालिया में अपने 100 वर्ष की आयु पूरी कर चुके गुलाबसिंह मोती को भी वेक्सीन लगाई गई। खास बात यह है कि 100 वर्ष के बुजुर्ग ने अपनी मर्जी से खटिया पर ही टीका लगवाया।  khargone100   firstdosevaccinated  Unite2FightCorona,1440308883977691137,False,मंगलवार को घोडीबुज़ुर्ग के जामसिंह फालिया में अपने 100 वर्ष की आयु पूरी कर चुके गुलाबसिंह मोती को भी वेक्सीन लगाई गई। खास बात यह है कि 100 वर्ष के बुजुर्ग ने अपनी मर्जी से खटिया पर ही टीका लगवाया।  khargone100   firstdosevaccinated  Unite2FightCorona,2021-09-21T13:36:12.000Z,India,"मंगलवार को घोडीबुज़ुर्ग के जामसिंह फालिया में अपने 100 वर्ष की आयु पूरी कर चुके गुलाबसिंह मोती को भी वेक्सीन लगाई गई। खास बात यह है कि 100 वर्ष के बुजुर्ग ने अपनी मर्जी से खटिया पर ही टीका लगवाया। 
#khargone100% #firstdosevaccinated 
#Unite2FightCorona",[],[],[],['https://t.co/HXWjSaGNmc'],,
78,hi,1440302385788637191,974531059793604608, collectordhar  healthminmp डॉ चंद्रशेखर पाटीदार जी मेरे गांव में पदस्थ हैं  हमेशा अस्पताल पर समय से पहुंच कर पुरे समय उपलब्ध रहते हैं,1440348088535715844,False, collectordhar  healthminmp डॉ चंद्रशेखर पाटीदार जी मेरे गांव में पदस्थ हैं  हमेशा अस्पताल पर समय से पहुंच कर पुरे समय उपलब्ध रहते हैं,2021-09-21T16:11:59.000Z,India,"@collectordhar @healthminmp डॉ चंद्रशेखर पाटीदार जी मेरे गांव में पदस्थ हैं, हमेशा अस्पताल पर समय से पहुंच कर पुरे समय उपलब्ध रहते हैं",[],[],"['collectordhar', 'healthminmp']",[],,
79,hi,1440298741399908367,797434576889057281, JansamparkK  JansamparkMP  healthminmp  mpurbandeptt  jdjsjabalpur  CollectorKatni कटनी मै covid vacciantion के लिये online slot booking क्यो नहि की जा रही आस पास के सभी जिलो मै ऑनलाइन बूकिन्ग है कटनी मै अनावश्यक रूप से शहरी क्षेत्र मै भी भीड़ लगा के vaccination किया जा रहा है आज भी अभी तक पुरानी कचेहेरी मै vaccine समय पे नहि आई है,1440550175676633098,False, JansamparkK  JansamparkMP  healthminmp  mpurbandeptt  jdjsjabalpur  CollectorKatni कटनी मै covid vacciantion के लिये online slot booking क्यो नहि की जा रही आस पास के सभी जिलो मै ऑनलाइन बूकिन्ग है कटनी मै अनावश्यक रूप से शहरी क्षेत्र मै भी भीड़ लगा के vaccination किया जा रहा है आज भी अभी तक पुरानी कचेहेरी मै vaccine समय पे नहि आई है,2021-09-22T05:35:00.000Z,India,@JansamparkK @JansamparkMP @healthminmp @mpurbandeptt @jdjsjabalpur @CollectorKatni कटनी मै covid vacciantion के लिये online slot booking क्यो नहि की जा रही आस पास के सभी जिलो मै ऑनलाइन बूकिन्ग है कटनी मै अनावश्यक रूप से शहरी क्षेत्र मै भी भीड़ लगा के vaccination किया जा रहा है आज भी अभी तक पुरानी कचेहेरी मै vaccine समय पे नहि आई है,[],[],"['JansamparkK', 'JansamparkMP', 'healthminmp', 'mpurbandeptt', 'jdjsjabalpur', 'CollectorKatni']",['https://t.co/1rkEMdj6eF'],,
80,en,1440297906641113095,1418583903913185286, AbhishekRawatO5  Kaminis86247039  ListenKabir  AsmitaChaurasi7  HarishAnuragi Great great ,1440303282446946312,False,,2021-09-21T13:13:56.000Z,India,@AbhishekRawatO5 @Kaminis86247039 @ListenKabir @AsmitaChaurasi7 @HarishAnuragi Great great 👍,['👍'],[],"['AbhishekRawatO5', 'Kaminis86247039', 'ListenKabir', 'AsmitaChaurasi7', 'HarishAnuragi']",[], AbhishekRawatO5  Kaminis86247039  ListenKabir  AsmitaChaurasi7  HarishAnuragi Great great ,
81,hi,1440296226843361297,881198179655360512,बैठक में समस्‍त संबंधित जिला अधिकारी एवं वैक्सीनेशन से संबंधित समस्त नोडल अधिकारी कलेक्‍टर कार्यालय सभाकक्ष से  जबकि फील्‍ड के अधिकारी अपने अपने विकासखण्‍ड से वीडियो कांफ्रेंसिंग के माध्‍यम से शामिल हैं । https   t co Gh475QvhfR,1440296753962520584,False,बैठक में समस्‍त संबंधित जिला अधिकारी एवं वैक्सीनेशन से संबंधित समस्त नोडल अधिकारी कलेक्‍टर कार्यालय सभाकक्ष से  जबकि फील्‍ड के अधिकारी अपने अपने विकासखण्‍ड से वीडियो कांफ्रेंसिंग के माध्‍यम से शामिल हैं । https   t co Gh475QvhfR,2021-09-21T12:48:00.000Z,India,"बैठक में समस्‍त संबंधित जिला अधिकारी एवं वैक्सीनेशन से संबंधित समस्त नोडल अधिकारी कलेक्‍टर कार्यालय सभाकक्ष से, जबकि फील्‍ड के अधिकारी अपने-अपने विकासखण्‍ड से वीडियो कांफ्रेंसिंग के माध्‍यम से शामिल हैं । https://t.co/Gh475QvhfR",[],[],[],['https://t.co/uuB3tCf9HO'],,
82,en,1440284663361069072,1151008746098663425, mp rohtak  narendramodi  mlkhattar  BJP4India  BJP4Haryana Jai Hind,1440324895234088970,False,,2021-09-21T14:39:49.000Z,India,@mp_rohtak @narendramodi @mlkhattar @BJP4India @BJP4Haryana Jai Hind,[],[],"['mp_rohtak', 'narendramodi', 'mlkhattar', 'BJP4India', 'BJP4Haryana']",[], mp rohtak  narendramodi  mlkhattar  BJP4India  BJP4Haryana Jai Hind,
83,es,1440281984530477063,984026968214695942, collectormorena  JansamparkMP  PROJSMorena  commchambal  PROJSBhind  Collectorsheop1  181cmhelpline  CMMadhyaPradesh Hello sir,1440725794318274563,False,,2021-09-22T17:12:51.000Z,India,@collectormorena @JansamparkMP @PROJSMorena @commchambal @PROJSBhind @Collectorsheop1 @181cmhelpline @CMMadhyaPradesh Hello sir,[],[],"['collectormorena', 'JansamparkMP', 'PROJSMorena', 'commchambal', 'PROJSBhind', 'Collectorsheop1', '181cmhelpline', 'CMMadhyaPradesh']",[],, collectormorena  JansamparkMP  PROJSMorena  commchambal  PROJSBhind  Collectorsheop1  181cmhelpline  CMMadhyaPradesh Hello sir
84,en,1440266377516830724,1618490684, BJP4MP  ChouhanShivraj Please make agriculture of our country entirely depend on cow  Please stop chemical farming completely ,1440267308245524499,False,,2021-09-21T10:50:59.000Z,India,@BJP4MP @ChouhanShivraj Please make agriculture of our country entirely depend on cow. Please stop chemical farming completely.,[],[],"['BJP4MP', 'ChouhanShivraj']",[], BJP4MP  ChouhanShivraj Please make agriculture of our country entirely depend on cow  Please stop chemical farming completely ,
85,hi,1440265820664254467,959347911812239360, OfficeofSSC  ChouhanShivraj प्राइमरी और माध्यमिक स्कूलों के लिए अतिथि शिक्षक भर्ती आदेश तो निकाल दिए।17 09 2021 तक ऑनलाइन ज्वाइनिंग का आदेश था।लेकिन अभी तक GFMS पोर्टल पर रिक्त जगह न तो ज्वाइनिंग का अपडेट हुआ है। अतिथ शिक्षकों को स्कूल में बुला लिया गया है ।यदि ज्वाइनिंग नहीं हुआ तो पेमेंट कैसे होगा।,1440451317248323589,False, OfficeofSSC  ChouhanShivraj प्राइमरी और माध्यमिक स्कूलों के लिए अतिथि शिक्षक भर्ती आदेश तो निकाल दिए।17 09 2021 तक ऑनलाइन ज्वाइनिंग का आदेश था।लेकिन अभी तक GFMS पोर्टल पर रिक्त जगह न तो ज्वाइनिंग का अपडेट हुआ है। अतिथ शिक्षकों को स्कूल में बुला लिया गया है ।यदि ज्वाइनिंग नहीं हुआ तो पेमेंट कैसे होगा।,2021-09-21T23:02:10.000Z,India,@OfficeofSSC @ChouhanShivraj प्राइमरी और माध्यमिक स्कूलों के लिए अतिथि शिक्षक भर्ती आदेश तो निकाल दिए।17/09/2021 तक ऑनलाइन ज्वाइनिंग का आदेश था।लेकिन अभी तक GFMS पोर्टल पर रिक्त जगह न तो ज्वाइनिंग का अपडेट हुआ है। अतिथ शिक्षकों को स्कूल में बुला लिया गया है ।यदि ज्वाइनिंग नहीं हुआ तो पेमेंट कैसे होगा।,[],[],"['OfficeofSSC', 'ChouhanShivraj']",['https://t.co/zNefZDldBV'],,
86,hi,1440265820664254467,959347911812239360, OfficeofSSC  ChouhanShivraj ये सपना ही रहेगा,1440362065906987017,False, OfficeofSSC  ChouhanShivraj ये सपना ही रहेगा,2021-09-21T17:07:31.000Z,India,@OfficeofSSC @ChouhanShivraj ये सपना ही रहेगा,[],[],"['OfficeofSSC', 'ChouhanShivraj']",[],,
87,hi,1440265602451394565,1618490684, BJP4MP  ChouhanShivraj जब UP में जनरल प्रमोशन हो सकता है तो MP मे क्यों नहीं BSC NURSING STUDENTS 2019 20 3 YEAR  से एक ही कक्षा में पढ़ते आ रहे कही छात्रो ने जागरूक  कर तों कुछ गड़बड़ी न हो जाए mpmsu student want general promotion  narendramodi  ChouhanShivraj  BJP4MP  son19407282  drnarottammisra https   t co v4KBDoNfS2,1440278045982556170,False, BJP4MP  ChouhanShivraj जब UP में जनरल प्रमोशन हो सकता है तो MP मे क्यों नहीं BSC NURSING STUDENTS 2019 20 3 YEAR  से एक ही कक्षा में पढ़ते आ रहे कही छात्रो ने जागरूक  कर तों कुछ गड़बड़ी न हो जाए mpmsu student want general promotion  narendramodi  ChouhanShivraj  BJP4MP  son19407282  drnarottammisra https   t co v4KBDoNfS2,2021-09-21T11:33:39.000Z,India,"@BJP4MP @ChouhanShivraj जब UP में जनरल प्रमोशन हो सकता है तो MP मे क्यों नहीं 
BSC NURSING STUDENTS 2019-20 3 YEAR  से एक ही कक्षा में पढ़ते आ रहे कही छात्रो ने जागरूक  कर तों कुछ गड़बड़ी न हो जाए
#mpmsu_student_want_general_promotion 
@narendramodi @ChouhanShivraj @BJP4MP @son19407282 @drnarottammisra https://t.co/v4KBDoNfS2",[],[],"['BJP4MP', 'ChouhanShivraj']",['https://t.co/UU7UMlpBSG'],,
88,hi,1440264200505331714,1082608727977615361, naveendumkaMLA जय हो,1440332178844368899,False, naveendumkaMLA जय हो,2021-09-21T15:08:46.000Z,India,@naveendumkaMLA जय हो,[],[],['naveendumkaMLA'],[],,
89,hi,1440263547070517248,373410448, M Lekhi  BJP4Delhi  narendramodi Jay Hind Adarsh,1440270144639418370,False, M Lekhi  BJP4Delhi  narendramodi Jay Hind Adarsh,2021-09-21T11:02:16.000Z,India,"@M_Lekhi @BJP4Delhi @narendramodi Jay Hind 🇮🇳🇮🇳

Adarsh",['🇮🇳'],[],"['M_Lekhi', 'BJP4Delhi', 'narendramodi']",[],,
90,en,1440258644986122243,959347911812239360, OfficeofSSC  ChouhanShivraj hello R K  this side do you wanna earn money online by using your phone then DM me  918839488464Instagram ID   r k  affiliater,1440259868892434442,False,,2021-09-21T10:21:26.000Z,India,"@OfficeofSSC @ChouhanShivraj hello R.K. this side 
do you wanna earn money online by using your phone 
then DM me 👇🏻
+918839488464
Instagram ID:- r.k._affiliater",['👇🏻'],[],"['OfficeofSSC', 'ChouhanShivraj']",['https://t.co/vGM9LECkXq'], OfficeofSSC  ChouhanShivraj hello R K  this side do you wanna earn money online by using your phone then DM me  918839488464Instagram ID   r k  affiliater,
91,hi,1440251920061325329,858174542992347136, pawankumar78170 अभी तक तो बेहतर हूँ।,1440298766024667138,False, pawankumar78170 अभी तक तो बेहतर हूँ।,2021-09-21T12:55:59.000Z,India,@pawankumar78170 अभी तक तो बेहतर हूँ।,[],[],['pawankumar78170'],[],,
92,hi,1440251920061325329,858174542992347136, ActivistHitesh इस समय आप कैसा महसूस कर रहे है ,1440283873619767314,False, ActivistHitesh इस समय आप कैसा महसूस कर रहे है ,2021-09-21T11:56:49.000Z,India,"@ActivistHitesh इस समय आप कैसा महसूस कर रहे है 
🤣😂","['😂', '🤣']",[],['ActivistHitesh'],[],,
93,hi,1440237343500222469,845158637190336512, thakurJonichauh जन रसोई प्रतिदिन चल रही है।आज दिनांक 21 09 21 कोभरपेट 4पूरी सब्जी  भोजन पैकेट रु11   मे वितरण के कुछ दृश्य।https   t co 0NfLWwBfcbहमारा प्रयास आपका सहयोगभूख कुपोषण रहित इन्दिरा नगर क्षेत्रलखनऊ के अन्य लोगों को जानकारी देकर सहयोग कर सकते हैं। https   t co rgajrldaxr,1440353317851332616,False, thakurJonichauh जन रसोई प्रतिदिन चल रही है।आज दिनांक 21 09 21 कोभरपेट 4पूरी सब्जी  भोजन पैकेट रु11   मे वितरण के कुछ दृश्य।https   t co 0NfLWwBfcbहमारा प्रयास आपका सहयोगभूख कुपोषण रहित इन्दिरा नगर क्षेत्रलखनऊ के अन्य लोगों को जानकारी देकर सहयोग कर सकते हैं। https   t co rgajrldaxr,2021-09-21T16:32:46.000Z,India,"@thakurJonichauh जन रसोई प्रतिदिन चल रही है।
आज दिनांक 21-09-21 को
भरपेट(4पूरी-सब्जी) भोजन पैकेट रु11/- मे वितरण के कुछ दृश्य।
https://t.co/0NfLWwBfcb
हमारा-प्रयास आपका-सहयोग
भूख-कुपोषण रहित इन्दिरा नगर क्षेत्र
लखनऊ के अन्य लोगों को जानकारी देकर सहयोग कर सकते हैं। https://t.co/rgajrldaxr",[],[],['thakurJonichauh'],['https://t.co/8fXXk2tqVM'],,
94,hi,1440236078753935373,1000701387515179009, kacholepraveen1  nlateri ये तो लगता है खिलवाड़ हो रहा है कोरोना के नाम पर,1440238765864198152,False, kacholepraveen1  nlateri ये तो लगता है खिलवाड़ हो रहा है कोरोना के नाम पर,2021-09-21T08:57:34.000Z,India,@kacholepraveen1 @nlateri ये तो लगता है खिलवाड़ हो रहा है कोरोना के नाम पर,[],[],"['kacholepraveen1', 'nlateri']",[],,
