,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_hi
84,en,1440867567791329287,432697203, mansukhmandviya  smritiirani  narendramodi On mission  ModiUSVisitGlobal disasterTo whomever he hugged That Poor s legs shrugged https   t co eh4cx8IjIF,1440873162573434881,False, mansukhmandviya  smritiirani  narendramodi On mission  ModiUSVisitGlobal disasterTo whomever he hugged That Poor s legs shrugged https   t co eh4cx8IjIF,2021-09-23T02:58:26.000Z,India,"@mansukhmandviya @smritiirani @narendramodi On mission 
#ModiUSVisit
Global disaster
To whomever he hugged 
That Poor's legs shrugged https://t.co/eh4cx8IjIF",[],['ModiUSVisit'],"['mansukhmandviya', 'smritiirani', 'narendramodi']",['https://t.co/xv4vI1oaU7'],
85,en,1440219712110010369,432697203, mansukhmandviya Thats really good what about  covaxin WHO approval NRI professionals students are waiting you are of no help for us This 82 crores includes  COVAXINATED NRIs who cant travel only because whole world considers us not vaccinated and banned from travel  BharatBiotech  SuchitraElla,1440540728988356615,False, mansukhmandviya Thats really good what about  covaxin WHO approval NRI professionals students are waiting you are of no help for us This 82 crores includes  COVAXINATED NRIs who cant travel only because whole world considers us not vaccinated and banned from travel  BharatBiotech  SuchitraElla,2021-09-22T04:57:28.000Z,India,"@mansukhmandviya Thats really good,what about #covaxin WHO approval.NRI professionals/students are waiting,you are of no help for us.This 82 crores includes #COVAXINATED NRIs who cant travel only because whole world considers us not vaccinated and banned from travel.@BharatBiotech @SuchitraElla",[],['covaxin'],['mansukhmandviya'],['https://t.co/ySjplCMFEJ'],
86,en,1440219712110010369,432697203, mansukhmandviya Excellent work and good counting  Now please improve the health infra in the country and also please remove the caller tune   I don’t think it serves any purpose by repeating it every time a person makes a call  You would loose votes because of this alone let aside other issues,1440522557224992770,False, mansukhmandviya Excellent work and good counting  Now please improve the health infra in the country and also please remove the caller tune   I don’t think it serves any purpose by repeating it every time a person makes a call  You would loose votes because of this alone let aside other issues,2021-09-22T03:45:15.000Z,India,@mansukhmandviya Excellent work and good counting .Now please improve the health infra in the country.and also please remove the caller tune . I don’t think it serves any purpose by repeating it every time a person makes a call. You would loose votes because of this alone let aside other issues,[],[],['mansukhmandviya'],['https://t.co/MR4OCFD6oR'],
87,hi,1440219712110010369,432697203, mansukhmandviya हार्दिक अभिनंदन,1440482062914359300,False,,2021-09-22T01:04:21.000Z,India,@mansukhmandviya हार्दिक अभिनंदन,[],[],['mansukhmandviya'],[], mansukhmandviya हार्दिक अभिनंदन
88,en,1440219712110010369,432697203, mansukhmandviya we are Great FULL Of Medical Staff  amp  all Doctors  amp  All Emp   ,1440371636134313988,False, mansukhmandviya we are Great FULL Of Medical Staff  amp  all Doctors  amp  All Emp   ,2021-09-21T17:45:33.000Z,India,@mansukhmandviya we are Great FULL Of Medical Staff &amp; all Doctors &amp; All Emp///🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹,['🌹'],[],['mansukhmandviya'],[],
89,hi,1440219712110010369,432697203, mansukhmandviya मा केंद्रीय स्वास्थ्य मंत्री आदरणीय श्री मनसुख मंडाविया जी mansukhmandviyaकृपया तुरंत हस्तक्षेप करें  स्पाइनल मस्कुलर अट्रॉफी बच्चों की  जान बचाएं भारत के बच्चे हम पर दया करें आप हमारी आशा होदवा  RESDIPLAM जो भारत में स्वीकृत है curesmaindia ,1440371538205691909,False,,2021-09-21T17:45:10.000Z,India,"@mansukhmandviya मा.केंद्रीय स्वास्थ्य मंत्री आदरणीय,
श्री.मनसुख मंडाविया जी👏
@mansukhmandviya
कृपया तुरंत हस्तक्षेप करें 
#स्पाइनल मस्कुलर अट्रॉफी 
बच्चों की  जान बचाएं 
भारत के बच्चे हम पर दया करें 
आप हमारी आशा हो
दवा #RESDIPLAM जो भारत में स्वीकृत है
@curesmaindia 🙏","['👏', '🙏']",[],"['mansukhmandviya', 'mansukhmandviya']",['https://t.co/5L0ui8XCtP'], mansukhmandviya मा केंद्रीय स्वास्थ्य मंत्री आदरणीय श्री मनसुख मंडाविया जी mansukhmandviyaकृपया तुरंत हस्तक्षेप करें  स्पाइनल मस्कुलर अट्रॉफी बच्चों की  जान बचाएं भारत के बच्चे हम पर दया करें आप हमारी आशा होदवा  RESDIPLAM जो भारत में स्वीकृत है curesmaindia 
90,hi,1440219712110010369,432697203, mansukhmandviya Jai shree RAM,1440361819231584257,False,,2021-09-21T17:06:32.000Z,India,@mansukhmandviya Jai shree RAM,[],[],['mansukhmandviya'],[], mansukhmandviya Jai shree RAM
91,en,1440219712110010369,432697203, mansukhmandviya Seeing a Govt neta s tweet without  narendramodi in it after months Thank U medical fraternity ,1440358569333846023,False, mansukhmandviya Seeing a Govt neta s tweet without  narendramodi in it after months Thank U medical fraternity ,2021-09-21T16:53:38.000Z,India,"@mansukhmandviya Seeing a Govt neta's tweet without @narendramodi in it after months 🙌🙌

Thank U medical fraternity 🙏🙏","['🙌', '🙏']",[],"['mansukhmandviya', 'narendramodi']",[],
92,en,1440219712110010369,432697203, mansukhmandviya  PoonambenMaadam Congratulations,1440356612133191683,False, mansukhmandviya  PoonambenMaadam Congratulations,2021-09-21T16:45:51.000Z,India,@mansukhmandviya @PoonambenMaadam Congratulations,[],[],"['mansukhmandviya', 'PoonambenMaadam']",[],
93,en,1440219712110010369,432697203, mansukhmandviya And covaxin has no approval yet from  WHO what a gain we have crores of Indians cannot travel coz of this how r you going to address this concern     BharatBiotech  PMOIndia  narendramodi,1440329519198474240,False, mansukhmandviya And covaxin has no approval yet from  WHO what a gain we have crores of Indians cannot travel coz of this how r you going to address this concern     BharatBiotech  PMOIndia  narendramodi,2021-09-21T14:58:12.000Z,India,@mansukhmandviya And covaxin has no approval yet from @WHO what a gain we have crores of Indians cannot travel coz of this how r you going to address this concern??? @BharatBiotech @PMOIndia @narendramodi,[],[],"['mansukhmandviya', 'WHO']",['https://t.co/5qtKJCdtGd'],
94,en,1440219712110010369,432697203, mansukhmandviya Please make agriculture of our country entirely depend on cow  Please stop chemical farming completely ,1440325539093303297,False, mansukhmandviya Please make agriculture of our country entirely depend on cow  Please stop chemical farming completely ,2021-09-21T14:42:23.000Z,India,@mansukhmandviya Please make agriculture of our country entirely depend on cow. Please stop chemical farming completely.,[],[],['mansukhmandviya'],[],
95,en,1440219712110010369,432697203, Saffron  Pride  mansukhmandviya  CHARANJITCHANNI But better than modi govt,1440302212652044308,False, Saffron  Pride  mansukhmandviya  CHARANJITCHANNI But better than modi govt,2021-09-21T13:09:41.000Z,India,@Saffron__Pride @mansukhmandviya @CHARANJITCHANNI But better than modi govt,[],[],"['Saffron__Pride', 'mansukhmandviya', 'CHARANJITCHANNI']",[],
96,hi,1440219712110010369,432697203, 55Ranjay  mansukhmandviya कहते हैं न  बड़े बड़े शहरों में ऐसी छोटी छोटी बातें होती रहती हैं ,1440285618844549125,False,,2021-09-21T12:03:45.000Z,India,"@55Ranjay @mansukhmandviya कहते हैं न, बड़े-बड़े शहरों में ऐसी छोटी-छोटी बातें होती रहती हैं!",[],[],"['55Ranjay', 'mansukhmandviya']",[], 55Ranjay  mansukhmandviya कहते हैं न  बड़े बड़े शहरों में ऐसी छोटी छोटी बातें होती रहती हैं 
97,hi,1440219712110010369,432697203, 55Ranjay  mansukhmandviya उन्होंने अपनी सूझ बूझ से प्रथम खुराक को दर्ज करवाया। दस मिनट के भीतर मैं टीका लेकर घर को निकल चला था।  2 2 ,1440285311695667217,False,,2021-09-21T12:02:32.000Z,India,@55Ranjay @mansukhmandviya उन्होंने अपनी सूझ-बूझ से प्रथम खुराक को दर्ज करवाया। दस मिनट के भीतर मैं टीका लेकर घर को निकल चला था। (2/2),[],[],"['55Ranjay', 'mansukhmandviya']",[], 55Ranjay  mansukhmandviya उन्होंने अपनी सूझ बूझ से प्रथम खुराक को दर्ज करवाया। दस मिनट के भीतर मैं टीका लेकर घर को निकल चला था।  2 2 
98,hi,1440219712110010369,432697203, 55Ranjay  mansukhmandviya मेरे साथ भी इस प्रकार की घटना घट चुकी है। मेरी प्रथम ख़ुराक को संचालक ने दर्ज ही नहीं किया था। दूसरी ख़ुराक के लिए जब मैं एक अन्य केंद्र पर पहुँचा था तब मुझे यह ज्ञात हुआ। परन्तु दूसरे केन्द्र के संचालक बड़े ही धैर्यवान थे।  1 2 ,1440285245920579587,False,,2021-09-21T12:02:16.000Z,India,@55Ranjay @mansukhmandviya मेरे साथ भी इस प्रकार की घटना घट चुकी है। मेरी प्रथम ख़ुराक को संचालक ने दर्ज ही नहीं किया था। दूसरी ख़ुराक के लिए जब मैं एक अन्य केंद्र पर पहुँचा था तब मुझे यह ज्ञात हुआ। परन्तु दूसरे केन्द्र के संचालक बड़े ही धैर्यवान थे। (1/2),[],[],"['55Ranjay', 'mansukhmandviya']",['https://t.co/OmBQ5tjDsD'], 55Ranjay  mansukhmandviya मेरे साथ भी इस प्रकार की घटना घट चुकी है। मेरी प्रथम ख़ुराक को संचालक ने दर्ज ही नहीं किया था। दूसरी ख़ुराक के लिए जब मैं एक अन्य केंद्र पर पहुँचा था तब मुझे यह ज्ञात हुआ। परन्तु दूसरे केन्द्र के संचालक बड़े ही धैर्यवान थे।  1 2 
99,hi,1440219712110010369,432697203, 55Ranjay  mansukhmandviya सर्वर पर भार अधिक होने के कारण कम्प्यूटर अथवा किसी मानव संचालक से भूल हो गई होगी। आप चिंता न करें। मुझे पूर्ण विश्वास है कि आपके टीकाकरण सर्टिफ़िकेट को वैध माना जाएगा।,1440283657529217031,False,,2021-09-21T11:55:57.000Z,India,@55Ranjay @mansukhmandviya सर्वर पर भार अधिक होने के कारण कम्प्यूटर अथवा किसी मानव संचालक से भूल हो गई होगी। आप चिंता न करें। मुझे पूर्ण विश्वास है कि आपके टीकाकरण सर्टिफ़िकेट को वैध माना जाएगा।,[],[],"['55Ranjay', 'mansukhmandviya']",['https://t.co/FpDypdJZFy'], 55Ranjay  mansukhmandviya सर्वर पर भार अधिक होने के कारण कम्प्यूटर अथवा किसी मानव संचालक से भूल हो गई होगी। आप चिंता न करें। मुझे पूर्ण विश्वास है कि आपके टीकाकरण सर्टिफ़िकेट को वैध माना जाएगा।
100,hi,1440219712110010369,432697203, 55Ranjay  mansukhmandviya बाद में जब १७ सितम्बर के सभी आँकड़े स्वास्थ्य मंत्रालय को उपलब्ध करा दिए गए तब उस अंतिम गणना को जारी कर दिया गया एवं सूचना में बदलाव भी हो गया। https   t co Ap6K89zXQ7,1440282444649795589,False,,2021-09-21T11:51:08.000Z,India,@55Ranjay @mansukhmandviya बाद में जब १७ सितम्बर के सभी आँकड़े स्वास्थ्य मंत्रालय को उपलब्ध करा दिए गए तब उस अंतिम गणना को जारी कर दिया गया एवं सूचना में बदलाव भी हो गया। https://t.co/Ap6K89zXQ7,[],[],"['55Ranjay', 'mansukhmandviya']",['https://t.co/tODPZflfOj'], 55Ranjay  mansukhmandviya बाद में जब १७ सितम्बर के सभी आँकड़े स्वास्थ्य मंत्रालय को उपलब्ध करा दिए गए तब उस अंतिम गणना को जारी कर दिया गया एवं सूचना में बदलाव भी हो गया। https   t co Ap6K89zXQ7
101,hi,1440219712110010369,432697203, EmMeetsAub  mansukhmandviya यहां 4 दिन बाद upload किया गया है और सर्टिफिकेट 20 सितंबर के साथ में मोबाइल में massage 21 सितंबर के टिका लिया हुआ दिखाता है,1440280356565905409,False,,2021-09-21T11:42:50.000Z,India,@EmMeetsAub @mansukhmandviya यहां 4 दिन बाद upload किया गया है और सर्टिफिकेट 20 सितंबर के साथ में मोबाइल में massage 21 सितंबर के टिका लिया हुआ दिखाता है,[],[],"['EmMeetsAub', 'mansukhmandviya']",['https://t.co/xYnXVtvxGi'], EmMeetsAub  mansukhmandviya यहां 4 दिन बाद upload किया गया है और सर्टिफिकेट 20 सितंबर के साथ में मोबाइल में massage 21 सितंबर के टिका लिया हुआ दिखाता है
102,hi,1440219712110010369,432697203, 55Ranjay  mansukhmandviya परन्तु १७ सितम्बर को अत्यंत ही बड़ी मात्रा में टीकाकरण होने के कारण इस नियम में ढील दी गई थी। कोविन पोर्टल के डैशबोर्ड पर स्पष्ट रूप से लिख दिया गया था कि सारे आँकड़े अस्थायी  provisional  हैं एवं पूर्ण अद्यतन तक ऐसे ही रहेंगे। https   t co kXm1AB3vvk,1440280145273626633,False,,2021-09-21T11:42:00.000Z,India,@55Ranjay @mansukhmandviya परन्तु १७ सितम्बर को अत्यंत ही बड़ी मात्रा में टीकाकरण होने के कारण इस नियम में ढील दी गई थी। कोविन पोर्टल के डैशबोर्ड पर स्पष्ट रूप से लिख दिया गया था कि सारे आँकड़े अस्थायी (provisional) हैं एवं पूर्ण अद्यतन तक ऐसे ही रहेंगे। https://t.co/kXm1AB3vvk,[],[],"['55Ranjay', 'mansukhmandviya']",['https://t.co/uIWC3gKiE6'], 55Ranjay  mansukhmandviya परन्तु १७ सितम्बर को अत्यंत ही बड़ी मात्रा में टीकाकरण होने के कारण इस नियम में ढील दी गई थी। कोविन पोर्टल के डैशबोर्ड पर स्पष्ट रूप से लिख दिया गया था कि सारे आँकड़े अस्थायी  provisional  हैं एवं पूर्ण अद्यतन तक ऐसे ही रहेंगे। https   t co kXm1AB3vvk
103,hi,1440219712110010369,432697203, 55Ranjay  mansukhmandviya स्वास्थ्य मंत्रालय द्वारा कोविन पोर्टल को लेकर जो दिशा निर्देश जारी किए गए हैं उनमें स्पष्ट रूप से लिखा है कि टीकाकरण केंद्र किसी एक दिन के आँकड़ों को अगले दिन साँयः पाँच बजे तक अपलोड कर सकते हैं।,1440278666781478915,False,,2021-09-21T11:36:07.000Z,India,@55Ranjay @mansukhmandviya स्वास्थ्य मंत्रालय द्वारा कोविन पोर्टल को लेकर जो दिशा निर्देश जारी किए गए हैं उनमें स्पष्ट रूप से लिखा है कि टीकाकरण केंद्र किसी एक दिन के आँकड़ों को अगले दिन साँयः पाँच बजे तक अपलोड कर सकते हैं।,[],[],"['55Ranjay', 'mansukhmandviya']",['https://t.co/Z9jT0qvjQn'], 55Ranjay  mansukhmandviya स्वास्थ्य मंत्रालय द्वारा कोविन पोर्टल को लेकर जो दिशा निर्देश जारी किए गए हैं उनमें स्पष्ट रूप से लिखा है कि टीकाकरण केंद्र किसी एक दिन के आँकड़ों को अगले दिन साँयः पाँच बजे तक अपलोड कर सकते हैं।
104,hi,1440219712110010369,432697203, 55Ranjay  mansukhmandviya आँकड़ों के अद्यतन में समय लगता है श्रीमान। कई केंद्र त्वरित अद्यतन न करके एक ही साथ रात्रि में सर्वर पर आँकड़े अपलोड करते हैं।,1440278370772676610,False,,2021-09-21T11:34:57.000Z,India,@55Ranjay @mansukhmandviya आँकड़ों के अद्यतन में समय लगता है श्रीमान। कई केंद्र त्वरित अद्यतन न करके एक ही साथ रात्रि में सर्वर पर आँकड़े अपलोड करते हैं।,[],[],"['55Ranjay', 'mansukhmandviya']",['https://t.co/5psfbFs37I'], 55Ranjay  mansukhmandviya आँकड़ों के अद्यतन में समय लगता है श्रीमान। कई केंद्र त्वरित अद्यतन न करके एक ही साथ रात्रि में सर्वर पर आँकड़े अपलोड करते हैं।
105,en,1440219712110010369,432697203, mansukhmandviya  MoHFW INDIA Sir  Please get the approval of WHO for Covaxin ,1440274333222387713,False, mansukhmandviya  MoHFW INDIA Sir  Please get the approval of WHO for Covaxin ,2021-09-21T11:18:54.000Z,India,"@mansukhmandviya @MoHFW_INDIA Sir, Please get the approval of WHO for Covaxin.",[],[],"['mansukhmandviya', 'MoHFW_INDIA']",[],
106,en,1440219712110010369,432697203, mansukhmandviya  docvjg Thank u so much sir,1440259996004937742,False, mansukhmandviya  docvjg Thank u so much sir,2021-09-21T10:21:56.000Z,India,@mansukhmandviya @docvjg Thank u so much sir,[],[],"['mansukhmandviya', 'docvjg']",[],
