,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_es,text_hi
224,en,1437903484221804560,803694179079458816, TheRightSideO O  verningsen  VP I don t have anything to prove to denial artists who refuse to acknowledge every bit of evidence presented to them  You re all the same and you re the reason why I don t waste time posting articles simply for you to ignore them or discredit them altogether ,1438862953491714048,False, TheRightSideO O  verningsen  VP I don t have anything to prove to denial artists who refuse to acknowledge every bit of evidence presented to them  You re all the same and you re the reason why I don t waste time posting articles simply for you to ignore them or discredit them altogether ,2021-09-17T13:50:35.000Z,USA,@TheRightSideO_O @verningsen @VP I don't have anything to prove to denial artists who refuse to acknowledge every bit of evidence presented to them. You're all the same and you're the reason why I don't waste time posting articles simply for you to ignore them or discredit them altogether.,[],[],"['TheRightSideO_O', 'verningsen', 'VP']",['https://t.co/JAsPLvaeY7'],,
225,en,1437903484221804560,803694179079458816, VP U 2 R PATHETIC U CANT DO THE JOB U WERE ELECTED 2 DO  NOW GET THOSE NASTY THINGS TRYING TO INVADE “OUR COUNTRY” GET THEM OUT OF HERE  WE R NOT GOING 2 PAY TAXES 2 FEED CLOTHE AND HOUSE THEM  let’s make a law where the RICH politicians pay for any new aliens immigrants,1438856068923379712,False, VP U 2 R PATHETIC U CANT DO THE JOB U WERE ELECTED 2 DO  NOW GET THOSE NASTY THINGS TRYING TO INVADE “OUR COUNTRY” GET THEM OUT OF HERE  WE R NOT GOING 2 PAY TAXES 2 FEED CLOTHE AND HOUSE THEM  let’s make a law where the RICH politicians pay for any new aliens immigrants,2021-09-17T13:23:14.000Z,USA,"@VP U 2 R PATHETIC U CANT DO THE JOB U WERE ELECTED 2 DO! NOW GET THOSE NASTY THINGS TRYING TO INVADE “OUR COUNTRY” GET THEM OUT OF HERE! WE R NOT GOING 2 PAY TAXES 2 FEED CLOTHE AND HOUSE THEM, let’s make a law where the RICH politicians pay for any new aliens/immigrants",[],[],['VP'],['https://t.co/S9SXRGO5Rr'],,
226,en,1437903484221804560,803694179079458816, VP Do you support secession or rebellion Those are both fundament rights as well but I have a feeling you don t like anything that takes away power from you and your overlords ,1438840425071226884,False, VP Do you support secession or rebellion Those are both fundament rights as well but I have a feeling you don t like anything that takes away power from you and your overlords ,2021-09-17T12:21:04.000Z,USA,"@VP Do you support secession or rebellion?
Those are both fundament rights as well but I have a feeling you don't like anything that takes away power from you and your overlords.",[],[],['VP'],['https://t.co/ckf6jooJyU'],,
227,en,1437903484221804560,803694179079458816, VP Thats all good if your in a Democratic led state ,1438836764450381829,False, VP Thats all good if your in a Democratic led state ,2021-09-17T12:06:31.000Z,USA,@VP Thats all good if your in a Democratic led state.,[],[],['VP'],[],,
228,en,1437903484221804560,803694179079458816, VP You have mass homeless and people entering the country all the all need todo is stick together with shovels and walk back to their homeland rich might need some divers here and their      ,1438825795145895940,False, VP You have mass homeless and people entering the country all the all need todo is stick together with shovels and walk back to their homeland rich might need some divers here and their      ,2021-09-17T11:22:56.000Z,USA,@VP You have mass homeless and people entering the country all the all need todo is stick together with shovels and walk back to their homeland rich might need some divers here and their!!!!!!,[],[],['VP'],['https://t.co/2Hk0BJZcXQ'],,
229,en,1437903484221804560,803694179079458816, VP All you care about is a voting system that makes it easy to  Cheat ,1438825331738165252,False, VP All you care about is a voting system that makes it easy to  Cheat ,2021-09-17T11:21:05.000Z,USA,@VP All you care about is a voting system that makes it easy to  Cheat.,[],[],['VP'],[],,
230,en,1437903484221804560,803694179079458816, VP I vote Putin  It s right ,1438704811847954432,False, VP I vote Putin  It s right ,2021-09-17T03:22:11.000Z,USA,@VP I vote Putin. It's right.,[],[],['VP'],[],,
231,en,1437903484221804560,803694179079458816, VP IT is very good news for UN,1438676373598441473,False, VP IT is very good news for UN,2021-09-17T01:29:11.000Z,USA,@VP IT is very good news for UN,[],[],['VP'],[],,
232,en,1437903484221804560,803694179079458816, VP what about the rest of our rights  y’all really messin shit up,1438672628462637058,False, VP what about the rest of our rights  y’all really messin shit up,2021-09-17T01:14:18.000Z,USA,@VP what about the rest of our rights? y’all really messin shit up,[],[],['VP'],[],,
233,en,1437903484221804560,803694179079458816, attackoftheswag  verningsen  VP Coming from the guy with no evidence  but claiming this is a rampant problem  Take your own advice and do some research before claiming these things next time  ,1438663832805666820,False, attackoftheswag  verningsen  VP Coming from the guy with no evidence  but claiming this is a rampant problem  Take your own advice and do some research before claiming these things next time  ,2021-09-17T00:39:21.000Z,USA,"@attackoftheswag @verningsen @VP Coming from the guy with no evidence, but claiming this is a rampant problem. Take your own advice and do some research before claiming these things next time. 👍😂","['😂', '👍']",[],"['attackoftheswag', 'verningsen', 'VP']",['https://t.co/paj8Swykmn'],,
234,en,1437903484221804560,803694179079458816, TheRightSideO O  verningsen  VP You realize that the voting lines are only considered every ten years right  The most basic part of this conversation  It s not something you can only ask for sources on from this week ,1438661182169174022,False, TheRightSideO O  verningsen  VP You realize that the voting lines are only considered every ten years right  The most basic part of this conversation  It s not something you can only ask for sources on from this week ,2021-09-17T00:28:49.000Z,USA,@TheRightSideO_O @verningsen @VP You realize that the voting lines are only considered every ten years right? The most basic part of this conversation? It's not something you can only ask for sources on from this week.,[],[],"['TheRightSideO_O', 'verningsen', 'VP']",['https://t.co/kmjPOuJvNz'],,
235,en,1437903484221804560,803694179079458816, TheRightSideO O  verningsen  VP In some cases that is true from moderate democrats  Your bias is hurting you from seeing I m not playing one side  But you are  Heavy hard right winger that can t get past the mental blocks  Btw you should try to do even a little bit of research on these topics ,1438660715351584771,False, TheRightSideO O  verningsen  VP In some cases that is true from moderate democrats  Your bias is hurting you from seeing I m not playing one side  But you are  Heavy hard right winger that can t get past the mental blocks  Btw you should try to do even a little bit of research on these topics ,2021-09-17T00:26:58.000Z,USA,@TheRightSideO_O @verningsen @VP In some cases that is true from moderate democrats. Your bias is hurting you from seeing I'm not playing one side. But you are. Heavy hard right winger that can't get past the mental blocks. Btw you should try to do even a little bit of research on these topics.,[],[],"['TheRightSideO_O', 'verningsen', 'VP']",['https://t.co/LPXFuslaFl'],,
236,en,1437903484221804560,803694179079458816, VP I m Not From Nevada,1438636702575198212,False, VP I m Not From Nevada,2021-09-16T22:51:33.000Z,USA,@VP I'm Not From Nevada,[],[],['VP'],[],,
237,en,1437903484221804560,803694179079458816, VP Very true mam my immigrant babes must vote when they are of age ,1438628135524831238,False, VP Very true mam my immigrant babes must vote when they are of age ,2021-09-16T22:17:30.000Z,USA,@VP Very true mam my immigrant babes must vote when they are of age!,[],[],['VP'],[],,
238,en,1437903484221804560,803694179079458816, VP No Mass Mail In Balloting     Just a recipe for more fraud  integrity of the vote ,1438621848875372544,False, VP No Mass Mail In Balloting     Just a recipe for more fraud  integrity of the vote ,2021-09-16T21:52:31.000Z,USA,"@VP No Mass Mail In Balloting!!!  Just a recipe for more fraud, integrity of the vote!",[],[],['VP'],[],,
239,en,1437903484221804560,803694179079458816, attackoftheswag  verningsen  VP I’m aware of this happening in the past on both sides of the aisle  I could just as easily say the left is gerrymandering…See I just did  No evidence  but it must be true because I said it ,1438614197814759435,False, attackoftheswag  verningsen  VP I’m aware of this happening in the past on both sides of the aisle  I could just as easily say the left is gerrymandering…See I just did  No evidence  but it must be true because I said it ,2021-09-16T21:22:07.000Z,USA,"@attackoftheswag @verningsen @VP I’m aware of this happening in the past on both sides of the aisle. I could just as easily say the left is gerrymandering…

See I just did. No evidence, but it must be true because I said it.",[],[],"['attackoftheswag', 'verningsen', 'VP']",['https://t.co/9rcx1Fubf4'],,
240,en,1437903484221804560,803694179079458816, attackoftheswag  verningsen  VP Any source about current gerrymandering then  You have plenty of time to find something if there is ,1438613505687490561,False, attackoftheswag  verningsen  VP Any source about current gerrymandering then  You have plenty of time to find something if there is ,2021-09-16T21:19:22.000Z,USA,@attackoftheswag @verningsen @VP Any source about current gerrymandering then? You have plenty of time to find something if there is.,[],[],"['attackoftheswag', 'verningsen', 'VP']",[],,
241,en,1437903484221804560,803694179079458816, TheRightSideO O  verningsen  VP All you re doing is trying to waste people s time  Fortunately for me I come to Twitter when I actually have time to waste ,1438612637185626120,False, TheRightSideO O  verningsen  VP All you re doing is trying to waste people s time  Fortunately for me I come to Twitter when I actually have time to waste ,2021-09-16T21:15:55.000Z,USA,@TheRightSideO_O @verningsen @VP All you're doing is trying to waste people's time. Fortunately for me I come to Twitter when I actually have time to waste.,[],[],"['TheRightSideO_O', 'verningsen', 'VP']",['https://t.co/nOGojnsLJ3'],,
242,en,1437903484221804560,803694179079458816, TheRightSideO O  verningsen  VP I just posted it  and the pattern continues  Ask for proof  refuse to acknowledge sources  deny any and all points being made  Make personal attacks  You are exactly the problem with political discord today ,1438612286776750085,False, TheRightSideO O  verningsen  VP I just posted it  and the pattern continues  Ask for proof  refuse to acknowledge sources  deny any and all points being made  Make personal attacks  You are exactly the problem with political discord today ,2021-09-16T21:14:31.000Z,USA,"@TheRightSideO_O @verningsen @VP I just posted it, and the pattern continues. Ask for proof, refuse to acknowledge sources, deny any and all points being made. Make personal attacks. You are exactly the problem with political discord today.",[],[],"['TheRightSideO_O', 'verningsen', 'VP']",['https://t.co/jRNkPpQdjv'],,
243,en,1436884470683025409,803694179079458816, VP  KamalaHarris Wow  Why place your mask for the photo  When we clearly have  seen photos that show this group congregated together without one   What a joke  Not sure why this group is even there   Still waiting Harris and Biden for you to mention the 13 military lives lost  https   t co UDwS3Yf4fi,1440736869034053633,False, VP  KamalaHarris Wow  Why place your mask for the photo  When we clearly have  seen photos that show this group congregated together without one   What a joke  Not sure why this group is even there   Still waiting Harris and Biden for you to mention the 13 military lives lost  https   t co UDwS3Yf4fi,2021-09-22T17:56:51.000Z,USA,@VP @KamalaHarris Wow. Why place your mask for the photo. When we clearly have  seen photos that show this group congregated together without one.  What a joke? Not sure why this group is even there!  Still waiting Harris and Biden for you to mention the 13 military lives lost 😠 https://t.co/UDwS3Yf4fi,['😠'],[],"['VP', 'KamalaHarris']",['https://t.co/otS8IPB61n'],,
244,en,1436884470683025409,803694179079458816, VP  KamalaHarris Where are you Kamala  https   t co bGmU6hPk1A,1440357949109465100,False, VP  KamalaHarris Where are you Kamala  https   t co bGmU6hPk1A,2021-09-21T16:51:10.000Z,USA,@VP @KamalaHarris Where are you Kamala? https://t.co/bGmU6hPk1A,[],[],"['VP', 'KamalaHarris']",[],,
245,en,1436884470683025409,803694179079458816, VP Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  photography  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  POTUS45  Kamalaharris  DrBiden,1440040898721574919,False, VP Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  photography  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  POTUS45  Kamalaharris  DrBiden,2021-09-20T19:51:19.000Z,USA,"@VP Improve your business productivities

https://t.co/2vXtjjSMzz

#business #entrepreneur #marketing #marketingdigital #photography #cryptocurrency #branding #socialmedia #FreeCodeFridayContest #ConstitutionDay #taylor #Montero #Politico #JoeBiden #POTUS45 #Kamalaharris #DrBiden",[],"['business', 'entrepreneur', 'marketing']",['VP'],"['https://t.co/2vXtjjSMzz', 'https://t.co/BSKU2s4XNl']",,
246,en,1436884470683025409,803694179079458816, VP  KamalaHarris Wheres that Biden drone ,1440035456012275716,False, VP  KamalaHarris Wheres that Biden drone ,2021-09-20T19:29:41.000Z,USA,@VP @KamalaHarris Wheres that Biden drone?,[],[],"['VP', 'KamalaHarris']",[],,
247,en,1436884470683025409,803694179079458816, VP  KamalaHarris you fake sack of sh t  https   t co rngq68NFIt,1440035245588312064,False, VP  KamalaHarris you fake sack of sh t  https   t co rngq68NFIt,2021-09-20T19:28:51.000Z,USA,@VP @KamalaHarris you fake sack of sh*t! https://t.co/rngq68NFIt,[],[],"['VP', 'KamalaHarris']",['https://t.co/rngq68NFIt'],,
248,en,1436884470683025409,803694179079458816, VP  KamalaHarris Surviving in Biden s America Ride the Wave Out  Surviving in Biden s Americahttps   t co 2RgdvCxC4h,1439878547200434176,False, VP  KamalaHarris Surviving in Biden s America Ride the Wave Out  Surviving in Biden s Americahttps   t co 2RgdvCxC4h,2021-09-20T09:06:11.000Z,USA,"@VP @KamalaHarris Surviving in Biden's America Ride the Wave Out: Surviving in Biden's America
https://t.co/2RgdvCxC4h",[],[],"['VP', 'KamalaHarris']",['https://t.co/2RgdvCxC4h'],,
249,en,1436884470683025409,803694179079458816, VP Braindead Biden speaking here       Think I m going to give the Taliban even more weapons and tax payers money     Anyone vaccinating the people at the border  I m Joe bidens husband    Earthquake protection from the vaccine  Where s my ice cream     Come on man    ,1439874104233009155,False, VP Braindead Biden speaking here       Think I m going to give the Taliban even more weapons and tax payers money     Anyone vaccinating the people at the border  I m Joe bidens husband    Earthquake protection from the vaccine  Where s my ice cream     Come on man    ,2021-09-20T08:48:32.000Z,USA,@VP Braindead Biden speaking here ..... Think I'm going to give the Taliban even more weapons and tax payers money ... Anyone vaccinating the people at the border ?I'm Joe bidens husband .. Earthquake protection from the vaccine. Where's my ice cream ??? Come on man !!!,[],[],['VP'],['https://t.co/G9t6RMFbW9'],,
250,en,1436884470683025409,803694179079458816, VP  KamalaHarris I am a graduate student at Columbia University I got my bachelor degree and graduated from USC But just because I was a transfer student from HIT WEIHAI to USC  my U S visa was revoked under P P 10043 which should be modified or canceled It is unreasonable  Best wishes to you ,1439819459489714176,False, VP  KamalaHarris I am a graduate student at Columbia University I got my bachelor degree and graduated from USC But just because I was a transfer student from HIT WEIHAI to USC  my U S visa was revoked under P P 10043 which should be modified or canceled It is unreasonable  Best wishes to you ,2021-09-20T05:11:24.000Z,USA,"@VP @KamalaHarris I am a graduate student at Columbia University.I got my bachelor degree and graduated from USC.But just because I was a transfer student from HIT WEIHAI to USC, my U.S visa was revoked under P.P.10043 which should be modified or canceled,It is unreasonable. Best wishes to you.",[],[],"['VP', 'KamalaHarris']",['https://t.co/8wXx1IN2I5'],,
251,en,1436884470683025409,803694179079458816, VP GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT,1439815978842349572,False, VP GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT,2021-09-20T04:57:34.000Z,USA,@VP GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT,[],[],['VP'],[],,
252,en,1436884470683025409,803694179079458816, VP  KamalaHarris You and your masks are stupid  Stop covering the American people and close the Border,1439445248267141120,False, VP  KamalaHarris You and your masks are stupid  Stop covering the American people and close the Border,2021-09-19T04:24:25.000Z,USA,@VP @KamalaHarris You and your masks are stupid. Stop covering the American people and close the Border,[],[],"['VP', 'KamalaHarris']",[],,
253,en,1436884470683025409,803694179079458816, VP STAND WITH LIVING PEOPLE WHO REALLY NEED ASSISTANCE  UNEMPLOYED EXTENSION FOR SIX MORE MONTHS  RENTAL ASSISTANCE FOR TENANTS DIRECTLY ALL OTHER COUNTRIES HELPING THEIR CITIZENS  STOP ILLEGAL IMMIGRATION  SECURE THE BORDER  PROTECT AMERICAN PEOPLE AND USA,1439398580717039621,False, VP STAND WITH LIVING PEOPLE WHO REALLY NEED ASSISTANCE  UNEMPLOYED EXTENSION FOR SIX MORE MONTHS  RENTAL ASSISTANCE FOR TENANTS DIRECTLY ALL OTHER COUNTRIES HELPING THEIR CITIZENS  STOP ILLEGAL IMMIGRATION  SECURE THE BORDER  PROTECT AMERICAN PEOPLE AND USA,2021-09-19T01:18:59.000Z,USA,"@VP STAND WITH LIVING PEOPLE WHO REALLY NEED ASSISTANCE, UNEMPLOYED EXTENSION FOR SIX MORE MONTHS, RENTAL ASSISTANCE FOR TENANTS DIRECTLY,ALL OTHER COUNTRIES HELPING THEIR CITIZENS, STOP ILLEGAL IMMIGRATION, SECURE THE BORDER, PROTECT AMERICAN PEOPLE AND USA",[],[],['VP'],['https://t.co/BUqp4qGfpJ'],,
254,en,1436884470683025409,803694179079458816, VP  KamalaHarris Border Officials Say SCREW Biden No Fly Zone  amp  Take Reporters In Chopper https   t co 1wZTLyLm9V,1438990400522539010,False, VP  KamalaHarris Border Officials Say SCREW Biden No Fly Zone  amp  Take Reporters In Chopper https   t co 1wZTLyLm9V,2021-09-17T22:17:01.000Z,USA,@VP @KamalaHarris Border Officials Say SCREW Biden No-Fly Zone &amp; Take Reporters In Chopper https://t.co/1wZTLyLm9V,[],[],"['VP', 'KamalaHarris']",['https://t.co/1wZTLyLm9V'],,
255,en,1436884470683025409,803694179079458816, VP Unless your a cop,1438930596135383042,False, VP Unless your a cop,2021-09-17T18:19:22.000Z,USA,@VP Unless your a cop,[],[],['VP'],[],,
256,en,1436884470683025409,803694179079458816, VP  KamalaHarris U don’t care you just wanna cover,1438857083231817728,False, VP  KamalaHarris U don’t care you just wanna cover,2021-09-17T13:27:15.000Z,USA,@VP @KamalaHarris U don’t care you just wanna cover,[],[],"['VP', 'KamalaHarris']",[],,
257,en,1436884470683025409,803694179079458816, VP You can just imagine what Chilean families feel after the CIA inspired and organized coup on September 11th 1973  Tens of thousands of Chileans died from Pinochet rule  I mourn the victims of America s terror attack  But I also mourn for Chileans ,1438817738571530243,False, VP You can just imagine what Chilean families feel after the CIA inspired and organized coup on September 11th 1973  Tens of thousands of Chileans died from Pinochet rule  I mourn the victims of America s terror attack  But I also mourn for Chileans ,2021-09-17T10:50:55.000Z,USA,@VP You can just imagine what Chilean families feel after the CIA inspired and organized coup on September 11th 1973. Tens of thousands of Chileans died from Pinochet rule. I mourn the victims of America's terror attack. But I also mourn for Chileans.,[],[],['VP'],['https://t.co/zlWVLc3260'],,
258,en,1436884470683025409,803694179079458816, VP  KamalaHarris No aggression  no death  As aggressors  how can you say you are glorious soldiers  ,1438688179838599168,False, VP  KamalaHarris No aggression  no death  As aggressors  how can you say you are glorious soldiers  ,2021-09-17T02:16:06.000Z,USA,"@VP @KamalaHarris No aggression, no death. As aggressors, how can you say you are glorious soldiers??",[],[],"['VP', 'KamalaHarris']",[],,
259,en,1436425621811437593,803694179079458816, VP You have mass homeless and people entering the country all the all need todo is stick together with shovels and walk back to their homeland rich might need some divers here and their      ,1438826010267504641,False, VP You have mass homeless and people entering the country all the all need todo is stick together with shovels and walk back to their homeland rich might need some divers here and their      ,2021-09-17T11:23:47.000Z,USA,@VP You have mass homeless and people entering the country all the all need todo is stick together with shovels and walk back to their homeland rich might need some divers here and their!!!!!!,[],[],['VP'],['https://t.co/hJJslhWKAW'],,
260,en,1434233300315377664,803694179079458816, Shalimar1955  VP Took you 3 weeks to tell me to study up   yet no comment on my central point  we aren’t talking about innovating against COVID 19  Many people have grown complacent with the status quo  We are better than this ,1440860393908277257,False, Shalimar1955  VP Took you 3 weeks to tell me to study up   yet no comment on my central point  we aren’t talking about innovating against COVID 19  Many people have grown complacent with the status quo  We are better than this ,2021-09-23T02:07:42.000Z,USA,@Shalimar1955 @VP Took you 3 weeks to tell me to study up? 😂 yet no comment on my central point; we aren’t talking about innovating against COVID-19. Many people have grown complacent with the status quo. We are better than this.,['😂'],[],"['Shalimar1955', 'VP']",['https://t.co/eW729qf3ZF'],,
261,en,1434233300315377664,803694179079458816, BadWolfAZ  VP Vaccine isn t 100  effective  duh  Study up  You didn t die  either  so you re still breathing  or tweeting from the other side  There are over 650 000 who aren t breathing anymore,1440847520263925769,False, BadWolfAZ  VP Vaccine isn t 100  effective  duh  Study up  You didn t die  either  so you re still breathing  or tweeting from the other side  There are over 650 000 who aren t breathing anymore,2021-09-23T01:16:33.000Z,USA,"@BadWolfAZ @VP Vaccine isn't 100% effective, duh. Study up. You didn't die, either, so you're still breathing, or tweeting from the other side. There are over 650,000 who aren't breathing anymore",[],[],"['BadWolfAZ', 'VP']",['https://t.co/9mVPfmgU1h'],,
262,en,1434233300315377664,803694179079458816, mirovinna1  VP It s not for the executive branch to mandate  That would be an autocracy  leading to fascism  we re almost there   I don t think our founding fathers counted on people NOT working together for the good of all ,1440845200528576514,False, mirovinna1  VP It s not for the executive branch to mandate  That would be an autocracy  leading to fascism  we re almost there   I don t think our founding fathers counted on people NOT working together for the good of all ,2021-09-23T01:07:20.000Z,USA,"@mirovinna1 @VP It's not for the executive branch to mandate. That would be an autocracy, leading to fascism (we're almost there). I don't think our founding fathers counted on people NOT working together for the good of all.",[],[],"['mirovinna1', 'VP']",['https://t.co/RsekpIctUT'],,
263,en,1434233300315377664,803694179079458816, mirovinna1  VP Survival of the fittest  I say ,1440844534586380292,False, mirovinna1  VP Survival of the fittest  I say ,2021-09-23T01:04:41.000Z,USA,"@mirovinna1 @VP Survival of the fittest, I say 😁",['😁'],[],"['mirovinna1', 'VP']",[],,
264,en,1434233300315377664,803694179079458816, thelastpinkcar  VP Pretty soon  It ll still take a few days  is my guess  since it was just approved today  It will be for 65 and older  no matter what ,1440844327769427983,False, thelastpinkcar  VP Pretty soon  It ll still take a few days  is my guess  since it was just approved today  It will be for 65 and older  no matter what ,2021-09-23T01:03:51.000Z,USA,"@thelastpinkcar @VP Pretty soon. It'll still take a few days, is my guess, since it was just approved today. It will be for 65 and older, no matter what.",[],[],"['thelastpinkcar', 'VP']",['https://t.co/l5ZiKej6cV'],,
265,en,1434233300315377664,803694179079458816, HarrisonBecker7  VP Fully vaccinated over 6 months now  and just fine  Don t want a breakthrough infection  though  that s for sure  Booster a comin   ,1440843896699817988,False, HarrisonBecker7  VP Fully vaccinated over 6 months now  and just fine  Don t want a breakthrough infection  though  that s for sure  Booster a comin   ,2021-09-23T01:02:09.000Z,USA,"@HarrisonBecker7 @VP Fully vaccinated over 6 months now, and just fine. Don't want a breakthrough infection, though, that's for sure. Booster a comin'!!",[],[],"['HarrisonBecker7', 'VP']",['https://t.co/1hTlG584Ch'],,
266,en,1434233300315377664,803694179079458816, Sportsfan405  Caramel Angel7  VP It DOES work  Check your science and facts  Facts ,1440843221362348038,False, Sportsfan405  Caramel Angel7  VP It DOES work  Check your science and facts  Facts ,2021-09-23T00:59:28.000Z,USA,@Sportsfan405 @Caramel_Angel7 @VP It DOES work. Check your science and facts. Facts.,[],[],"['Sportsfan405', 'Caramel_Angel7', 'VP']",[],,
267,en,1434233300315377664,803694179079458816, Caramel Angel7  VP It already IS worse than the  Spanish  flu ,1440843043465142281,False, Caramel Angel7  VP It already IS worse than the  Spanish  flu ,2021-09-23T00:58:45.000Z,USA,"@Caramel_Angel7 @VP It already IS worse than the ""Spanish"" flu 😢",['😢'],[],"['Caramel_Angel7', 'VP']",[],,
268,en,1434233300315377664,803694179079458816, vgilbert5084  HarrisonBecker7  VP sounds like they should have used their freedom to decide to get the vaccine  freedom allows people to make choices  sometimes people make wrong ones ,1440763041025380358,False, vgilbert5084  HarrisonBecker7  VP sounds like they should have used their freedom to decide to get the vaccine  freedom allows people to make choices  sometimes people make wrong ones ,2021-09-22T19:40:51.000Z,USA,"@vgilbert5084 @HarrisonBecker7 @VP sounds like they should have used their freedom to decide to get the vaccine. freedom allows people to make choices, sometimes people make wrong ones.",[],[],"['vgilbert5084', 'HarrisonBecker7', 'VP']",['https://t.co/sEuG7vAbwE'],,
269,en,1434233300315377664,803694179079458816, WhoReallyGives7  PaulwDrake2  tylersfIoof  HarrisonBecker7  VP get it for herself There s more people in the world besides you  Think about that ,1440735387127730186,False, WhoReallyGives7  PaulwDrake2  tylersfIoof  HarrisonBecker7  VP get it for herself There s more people in the world besides you  Think about that ,2021-09-22T17:50:58.000Z,USA,"@WhoReallyGives7 @PaulwDrake2 @tylersfIoof @HarrisonBecker7 @VP get it for herself.

There's more people in the world besides you. Think about that.",[],[],"['WhoReallyGives7', 'PaulwDrake2', 'tylersfIoof', 'HarrisonBecker7', 'VP']",['https://t.co/YfkHyM7BE0'],,
270,en,1434233300315377664,803694179079458816, WhoReallyGives7  PaulwDrake2  tylersfIoof  HarrisonBecker7  VP with it and in the hospital  Some might not survive  My great aunt can t even leave her house  because she is up in age and likely won t survive if she got the virus  She  too  was against the vaccine for the longest time  but after watching her kids get the virus  she decided to,1440735367922028550,False, WhoReallyGives7  PaulwDrake2  tylersfIoof  HarrisonBecker7  VP with it and in the hospital  Some might not survive  My great aunt can t even leave her house  because she is up in age and likely won t survive if she got the virus  She  too  was against the vaccine for the longest time  but after watching her kids get the virus  she decided to,2021-09-22T17:50:53.000Z,USA,"@WhoReallyGives7 @PaulwDrake2 @tylersfIoof @HarrisonBecker7 @VP with it and in the hospital. Some might not survive. My great aunt can't even leave her house, because she is up in age and likely won't survive if she got the virus. She, too, was against the vaccine for the longest time, but after watching her kids get the virus, she decided to",[],[],"['WhoReallyGives7', 'PaulwDrake2', 'tylersfIoof', 'HarrisonBecker7', 'VP']",['https://t.co/v802FrLf6b'],,
271,en,1434233300315377664,803694179079458816, WhoReallyGives7  PaulwDrake2  tylersfIoof  HarrisonBecker7  VP you think this pandemic is going to end  God is just going to snap his fingers and we all wake up the next day to find it all gone   Not a chance  Vaccines are the answer you re looking for  honey  Think of the people who have died  The majority of my unvaccinated family are sick,1440735279485046789,False, WhoReallyGives7  PaulwDrake2  tylersfIoof  HarrisonBecker7  VP you think this pandemic is going to end  God is just going to snap his fingers and we all wake up the next day to find it all gone   Not a chance  Vaccines are the answer you re looking for  honey  Think of the people who have died  The majority of my unvaccinated family are sick,2021-09-22T17:50:32.000Z,USA,"@WhoReallyGives7 @PaulwDrake2 @tylersfIoof @HarrisonBecker7 @VP you think this pandemic is going to end? God is just going to snap his fingers and we all wake up the next day to find it all gone?? Not a chance. Vaccines are the answer you're looking for, honey. Think of the people who have died. The majority of my unvaccinated family are sick",[],[],"['WhoReallyGives7', 'PaulwDrake2', 'tylersfIoof', 'HarrisonBecker7', 'VP']",['https://t.co/YdFlUNwXft'],,
272,en,1434233300315377664,803694179079458816, WhoReallyGives7  PaulwDrake2  tylersfIoof  HarrisonBecker7  VP to have a good reason to impeach a president  And there was more than one with trump  Hense  why he got impeached twice And finally  I d like to bring up the vaccines  since you sound like your against it  One  how do you think small pox and measles ended  Vaccines  Two  How do,1440735216893509634,False, WhoReallyGives7  PaulwDrake2  tylersfIoof  HarrisonBecker7  VP to have a good reason to impeach a president  And there was more than one with trump  Hense  why he got impeached twice And finally  I d like to bring up the vaccines  since you sound like your against it  One  how do you think small pox and measles ended  Vaccines  Two  How do,2021-09-22T17:50:17.000Z,USA,"@WhoReallyGives7 @PaulwDrake2 @tylersfIoof @HarrisonBecker7 @VP to have a good reason to impeach a president. And there was more than one with trump. Hense, why he got impeached twice.

And finally, I'd like to bring up the vaccines, since you sound like your against it. One, how do you think small pox and measles ended? Vaccines. Two, How do",[],[],"['WhoReallyGives7', 'PaulwDrake2', 'tylersfIoof', 'HarrisonBecker7', 'VP']",['https://t.co/yhbtSMec46'],,
