,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_hi
736,en,1440967543703941121,472777204, DrAseemMalhotra So you can be a fat barsteward but at least you won t get the lurgy ,1441034844843266049,False, DrAseemMalhotra So you can be a fat barsteward but at least you won t get the lurgy ,2021-09-23T13:40:54.000Z,USA,@DrAseemMalhotra So you can be a fat barsteward but at least you won't get the lurgy!,[],[],['DrAseemMalhotra'],[],
737,en,1440967543703941121,472777204, Justlike1984  DrAseemMalhotra This happened in the US  a child was forced to wait at the hospital for hours until his appendix ruptured  then it was emergency surgery and unbelievably painful… meanwhile the hospital was full of covid patients ,1441034493469634571,False, Justlike1984  DrAseemMalhotra This happened in the US  a child was forced to wait at the hospital for hours until his appendix ruptured  then it was emergency surgery and unbelievably painful… meanwhile the hospital was full of covid patients ,2021-09-23T13:39:31.000Z,USA,"@Justlike1984 @DrAseemMalhotra This happened in the US, a child was forced to wait at the hospital for hours until his appendix ruptured- then it was emergency surgery and unbelievably painful… meanwhile the hospital was full of covid patients.",[],[],"['Justlike1984', 'DrAseemMalhotra']",['https://t.co/DS46f8D6t3'],
738,en,1440967543703941121,472777204, Justlike1984  DrAseemMalhotra No  I truly don’t  I’m sure there are other food options without the pressure  That said  if the person who refuses the vaccination contracts the virus  and needs hospitalization  who should get priority for treatment  The child with appendicitis  or an anti vaxxer with covid ,1441034073623855107,False, Justlike1984  DrAseemMalhotra No  I truly don’t  I’m sure there are other food options without the pressure  That said  if the person who refuses the vaccination contracts the virus  and needs hospitalization  who should get priority for treatment  The child with appendicitis  or an anti vaxxer with covid ,2021-09-23T13:37:50.000Z,USA,"@Justlike1984 @DrAseemMalhotra No. I truly don’t. I’m sure there are other food options without the pressure. That said, if the person who refuses the vaccination contracts the virus, and needs hospitalization, who should get priority for treatment? The child with appendicitis, or an anti vaxxer with covid?",[],[],"['Justlike1984', 'DrAseemMalhotra']",['https://t.co/IiYpFZZtkG'],
739,en,1440967543703941121,472777204, DrAseemMalhotra  natasha78904253 “Would like type 2 diabetes with that jab”,1441032175785332741,False, DrAseemMalhotra  natasha78904253 “Would like type 2 diabetes with that jab”,2021-09-23T13:30:18.000Z,USA,@DrAseemMalhotra @natasha78904253 “Would like type 2 diabetes with that jab”,[],[],"['DrAseemMalhotra', 'natasha78904253']",[],
740,en,1440967543703941121,472777204, LaCatholicState  DrAseemMalhotra I’m sorry for your friends  I hope they survived these heart attacks  I know of quite a few friends acquaintances who have died from covid  and none who died from the vaccine  Your eerience is different  I’m happy with my choice of getting vaccinated  I wish you well ,1441030643383742467,False, LaCatholicState  DrAseemMalhotra I’m sorry for your friends  I hope they survived these heart attacks  I know of quite a few friends acquaintances who have died from covid  and none who died from the vaccine  Your eerience is different  I’m happy with my choice of getting vaccinated  I wish you well ,2021-09-23T13:24:13.000Z,USA,"@LaCatholicState @DrAseemMalhotra I’m sorry for your friends. I hope they survived these heart attacks. I know of quite a few friends/acquaintances who have died from covid, and none who died from the vaccine. Your experience is different. I’m happy with my choice of getting vaccinated. I wish you well.",['xp'],[],"['LaCatholicState', 'DrAseemMalhotra']",['https://t.co/F92vhU1LWd'],
741,en,1440967543703941121,472777204, so adorable  DrAseemMalhotra So you are getting pressure from the government  pressure from the media  pressure from your peers  pressure the medical profession  pressure from some entertainment venues and you pop out for a KFC and you are being pressured there  Do you not see this is wrong ,1441029853424275462,False, so adorable  DrAseemMalhotra So you are getting pressure from the government  pressure from the media  pressure from your peers  pressure the medical profession  pressure from some entertainment venues and you pop out for a KFC and you are being pressured there  Do you not see this is wrong ,2021-09-23T13:21:04.000Z,USA,"@so_adorable @DrAseemMalhotra So you are getting pressure from the government, pressure from the media, pressure from your peers, pressure the medical profession, pressure from some entertainment venues and you pop out for a KFC and you are being pressured there. Do you not see this is wrong?",[],[],"['so_adorable', 'DrAseemMalhotra']",['https://t.co/PuGqsETXdh'],
742,en,1440967543703941121,472777204, DrAseemMalhotra  MaryLou4559 Phizer Hut ,1441028347740372996,False, DrAseemMalhotra  MaryLou4559 Phizer Hut ,2021-09-23T13:15:05.000Z,USA,@DrAseemMalhotra @MaryLou4559 Phizer Hut!,[],[],"['DrAseemMalhotra', 'MaryLou4559']",[],
743,en,1440967543703941121,472777204, so adorable  DrAseemMalhotra well i know 2 whove had heart attacks after the dangerous vax   but hey    so what its dangerous ,1441028295349448704,False, so adorable  DrAseemMalhotra well i know 2 whove had heart attacks after the dangerous vax   but hey    so what its dangerous ,2021-09-23T13:14:53.000Z,USA,"@so_adorable @DrAseemMalhotra well i know 2 whove had heart attacks after the dangerous vax...but hey....so what!

its dangerous 😡💀","['💀', '😡']",[],"['so_adorable', 'DrAseemMalhotra']",[],
744,en,1440967543703941121,472777204, DrAseemMalhotra  MaryLou4559 Kentucky Phizered Chicken ,1441028166777200640,False, DrAseemMalhotra  MaryLou4559 Kentucky Phizered Chicken ,2021-09-23T13:14:22.000Z,USA,@DrAseemMalhotra @MaryLou4559 Kentucky Phizered Chicken!,[],[],"['DrAseemMalhotra', 'MaryLou4559']",[],
745,en,1440967543703941121,472777204, Justlike1984  DrAseemMalhotra And if they don’t want to get the vaccination  they can skip the fast food for a day  It certainly won’t hurt ,1441027925084721157,False, Justlike1984  DrAseemMalhotra And if they don’t want to get the vaccination  they can skip the fast food for a day  It certainly won’t hurt ,2021-09-23T13:13:25.000Z,USA,"@Justlike1984 @DrAseemMalhotra And if they don’t want to get the vaccination, they can skip the fast food for a day. It certainly won’t hurt.",[],[],"['Justlike1984', 'DrAseemMalhotra']",['https://t.co/tJ4MGfemvO'],
746,en,1440967543703941121,472777204, LaCatholicState  DrAseemMalhotra Snark isn’t necessary  thank you  And every person I know who got the vaccination is fine  including me  But people I know who contracted covid still can’t smell right taste right  and have other problems like fatigue and more ,1441027590479695872,False, LaCatholicState  DrAseemMalhotra Snark isn’t necessary  thank you  And every person I know who got the vaccination is fine  including me  But people I know who contracted covid still can’t smell right taste right  and have other problems like fatigue and more ,2021-09-23T13:12:05.000Z,USA,"@LaCatholicState @DrAseemMalhotra Snark isn’t necessary, thank you. And every person I know who got the vaccination is fine, including me. But people I know who contracted covid still can’t smell right/taste right, and have other problems like fatigue and more.",[],[],"['LaCatholicState', 'DrAseemMalhotra']",['https://t.co/xkTRGBqhoE'],
747,en,1440967543703941121,472777204, Justlike1984  DrAseemMalhotra Is it being imposed  or offered  From what I gathered  there is no coercion into getting a vaccination   It’s just being made very convenient  doing the 2 things at once  A nudge isn’t unethical  It’s not a trap  is it ,1441026818732019719,False, Justlike1984  DrAseemMalhotra Is it being imposed  or offered  From what I gathered  there is no coercion into getting a vaccination   It’s just being made very convenient  doing the 2 things at once  A nudge isn’t unethical  It’s not a trap  is it ,2021-09-23T13:09:01.000Z,USA,"@Justlike1984 @DrAseemMalhotra Is it being imposed, or offered? From what I gathered, there is no coercion into getting a vaccination.  It’s just being made very convenient- doing the 2 things at once. A nudge isn’t unethical. It’s not a trap, is it?",[],[],"['Justlike1984', 'DrAseemMalhotra']",['https://t.co/K5ejgCi6HW'],
748,en,1440967543703941121,472777204, DrAseemMalhotra I am now at  the point where I would rather be sacked than take a mandatory vaccine  I am scared of what is coming next  Colleagues child collapsed when had jab  Another colleague  jab damaged  Neither heard of yellow card system or compensation ,1441024630890848256,False, DrAseemMalhotra I am now at  the point where I would rather be sacked than take a mandatory vaccine  I am scared of what is coming next  Colleagues child collapsed when had jab  Another colleague  jab damaged  Neither heard of yellow card system or compensation ,2021-09-23T13:00:19.000Z,USA,@DrAseemMalhotra I am now at  the point where I would rather be sacked than take a mandatory vaccine. I am scared of what is coming next. Colleagues child collapsed when had jab. Another colleague ?jab damaged. Neither heard of yellow card system or compensation.,[],[],['DrAseemMalhotra'],['https://t.co/5BFLVvsNJz'],
749,en,1440967543703941121,472777204, DrAseemMalhotra meanwhile Pfizer is figuring out ways to get their stuff into pills and   wait for it   vegetables  Vaccine with your lettuce  ,1441023040213725187,False, DrAseemMalhotra meanwhile Pfizer is figuring out ways to get their stuff into pills and   wait for it   vegetables  Vaccine with your lettuce  ,2021-09-23T12:54:00.000Z,USA,@DrAseemMalhotra meanwhile Pfizer is figuring out ways to get their stuff into pills and - wait for it - vegetables. Vaccine with your lettuce?!,[],[],['DrAseemMalhotra'],['https://t.co/tGT5QgwmT2'],
750,en,1440967543703941121,472777204, DrAseemMalhotra Drug dealers  At least crack has more long term data behind it ,1441021430389424128,False, DrAseemMalhotra Drug dealers  At least crack has more long term data behind it ,2021-09-23T12:47:36.000Z,USA,@DrAseemMalhotra Drug dealers! At least crack has more long term data behind it.,[],[],['DrAseemMalhotra'],[],
751,en,1440967543703941121,472777204, WeeMcT 007  DrAseemMalhotra Then you reduce those who need the vaccine for their  underlying conditions   most of them being greedy  fat  lazy obese w   ers ,1441019853662564353,False, WeeMcT 007  DrAseemMalhotra Then you reduce those who need the vaccine for their  underlying conditions   most of them being greedy  fat  lazy obese w   ers ,2021-09-23T12:41:20.000Z,USA,"@WeeMcT_007 @DrAseemMalhotra Then you reduce those who need the vaccine for their ""underlying conditions"", most of them being greedy, fat, lazy obese w@#%ers!",[],[],"['WeeMcT_007', 'DrAseemMalhotra']",['https://t.co/OgZQqVeDWj'],
752,en,1440967543703941121,472777204, DrAseemMalhotra  Valkyrie20201 SOUNDS LIKE A DOZY GIMMICK  WHAT KIND OF FUCKWIT IS THAT CASUAL ABOUT HIS HER FUTURE WELLBEING   MORE BS FROM JCVD ,1441019429832253448,False, DrAseemMalhotra  Valkyrie20201 SOUNDS LIKE A DOZY GIMMICK  WHAT KIND OF FUCKWIT IS THAT CASUAL ABOUT HIS HER FUTURE WELLBEING   MORE BS FROM JCVD ,2021-09-23T12:39:39.000Z,USA,@DrAseemMalhotra @Valkyrie20201 SOUNDS LIKE A DOZY GIMMICK. WHAT KIND OF FUCKWIT IS THAT CASUAL ABOUT HIS/HER FUTURE WELLBEING.  MORE BS FROM JCVD.,[],[],"['DrAseemMalhotra', 'Valkyrie20201']",['https://t.co/jIQTHsmPNg'],
753,en,1440967543703941121,472777204, harwyn16  DrAseemMalhotra Why is everyone getting the injection important to you ,1441019414766178306,False, harwyn16  DrAseemMalhotra Why is everyone getting the injection important to you ,2021-09-23T12:39:35.000Z,USA,@harwyn16 @DrAseemMalhotra Why is everyone getting the injection important to you?,[],[],"['harwyn16', 'DrAseemMalhotra']",[],
754,en,1440967543703941121,472777204, harwyn16  DrAseemMalhotra Or just shop  ya know  use it for what it is   groundbreaking eh ,1441019402414182409,False, harwyn16  DrAseemMalhotra Or just shop  ya know  use it for what it is   groundbreaking eh ,2021-09-23T12:39:33.000Z,USA,"@harwyn16 @DrAseemMalhotra Or just shop, ya know, use it for what it is.. groundbreaking eh.",[],[],"['harwyn16', 'DrAseemMalhotra']",[],
755,en,1440967543703941121,472777204, so adorable  DrAseemMalhotra Why is everyone getting the injection important to you ,1441018972309123072,False, so adorable  DrAseemMalhotra Why is everyone getting the injection important to you ,2021-09-23T12:37:50.000Z,USA,@so_adorable @DrAseemMalhotra Why is everyone getting the injection important to you?,[],[],"['so_adorable', 'DrAseemMalhotra']",[],
756,en,1440967543703941121,472777204, DrAseemMalhotra  ukmfa1 Simple  If they do it  boycott them ,1441018189824073729,False, DrAseemMalhotra  ukmfa1 Simple  If they do it  boycott them ,2021-09-23T12:34:43.000Z,USA,"@DrAseemMalhotra @ukmfa1 Simple. If they do it, boycott them.",[],[],"['DrAseemMalhotra', 'ukmfa1']",[],
757,en,1440967543703941121,472777204, R3ecemar  DrAseemMalhotra  NurseQLockdown Yes  We are not hearing about this though  as well as deprivation  Overall healthcare might include supporting those issues rather than going for a ‘quick fix’  Fast medicine…  ,1441017593297506305,False, R3ecemar  DrAseemMalhotra  NurseQLockdown Yes  We are not hearing about this though  as well as deprivation  Overall healthcare might include supporting those issues rather than going for a ‘quick fix’  Fast medicine…  ,2021-09-23T12:32:21.000Z,USA,"@R3ecemar @DrAseemMalhotra @NurseQLockdown Yes. We are not hearing about this though, as well as deprivation. Overall healthcare might include supporting those issues rather than going for a ‘quick fix’. Fast medicine…. 🤔",['🤔'],[],"['R3ecemar', 'DrAseemMalhotra', 'NurseQLockdown']",['https://t.co/TUKF0LWmWZ'],
758,en,1440967543703941121,472777204, DrAseemMalhotra Gave blood yesterday for the 26th time  what I was offered afterwards were crisps  chocolate and processed snacks  I have complained why no fruit or something like a natural smoothie  I was told that was not possible  big food would loss out is probably why ,1441017247833726979,False, DrAseemMalhotra Gave blood yesterday for the 26th time  what I was offered afterwards were crisps  chocolate and processed snacks  I have complained why no fruit or something like a natural smoothie  I was told that was not possible  big food would loss out is probably why ,2021-09-23T12:30:59.000Z,USA,"@DrAseemMalhotra Gave blood yesterday for the 26th time, what I was offered afterwards were crisps, chocolate and processed snacks. I have complained why no fruit or something like a natural smoothie, I was told that was not possible, big food would loss out is probably why.",[],[],['DrAseemMalhotra'],['https://t.co/eMvRcqgLFJ'],
759,en,1440967543703941121,472777204, harwyn16  DrAseemMalhotra no thanks ,1441017133668896768,False, harwyn16  DrAseemMalhotra no thanks ,2021-09-23T12:30:32.000Z,USA,@harwyn16 @DrAseemMalhotra no thanks.,[],[],"['harwyn16', 'DrAseemMalhotra']",[],
760,en,1440967543703941121,472777204, so adorable  DrAseemMalhotra it s a dangerous vaccine   duh ,1441017002731180033,False, so adorable  DrAseemMalhotra it s a dangerous vaccine   duh ,2021-09-23T12:30:00.000Z,USA,@so_adorable @DrAseemMalhotra it's a dangerous vaccine...duh!,[],[],"['so_adorable', 'DrAseemMalhotra']",[],
761,en,1440967543703941121,472777204, DrAseemMalhotra  ukmfa1 We Can Stop This… https   t co Be85ZsrUtv https   t co g5Bx3HcFxP,1441016855691472899,False, DrAseemMalhotra  ukmfa1 We Can Stop This… https   t co Be85ZsrUtv https   t co g5Bx3HcFxP,2021-09-23T12:29:25.000Z,USA,@DrAseemMalhotra @ukmfa1 We Can Stop This… https://t.co/Be85ZsrUtv https://t.co/g5Bx3HcFxP,[],[],"['DrAseemMalhotra', 'ukmfa1']",['https://t.co/Be85ZsrUtv'],
762,en,1440967543703941121,472777204, DrAseemMalhotra what an abomination,1441016545342332929,False, DrAseemMalhotra what an abomination,2021-09-23T12:28:11.000Z,USA,@DrAseemMalhotra what an abomination,[],[],['DrAseemMalhotra'],[],
763,en,1440967543703941121,472777204, so adorable  DrAseemMalhotra Geez  where to start  Coercive  Not a setting in which informed consent or health  amp  safety criteria can be met  And given covid largely affects those w obesity  diabetes  heart disease  nutrient deficiencies   Absolutely F CKING MENTAL  ,1441016513482350592,False, so adorable  DrAseemMalhotra Geez  where to start  Coercive  Not a setting in which informed consent or health  amp  safety criteria can be met  And given covid largely affects those w obesity  diabetes  heart disease  nutrient deficiencies   Absolutely F CKING MENTAL  ,2021-09-23T12:28:04.000Z,USA,"@so_adorable @DrAseemMalhotra Geez, where to start? Coercive? Not a setting in which informed consent or health &amp; safety criteria can be met? And given covid largely affects those w/obesity, diabetes, heart disease, nutrient deficiencies...Absolutely F*CKING MENTAL??",[],[],"['so_adorable', 'DrAseemMalhotra']",['https://t.co/ejpjFcRrgh'],
764,en,1440967376326045698,237871545, KScott6abc  6abc I did what they said but I’m done with it  Boosters after only 8 months   Nope  Not happening  If we don’t say no you’ll have boosters forever  It’s just a money maker ,1440986696443695111,False, KScott6abc  6abc I did what they said but I’m done with it  Boosters after only 8 months   Nope  Not happening  If we don’t say no you’ll have boosters forever  It’s just a money maker ,2021-09-23T10:29:35.000Z,USA,@KScott6abc @6abc I did what they said but I’m done with it. Boosters after only 8 months?  Nope. Not happening. If we don’t say no you’ll have boosters forever. It’s just a money maker.,[],[],"['KScott6abc', '6abc']",['https://t.co/h6Ey3TTkuP'],
765,en,1440967305538670594,734188074, Powerage 2022  DanielAndrewsMP If Vic hadn’t reduced AZ to 6 weeks earlier this month  we’d be struggling to be out of lockdown before Christmas ,1440990921458212868,False, Powerage 2022  DanielAndrewsMP If Vic hadn’t reduced AZ to 6 weeks earlier this month  we’d be struggling to be out of lockdown before Christmas ,2021-09-23T10:46:22.000Z,USA,"@Powerage_2022 @DanielAndrewsMP If Vic hadn’t reduced AZ to 6 weeks earlier this month, we’d be struggling to be out of lockdown before Christmas.",[],[],"['Powerage_2022', 'DanielAndrewsMP']",['https://t.co/30EBPcRfug'],
766,en,1440967305538670594,734188074, RoryBurnside  DanielAndrewsMP AZ would help  Any vaccines we have available are safe ,1440990457786368001,False, RoryBurnside  DanielAndrewsMP AZ would help  Any vaccines we have available are safe ,2021-09-23T10:44:32.000Z,USA,@RoryBurnside @DanielAndrewsMP AZ would help. Any vaccines we have available are safe.,[],[],"['RoryBurnside', 'DanielAndrewsMP']",[],
767,en,1440967305538670594,734188074, Powerage 2022  DanielAndrewsMP I’m just trying to find a way to ensure we stay on track ,1440989482870657033,False, Powerage 2022  DanielAndrewsMP I’m just trying to find a way to ensure we stay on track ,2021-09-23T10:40:39.000Z,USA,@Powerage_2022 @DanielAndrewsMP I’m just trying to find a way to ensure we stay on track.,[],[],"['Powerage_2022', 'DanielAndrewsMP']",[],
768,en,1440967305538670594,734188074, RoryBurnside  DanielAndrewsMP AZ as well  People should take either,1440989180050358275,False, RoryBurnside  DanielAndrewsMP AZ as well  People should take either,2021-09-23T10:39:27.000Z,USA,@RoryBurnside @DanielAndrewsMP AZ as well. People should take either,[],[],"['RoryBurnside', 'DanielAndrewsMP']",[],
769,en,1440967305538670594,734188074, aparachick  ozcobaye  DanielAndrewsMP I’m trying to avoid having weeks added on because of supply problems  Late October is manageable as an end date  but no later ,1440985412953001990,False, aparachick  ozcobaye  DanielAndrewsMP I’m trying to avoid having weeks added on because of supply problems  Late October is manageable as an end date  but no later ,2021-09-23T10:24:29.000Z,USA,"@aparachick @ozcobaye @DanielAndrewsMP I’m trying to avoid having weeks added on because of supply problems. Late October is manageable as an end date, but no later.",[],[],"['aparachick', 'ozcobaye', 'DanielAndrewsMP']",['https://t.co/3CNeaVeXfC'],
770,en,1440967305538670594,734188074, ozcobaye  aparachick  DanielAndrewsMP It needs to happen now  There’s no time for delays ,1440983667786993668,False, ozcobaye  aparachick  DanielAndrewsMP It needs to happen now  There’s no time for delays ,2021-09-23T10:17:33.000Z,USA,@ozcobaye @aparachick @DanielAndrewsMP It needs to happen now. There’s no time for delays.,[],[],"['ozcobaye', 'aparachick', 'DanielAndrewsMP']",[],
771,en,1440967305538670594,734188074, RoryBurnside  aparachick  DanielAndrewsMP That’s what they want you to think  Victoria is getting every single one of those vaccines back Maybe take some from states that have opened Pfizer to over 60s I’d discuss more but  aparachick is a gutless wonder who blocked me  No point holding half a conversation  Cheers,1440983333224075273,False, RoryBurnside  aparachick  DanielAndrewsMP That’s what they want you to think  Victoria is getting every single one of those vaccines back Maybe take some from states that have opened Pfizer to over 60s I’d discuss more but  aparachick is a gutless wonder who blocked me  No point holding half a conversation  Cheers,2021-09-23T10:16:13.000Z,USA,"@RoryBurnside @aparachick @DanielAndrewsMP That’s what they want you to think. 
Victoria is getting every single one of those vaccines back.
Maybe take some from states that have opened Pfizer to over 60s 🤷🏻‍♂️

I’d discuss more but @aparachick is a gutless wonder who blocked me. No point holding half a conversation. 
Cheers",['🤷🏻\u200d♂️'],[],"['RoryBurnside', 'aparachick', 'DanielAndrewsMP']",['https://t.co/FRpuFSjrIl'],
772,en,1440967305538670594,734188074, RoryBurnside  DanielAndrewsMP Im getting novavax  Im excited for that one,1440982994227896328,False, RoryBurnside  DanielAndrewsMP Im getting novavax  Im excited for that one,2021-09-23T10:14:52.000Z,USA,@RoryBurnside @DanielAndrewsMP Im getting novavax. Im excited for that one,[],[],"['RoryBurnside', 'DanielAndrewsMP']",[],
773,en,1440967305538670594,734188074, aparachick  ozcobaye  DanielAndrewsMP So how do we solve this Pfizer shortage and avoid delays in reaching our second dose targets ,1440982500663169025,False, aparachick  ozcobaye  DanielAndrewsMP So how do we solve this Pfizer shortage and avoid delays in reaching our second dose targets ,2021-09-23T10:12:54.000Z,USA,@aparachick @ozcobaye @DanielAndrewsMP So how do we solve this Pfizer shortage and avoid delays in reaching our second dose targets?,[],[],"['aparachick', 'ozcobaye', 'DanielAndrewsMP']",[],
774,en,1440967305538670594,734188074, aparachick  ozcobaye  DanielAndrewsMP I think we need to take some supplies from NSW  It’s only fair given they nicked most of ours  We can’t have a longer lockdown because of the shortage ,1440981917633945607,False, aparachick  ozcobaye  DanielAndrewsMP I think we need to take some supplies from NSW  It’s only fair given they nicked most of ours  We can’t have a longer lockdown because of the shortage ,2021-09-23T10:10:35.000Z,USA,@aparachick @ozcobaye @DanielAndrewsMP I think we need to take some supplies from NSW. It’s only fair given they nicked most of ours. We can’t have a longer lockdown because of the shortage.,[],[],"['aparachick', 'ozcobaye', 'DanielAndrewsMP']",['https://t.co/UNWszs1KyU'],
775,en,1440967305538670594,734188074, TheOnlyLongy  magpie fever  DanielAndrewsMP I’m not going to let the shortage keep me away from my friends and family even longer  My patience with setbacks has officially run out ,1440972267421253633,False, TheOnlyLongy  magpie fever  DanielAndrewsMP I’m not going to let the shortage keep me away from my friends and family even longer  My patience with setbacks has officially run out ,2021-09-23T09:32:15.000Z,USA,@TheOnlyLongy @magpie_fever @DanielAndrewsMP I’m not going to let the shortage keep me away from my friends and family even longer. My patience with setbacks has officially run out.,[],[],"['TheOnlyLongy', 'magpie_fever', 'DanielAndrewsMP']",['https://t.co/KNqKouBgaU'],
776,en,1440967305538670594,734188074, RoryBurnside  magpie fever  DanielAndrewsMP He allowed the construction industry  the ones that wanted it  to walk up in front of people who had been waiting for weeks to get in  now there is a shortage in October because they will all need second shots before others who have been waiting patiently ,1440971524425412611,False, RoryBurnside  magpie fever  DanielAndrewsMP He allowed the construction industry  the ones that wanted it  to walk up in front of people who had been waiting for weeks to get in  now there is a shortage in October because they will all need second shots before others who have been waiting patiently ,2021-09-23T09:29:18.000Z,USA,"@RoryBurnside @magpie_fever @DanielAndrewsMP He allowed the construction industry (the ones that wanted it) to walk up in front of people who had been waiting for weeks to get in, now there is a shortage in October because they will all need second shots before others who have been waiting patiently.",[],[],"['RoryBurnside', 'magpie_fever', 'DanielAndrewsMP']",['https://t.co/OfI46Bemxc'],
777,en,1440967305538670594,734188074, RoryBurnside Am sure you know already but try to only stress about the things YOU can control There is nothing you can do about the things out of your control  You are best placed to know what affects you  switch off… log off  You’ll be a lot happier I should practise what I preach ,1440970825499234305,False, RoryBurnside Am sure you know already but try to only stress about the things YOU can control There is nothing you can do about the things out of your control  You are best placed to know what affects you  switch off… log off  You’ll be a lot happier I should practise what I preach ,2021-09-23T09:26:31.000Z,USA,"@RoryBurnside Am sure you know already but try to only stress about the things YOU can control.
There is nothing you can do about the things out of your control. 
You are best placed to know what affects you, switch off… log off. 
You’ll be a lot happier
(I should practise what I preach😂)",['😂'],[],['RoryBurnside'],['https://t.co/zoGOLFJC3y'],
778,en,1440967305538670594,734188074, ozcobaye  DanielAndrewsMP Not knowing who to trust is causing me a lot of confusion and anxiety ,1440969788096856066,False, ozcobaye  DanielAndrewsMP Not knowing who to trust is causing me a lot of confusion and anxiety ,2021-09-23T09:22:24.000Z,USA,@ozcobaye @DanielAndrewsMP Not knowing who to trust is causing me a lot of confusion and anxiety.,[],[],"['ozcobaye', 'DanielAndrewsMP']",[],
779,en,1440967305538670594,734188074, RoryBurnside  DanielAndrewsMP It’s shit mate  It really is  They’re all playing political games  Some will have you believe Dan is the 2nd coming of Christ  others will say that’s Gladys Each have been shit in their own way and more people need to hold them accountable  AND the feds  ,1440969326777942020,False, RoryBurnside  DanielAndrewsMP It’s shit mate  It really is  They’re all playing political games  Some will have you believe Dan is the 2nd coming of Christ  others will say that’s Gladys Each have been shit in their own way and more people need to hold them accountable  AND the feds  ,2021-09-23T09:20:34.000Z,USA,"@RoryBurnside @DanielAndrewsMP It’s shit mate. It really is. 
They’re all playing political games. 
Some will have you believe Dan is the 2nd coming of Christ, others will say that’s Gladys.
Each have been shit in their own way and more people need to hold them accountable (AND the feds!)",[],[],"['RoryBurnside', 'DanielAndrewsMP']",['https://t.co/9UfRvDzyqv'],
780,en,1440967305538670594,734188074, ozcobaye  DanielAndrewsMP I just find all the conflicting views so confusing  I just don’t know who to trust ,1440968573023784961,False, ozcobaye  DanielAndrewsMP I just find all the conflicting views so confusing  I just don’t know who to trust ,2021-09-23T09:17:34.000Z,USA,@ozcobaye @DanielAndrewsMP I just find all the conflicting views so confusing. I just don’t know who to trust.,[],[],"['ozcobaye', 'DanielAndrewsMP']",[],
781,en,1440967305538670594,734188074, Will83756176  DanielAndrewsMP I thought I saw somewhere that GP’s and pharmacists have had the option of administering second doses after 3 weeks taken away and now have to wait the full 6  Perhaps I’m mistaken  Regardless  I’m really worried the timetable could blow out ,1440968370040426497,False, Will83756176  DanielAndrewsMP I thought I saw somewhere that GP’s and pharmacists have had the option of administering second doses after 3 weeks taken away and now have to wait the full 6  Perhaps I’m mistaken  Regardless  I’m really worried the timetable could blow out ,2021-09-23T09:16:45.000Z,USA,"@Will83756176 @DanielAndrewsMP I thought I saw somewhere that GP’s and pharmacists have had the option of administering second doses after 3 weeks taken away and now have to wait the full 6. Perhaps I’m mistaken. Regardless, I’m really worried the timetable could blow out.",[],[],"['Will83756176', 'DanielAndrewsMP']",['https://t.co/uAg9KPPEFk'],
782,en,1440967305538670594,734188074, RoryBurnside  DanielAndrewsMP There is no rationing Rory  Andrew’s just doing his usual dodgy crap  The feds are not without blame of course  There are 3 sides to every story  Their side  the other person’s side … and then there’s the actual truth ,1440968188754214918,False, RoryBurnside  DanielAndrewsMP There is no rationing Rory  Andrew’s just doing his usual dodgy crap  The feds are not without blame of course  There are 3 sides to every story  Their side  the other person’s side … and then there’s the actual truth ,2021-09-23T09:16:02.000Z,USA,"@RoryBurnside @DanielAndrewsMP There is no rationing Rory, 
Andrew’s just doing his usual dodgy crap. The feds are not without blame of course. 

There are 3 sides to every story. 
Their side, the other person’s side … and then there’s the actual truth.",[],[],"['RoryBurnside', 'DanielAndrewsMP']",['https://t.co/kmR9ZSDAao'],
783,en,1440967305538670594,734188074, RoryBurnside  DanielAndrewsMP Any evidence on the 2nd dose cancellations ,1440967647009542148,False, RoryBurnside  DanielAndrewsMP Any evidence on the 2nd dose cancellations ,2021-09-23T09:13:53.000Z,USA,@RoryBurnside @DanielAndrewsMP Any evidence on the 2nd dose cancellations?,[],[],"['RoryBurnside', 'DanielAndrewsMP']",[],
784,en,1440967301600202753,49877768, surnell It can be nth dose ,1441008556984004611,False, surnell It can be nth dose ,2021-09-23T11:56:27.000Z,USA,@surnell It can be nth dose.,[],[],['surnell'],[],
785,en,1440967301600202753,49877768, surnell This Third Study was conducted by Chetan Bhagat ,1440989588491624448,False, surnell This Third Study was conducted by Chetan Bhagat ,2021-09-23T10:41:04.000Z,USA,@surnell This Third Study was conducted by Chetan Bhagat 😆😆,['😆'],[],['surnell'],[],
786,en,1440966933608865794,2418253040, FourWinns298  Yahoo Yes but  Dosage and timing of booster were not the same  so  I mean  I got Moderna  but ,1440997057980944386,False, FourWinns298  Yahoo Yes but  Dosage and timing of booster were not the same  so  I mean  I got Moderna  but ,2021-09-23T11:10:45.000Z,USA,"@FourWinns298 @Yahoo Yes but. Dosage and timing of booster were not the same, so? I mean, I got Moderna, but 🤷🏼‍♀️",['🤷🏼\u200d♀️'],[],"['FourWinns298', 'Yahoo']",[],
