,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date
677,en,CDCgov,146569971,True,1399818101026439172,"On May 10, the FDA expanded its Emergency Use Authorization for the use of Pfizer-BioNTech’s #COVID19 vaccine for adolescents ages 12-15. You can now view vaccination demographic data for this age group on CDC’s COVID Data Tracker: https://t.co/Ma77601Z08. https://t.co/IUiMD8ZkFA",['xp'],['COVID19'],[],['https://t.co/Ma77601Z08'],USA,On May 10  the FDA eanded its Emergency Use Authorization for the use of Pfizer BioNTech’s  COVID19 vaccine for adolescents ages 12 15  You can now view vaccination demographic data for this age group on CDC’s COVID Data Tracker  https   t co Ma77601Z08  https   t co IUiMD8ZkFA,2021-06-01 20:00:00
678,en,CDCgov,146569971,True,1399803015683575809,"#COVID19 spreads from person to person. The joy we get from ending the pandemic will spread from person to person, too. Getting a COVID-19 vaccine will bring us one step closer to returning to our way of life. Learn more: https://t.co/yJFqxDIlhb. https://t.co/3uSiC1QCNe",['xD'],['COVID19'],[],['https://t.co/yJFqxDIlhb'],USA, COVID19 spreads from person to person  The joy we get from ending the pandemic will spread from person to person  too  Getting a COVID 19 vaccine will bring us one step closer to returning to our way of life  Learn more  https   t co yJFqIlhb  https   t co 3uSiC1QCNe,2021-06-01 19:00:00
679,en,CDCgov,146569971,True,1399787910845579266,#DYK? More than half of adults in the United States have gotten their first dose of a #COVID19 vaccine. Get vaccinated as soon as you can so we can return to our way of life. Find a COVID-19 vaccine near you: https://t.co/6RIBRCJpZu. https://t.co/VofGT6Mfsh,[],"['DYK', 'COVID19']",[],['https://t.co/6RIBRCJpZu'],USA, DYK  More than half of adults in the United States have gotten their first dose of a  COVID19 vaccine  Get vaccinated as soon as you can so we can return to our way of life  Find a COVID 19 vaccine near you  https   t co 6RIBRCJpZu  https   t co VofGT6Mfsh,2021-06-01 18:00:00
680,en,CDCgov,146569971,True,1399779284722520072,PhD scientists: Become a #DiseaseDetective in CDC’s Laboratory Leadership Service to advance your #PublicHealth career. Submit your LLS application by June 4: https://t.co/tOxzevltnJ. https://t.co/e6fq7u7xeA,[],"['DiseaseDetective', 'PublicHealth']",[],['https://t.co/tOxzevltnJ'],USA,PhD scientists  Become a  DiseaseDetective in CDC’s Laboratory Leadership Service to advance your  PublicHealth career  Submit your LLS application by June 4  https   t co tOxzevltnJ  https   t co e6fq7u7xeA,2021-06-01 17:00:00
681,en,CDCgov,146569971,True,1399772833404817410,New Parents: Are you looking for information about how to protect your new baby from getting #COVID19? Check out CDC’s toolkit to learn more about taking care of your baby in the hospital and at home: https://t.co/yeFhV3Ep2O. https://t.co/7Vtvbwp0dq,[],['COVID19'],[],['https://t.co/yeFhV3Ep2O'],USA,New Parents  Are you looking for information about how to protect your new baby from getting  COVID19  Check out CDC’s toolkit to learn more about taking care of your baby in the hospital and at home  https   t co yeFhV3Ep2O  https   t co 7Vtvbwp0dq,2021-06-01 17:00:00
682,en,CDCgov,146569971,True,1399765214321590272,"Be prepared and stay informed for the next hurricane season! Join CDC’s #EnvironmentalHealth Nexus webinar on #Hurricane Safety and Preparedness on June 2 at 1 p.m. ET. https://t.co/Ypvtr1MHZR
#PrepYourHealth https://t.co/OuGQ6z7LFS",[],"['EnvironmentalHealth', 'Hurricane', 'PrepYourHealth']",[],['https://t.co/Ypvtr1MHZR'],USA,Be prepared and stay informed for the next hurricane season  Join CDC’s  EnvironmentalHealth Nexus webinar on  Hurricane Safety and Preparedness on June 2 at 1 p m  ET  https   t co Ypvtr1MHZR PrepYourHealth https   t co OuGQ6z7LFS,2021-06-01 17:00:00
683,en,CDCgov,146569971,True,1399757775668908043,"#PrepYourHealth for #hurricane season.
• Make an emergency plan
• Collect supplies &amp; create “go kits” for your family
• Know a safe place to shelter
• Have several ways to receive weather alerts
• Get a #COVID19 vaccine as soon as you can
Learn more: https://t.co/UovXYKhRYZ. https://t.co/PkiQ4vf0mJ",[],"['PrepYourHealth', 'hurricane', 'COVID19']",[],['https://t.co/UovXYKhRYZ'],USA, PrepYourHealth for  hurricane season • Make an emergency plan• Collect supplies  amp  create “go kits” for your family• Know a safe place to shelter• Have several ways to receive weather alerts• Get a  COVID19 vaccine as soon as you canLearn more  https   t co UovXYKhRYZ  https   t co PkiQ4vf0mJ,2021-06-01 16:00:00
684,en,CDCgov,146569971,True,1399745062658060296,A new @CDCMMWR finds that deaths in patients with end-stage renal disease (ESRD) during the early months of #COVID19 were more than expected compared with prior years. Read more: https://t.co/8WxjNhzUp4. https://t.co/FAHET3Q35v,['xp'],['COVID19'],['CDCMMWR'],['https://t.co/8WxjNhzUp4'],USA,A new  CDCMMWR finds that deaths in patients with end stage renal disease  ESRD  during the early months of  COVID19 were more than eected compared with prior years  Read more  https   t co 8WxjNhzUp4  https   t co FAHET3Q35v,2021-06-01 15:00:00
685,en,CDCgov,146569971,True,1399387730564501504,"This #MemorialDay, CDC honors and remembers those who gave their lives in service to our country. https://t.co/qU5NyQsmbp",[],['MemorialDay'],[],[],USA,This  MemorialDay  CDC honors and remembers those who gave their lives in service to our country  https   t co qU5NyQsmbp,2021-05-31 16:00:00
686,en,CDCgov,146569971,True,1399076651657482241,"We’re surrounded by words every day. Make a practice of reading signs out loud and books to your child. Talk to them about what the words mean. 

This will help with development and brain building. 🧠 Find more tips at https://t.co/zXuCF10h9c and https://t.co/DJEgsMGqKq. https://t.co/LGeQvwyyRC",['🧠'],[],[],"['https://t.co/zXuCF10h9c', 'https://t.co/DJEgsMGqKq']",USA,We’re surrounded by words every day  Make a practice of reading signs out loud and books to your child  Talk to them about what the words mean  This will help with development and brain building   Find more tips at https   t co zXuCF10h9c and https   t co DJEgsMGqKq  https   t co LGeQvwyyRC,2021-05-30 19:00:00
687,en,CDCgov,146569971,True,1399060546813628417,"People, including pregnant people, with mental health or other conditions often feel judged and blamed by family, friends, &amp; healthcare providers. This can keep them from getting the care they need. Learn how to reduce stigma: https://t.co/xohK34DLiV.
#BeyondLabels #MarchofDimes https://t.co/zMuzS7kb0Z",[],"['BeyondLabels', 'MarchofDimes']",[],['https://t.co/xohK34DLiV'],USA,People  including pregnant people  with mental health or other conditions often feel judged and blamed by family  friends   amp  healthcare providers  This can keep them from getting the care they need  Learn how to reduce stigma  https   t co xohK34DLiV  BeyondLabels  MarchofDimes https   t co zMuzS7kb0Z,2021-05-30 18:00:00
688,en,CDCgov,146569971,True,1398702931663224841,Don’t swim or let your kids swim if sick with diarrhea. One person with diarrhea can contaminate the entire pool. Learn more ways to keep you and those you care about healthy: https://t.co/3ogS3ZlQX6. #HealthySwimming https://t.co/yMvYIDSDtK,[],['HealthySwimming'],[],['https://t.co/3ogS3ZlQX6'],USA,Don’t swim or let your kids swim if sick with diarrhea  One person with diarrhea can contaminate the entire pool  Learn more ways to keep you and those you care about healthy  https   t co 3ogS3ZlQX6   HealthySwimming https   t co yMvYIDSDtK,2021-05-29 18:00:00
689,en,CDCgov,146569971,True,1398659153623752705,Do you have a pet or service animal? Watch this video in American Sign Language (#ASL) on protecting your service and therapy animals during #COVID19: https://t.co/9eYAJ6kPVy. https://t.co/waSJP3mVrD,[],"['ASL', 'COVID19']",[],['https://t.co/9eYAJ6kPVy'],USA,Do you have a pet or service animal  Watch this video in American Sign Language   ASL  on protecting your service and therapy animals during  COVID19  https   t co 9eYAJ6kPVy  https   t co waSJP3mVrD,2021-05-29 15:00:00
690,en,CDCgov,146569971,True,1398353385754083333,#COVID19 cases and deaths are at their lowest levels in nearly a year. Many people delayed medical care to stay safe from COVID-19. Consider adding routine medical care back to your list of things to do. More: https://t.co/F4bAyObDp1. https://t.co/KxKcn2M8lR,[],['COVID19'],[],['https://t.co/F4bAyObDp1'],USA, COVID19 cases and deaths are at their lowest levels in nearly a year  Many people delayed medical care to stay safe from COVID 19  Consider adding routine medical care back to your list of things to do  More  https   t co F4bAyObDp1  https   t co KxKcn2M8lR,2021-05-28 19:00:00
691,en,CDCgov,146569971,True,1398345872619016194,"For many Americans, Memorial Day is a time to gather with friends and family. People who are fully vaccinated against #COVID19 can celebrate the day inside or outside without wearing masks or physical distancing. Learn more: https://t.co/FC2Js5OWvV. https://t.co/VybomWZy6X",[],['COVID19'],[],['https://t.co/FC2Js5OWvV'],USA,For many Americans  Memorial Day is a time to gather with friends and family  People who are fully vaccinated against  COVID19 can celebrate the day inside or outside without wearing masks or physical distancing  Learn more  https   t co FC2Js5OWvV  https   t co VybomWZy6X,2021-05-28 19:00:00
692,en,CDCgov,146569971,True,1398342075331006468,"Parents: Slow the spread of #COVID19 at camp. Get eligible kids fully vaccinated before camp. Kids not fully vaccinated should #WearAMask indoors. Outdoors, in areas w/ high #'s of cases, mask in crowded spaces or when in sustained close contact. More: https://t.co/BSgsPiqW0q. https://t.co/ZdF1Ux1i4j",[],"['COVID19', 'WearAMask']",[],['https://t.co/BSgsPiqW0q'],USA,Parents  Slow the spread of  COVID19 at camp  Get eligible kids fully vaccinated before camp  Kids not fully vaccinated should  WearAMask indoors  Outdoors  in areas w  high   s of cases  mask in crowded spaces or when in sustained close contact  More  https   t co BSgsPiqW0q  https   t co ZdF1Ux1i4j,2021-05-28 18:00:00
693,en,CDCgov,146569971,True,1398325726068236289,"May is Better Hearing &amp; Speech Month, an opportunity to raise awareness about noise-induced hearing loss &amp; learn how to protect your hearing. If you are experiencing ear pain, ringing in your ears, or suspect a loss in hearing, get your hearing checked. https://t.co/eLQAFTBAVV https://t.co/CThFZwRDlw",['xp'],[],[],['https://t.co/eLQAFTBAVV'],USA,May is Better Hearing  amp  Speech Month  an opportunity to raise awareness about noise induced hearing loss  amp  learn how to protect your hearing  If you are eeriencing ear pain  ringing in your ears  or suspect a loss in hearing  get your hearing checked  https   t co eLQAFTBAVV https   t co CThFZwRDlw,2021-05-28 17:00:00
694,en,CDCgov,146569971,True,1398311886727360514,"This #MentalHealthMonth, if you or someone you know is struggling with #opioid addiction, then you are #NotAlone. Hear from others who’ve been where you are and find resources to help you cope: https://t.co/rYKRGbrMiZ. @NIMHgov #RxAwareness https://t.co/VZEESKj3fT",[],"['MentalHealthMonth', 'opioid', 'NotAlone', 'RxAwareness']",['NIMHgov'],['https://t.co/rYKRGbrMiZ'],USA,This  MentalHealthMonth  if you or someone you know is struggling with  opioid addiction  then you are  NotAlone  Hear from others who’ve been where you are and find resources to help you cope  https   t co rYKRGbrMiZ   NIMHgov  RxAwareness https   t co VZEESKj3fT,2021-05-28 16:00:00
695,en,CDCgov,146569971,True,1398295515717066763,"A new @CDCMMWR shows that as more people became eligible for #COVID19 vaccine, disparities in vaccination coverage rose, w/adults in counties facing greater disadvantages like poverty &amp; crowded housing faring worse than those w/o these disadvantages. More: https://t.co/CijS78oBhz https://t.co/VfMRH5eM3y",[],['COVID19'],['CDCMMWR'],['https://t.co/CijS78oBhz'],USA,A new  CDCMMWR shows that as more people became eligible for  COVID19 vaccine  disparities in vaccination coverage rose  w adults in counties facing greater disadvantages like poverty  amp  crowded housing faring worse than those w o these disadvantages  More  https   t co CijS78oBhz https   t co VfMRH5eM3y,2021-05-28 15:00:00
696,en,CDCgov,146569971,True,1398015930370871302,"As of May 24, national forecasts predict 38,000–241,000 new #COVID19 cases will likely be reported during the week ending June 19. More: https://t.co/7AP4I3S9PU. https://t.co/G97yXbx8O5",[],['COVID19'],[],['https://t.co/7AP4I3S9PU'],USA,As of May 24  national forecasts predict 38 000–241 000 new  COVID19 cases will likely be reported during the week ending June 19  More  https   t co 7AP4I3S9PU  https   t co G97yXbx8O5,2021-05-27 21:00:00
697,en,CDCgov,146569971,True,1398004831781015564,Wondering how mRNA #COVID19 vaccines work? This new animation explains how mRNA vaccines help our bodies recognize and fight viruses. Learn more: https://t.co/WK1dmAm8Bn. https://t.co/i4Bih63TA4,['xp'],['COVID19'],[],['https://t.co/WK1dmAm8Bn'],USA,Wondering how mRNA  COVID19 vaccines work  This new animation elains how mRNA vaccines help our bodies recognize and fight viruses  Learn more  https   t co WK1dmAm8Bn  https   t co i4Bih63TA4,2021-05-27 20:00:00
698,en,CDCgov,146569971,True,1397979694922964996,"CDC's Epidemic Intelligence Service (EIS) is celebrating 70 years as the nation’s #DiseaseDetectives training program. Tune in on June 4th, 1pm (ET) for the celebration and lecture from EIS alum and former CDC Director Dr. Bill Foege. Details: https://t.co/B8XUdooB87. #EIS70Years https://t.co/NqVghfD3g9",[],"['DiseaseDetectives', 'EIS70Years']",[],['https://t.co/B8XUdooB87'],USA,CDC s Epidemic Intelligence Service  EIS  is celebrating 70 years as the nation’s  DiseaseDetectives training program  Tune in on June 4th  1pm  ET  for the celebration and lecture from EIS alum and former CDC Director Dr  Bill Foege  Details  https   t co B8XUdooB87   EIS70Years https   t co NqVghfD3g9,2021-05-27 18:00:00
699,en,CDCgov,146569971,True,1397963321379373059,"In some @PEPFAR-supported countries, CDC worked with ministries of health to help restore #HIV viral load testing coverage to levels greater than before the pandemic. Life-saving efforts to control the #HIV epidemic continued during #COVID19. Read more: https://t.co/zHJSE2ZT5c. https://t.co/sI8YyXzM2a",[],"['HIV', 'HIV', 'COVID19']",['PEPFAR'],['https://t.co/zHJSE2ZT5c'],USA,In some  PEPFAR supported countries  CDC worked with ministries of health to help restore  HIV viral load testing coverage to levels greater than before the pandemic  Life saving efforts to control the  HIV epidemic continued during  COVID19  Read more  https   t co zHJSE2ZT5c  https   t co sI8YyXzM2a,2021-05-27 17:00:00
700,en,CDCgov,146569971,True,1397941945943609346,#HCPs: Attend CDC’s COCA Call today at 2pm EDT on “Underlying Medical Conditions and Severe #COVID19: Evidence-based Information for Healthcare Providers.” Learn more: https://t.co/E9Egu6dgxu. https://t.co/cM9mEi5ocE,[],"['HCPs', 'COVID19']",[],['https://t.co/E9Egu6dgxu'],USA, HCPs  Attend CDC’s COCA Call today at 2pm EDT on “Underlying Medical Conditions and Severe  COVID19  Evidence based Information for Healthcare Providers ” Learn more  https   t co E9Egu6dgxu  https   t co cM9mEi5ocE,2021-05-27 16:00:00
701,en,CDCgov,146569971,True,1397930778890104836,"#VaxFact: Pregnant and breastfeeding people can receive a #COVID19 vaccine. 
If you have questions, talk to your healthcare provider.  
Learn more: https://t.co/pBVlI7au6G. https://t.co/UFVQVUAxOK",[],"['VaxFact', 'COVID19']",[],['https://t.co/pBVlI7au6G'],USA, VaxFact  Pregnant and breastfeeding people can receive a  COVID19 vaccine  If you have questions  talk to your healthcare provider   Learn more  https   t co pBVlI7au6G  https   t co UFVQVUAxOK,2021-05-27 15:00:00
702,en,CDCgov,146569971,True,1397658864095535104,"#COVID19 cases have declined to their lowest levels in nearly a year and are continuing to decrease in most of the country. The 7-day average of daily new cases is 22,139, a 23% decrease from the previous 7-day average of 28,751. More data: https://t.co/gp6X4zTnBT. https://t.co/EyNdnImjuW",[],['COVID19'],[],['https://t.co/gp6X4zTnBT'],USA, COVID19 cases have declined to their lowest levels in nearly a year and are continuing to decrease in most of the country  The 7 day average of daily new cases is 22 139  a 23  decrease from the previous 7 day average of 28 751  More data  https   t co gp6X4zTnBT  https   t co EyNdnImjuW,2021-05-26 21:00:00
703,en,CDCgov,146569971,True,1397651291950751748,"#HCPs: Attend CDC’s COCA Call Thursday, May 27, at 2pm EDT, on “Underlying Medical Conditions and Severe #COVID19: Evidence-based Information for Healthcare Providers.” Learn more: https://t.co/E9Egu6dgxu. https://t.co/4HS3TwcF6B",[],"['HCPs', 'COVID19']",[],['https://t.co/E9Egu6dgxu'],USA, HCPs  Attend CDC’s COCA Call Thursday  May 27  at 2pm EDT  on “Underlying Medical Conditions and Severe  COVID19  Evidence based Information for Healthcare Providers ” Learn more  https   t co E9Egu6dgxu  https   t co 4HS3TwcF6B,2021-05-26 21:00:00
704,en,CDCgov,146569971,True,1397643800659562501,"More than 30,800 @USNationalGuard members across the country continue to support #COVID19 missions &amp; provide vaccinations to help end the pandemic.  
Do your part. Get a COVID-19 vaccine as soon as you can so we can protect ourselves and each other. More: https://t.co/yJFqxDIlhb. https://t.co/1VVASCWyLW",['xD'],['COVID19'],['USNationalGuard'],['https://t.co/yJFqxDIlhb'],USA,More than 30 800  USNationalGuard members across the country continue to support  COVID19 missions  amp  provide vaccinations to help end the pandemic   Do your part  Get a COVID 19 vaccine as soon as you can so we can protect ourselves and each other  More  https   t co yJFqIlhb  https   t co 1VVASCWyLW,2021-05-26 20:00:00
705,en,CDCgov,146569971,True,1397629364066557952,"🧪 COVID-19 Science Update:

Read the latest #COVID19 research on university testing strategies, hospitalization risks in children and adolescents, and more.

👓 Read the full update: https://t.co/9w5QK9uBZx.","['🧪', '👓']",['COVID19'],[],['https://t.co/9w5QK9uBZx'],USA, COVID 19 Science Update Read the latest  COVID19 research on university testing strategies  hospitalization risks in children and adolescents  and more  Read the full update  https   t co 9w5QK9uBZx ,2021-05-26 19:00:00
706,en,CDCgov,146569971,True,1397621304736419842,"Some #COVID19 vaccines require 2 doses. If you receive a Pfizer-BioNTech or Moderna COVID-19 vaccine, you will need 2 shots to get the most protection. 
 
Learn more: https://t.co/YrWuIWXZ9m. https://t.co/KJDmqRxVMD",[],['COVID19'],[],['https://t.co/YrWuIWXZ9m'],USA,Some  COVID19 vaccines require 2 doses  If you receive a Pfizer BioNTech or Moderna COVID 19 vaccine  you will need 2 shots to get the most protection   Learn more  https   t co YrWuIWXZ9m  https   t co KJDmqRxVMD,2021-05-26 19:00:00
707,en,CDCgov,146569971,True,1397612011450667010,"New SARS-CoV-2 lineages were recently classified as variants of interest. Investigations are underway to determine their potential impact on current #COVID19 vaccines, medical treatments, and diagnostic tests.

Learn more: https://t.co/yPwp1CvLce. https://t.co/rVvmksFYtt",[],['COVID19'],[],['https://t.co/yPwp1CvLce'],USA,New SARS CoV 2 lineages were recently classified as variants of interest  Investigations are underway to determine their potential impact on current  COVID19 vaccines  medical treatments  and diagnostic tests Learn more  https   t co yPwp1CvLce  https   t co rVvmksFYtt,2021-05-26 18:00:00
708,en,CDCgov,146569971,True,1397587124334080002,CDC’s Childhood Lead Poisoning Prevention Program is working to eliminate childhood lead poisoning as a public health problem. Learn more about our achievements and our continued commitment to eliminate childhood lead exposure: https://t.co/iHZP0zrp03. #CDCLead30 https://t.co/pt9phcg9Zm,['xp'],['CDCLead30'],[],"['https://t.co/iHZP0zrp03', 'https://t.co/pt9phcg9Zm']",USA,CDC’s Childhood Lead Poisoning Prevention Program is working to eliminate childhood lead poisoning as a public health problem  Learn more about our achievements and our continued commitment to eliminate childhood lead eosure  https   t co iHZP0zrp03   CDCLead30 https   t co pt9phcg9Zm,2021-05-26 16:00:00
709,en,CDCgov,146569971,True,1397568467717574660,"#Parents: Although fewer children have gotten #COVID19 compared to adults, they still can get infected &amp; spread it to others even if they don’t have symptoms.

Make plans to get your children 12 years &amp; older vaccinated against COVID-19. 

More: https://t.co/p4fdYarnsK. https://t.co/Vus9B8QEL0",[],"['Parents', 'COVID19']",[],['https://t.co/p4fdYarnsK'],USA, Parents  Although fewer children have gotten  COVID19 compared to adults  they still can get infected  amp  spread it to others even if they don’t have symptoms Make plans to get your children 12 years  amp  older vaccinated against COVID 19  More  https   t co p4fdYarnsK  https   t co Vus9B8QEL0,2021-05-26 15:00:00
710,en,CDCgov,146569971,True,1397288882299969541,#COVID19 hospital admissions are declining in most age groups across the U.S. The New Hospital Admissions page on CDC’s COVID Data Tracker now shows data broken down by state or territory and age group. See COVID-19 hospital admissions in your area: https://t.co/5sh6eaVnG3. https://t.co/7FueMvCBrs,[],['COVID19'],[],['https://t.co/5sh6eaVnG3'],USA, COVID19 hospital admissions are declining in most age groups across the U S  The New Hospital Admissions page on CDC’s COVID Data Tracker now shows data broken down by state or territory and age group  See COVID 19 hospital admissions in your area  https   t co 5sh6eaVnG3  https   t co 7FueMvCBrs,2021-05-25 21:00:00
711,en,CDCgov,146569971,True,1397275034994024455,"When loved ones decide to get a #COVID19 vaccine, help make it happen. Offer to make the appointment, go with them, drive them, or babysit. Everyone who gets vaccinated brings us closer to moving past the COVID-19 pandemic. More: https://t.co/tGGql5cDOC. https://t.co/GtYpZRyy8b",[],['COVID19'],[],['https://t.co/tGGql5cDOC'],USA,When loved ones decide to get a  COVID19 vaccine  help make it happen  Offer to make the appointment  go with them  drive them  or babysit  Everyone who gets vaccinated brings us closer to moving past the COVID 19 pandemic  More  https   t co tGGql5cDOC  https   t co GtYpZRyy8b,2021-05-25 20:00:00
712,en,CDCgov,146569971,True,1397266307637288964,"Donating blood saves lives. If your ancestry is from Europe, Asia, Africa, or the Middle East, your blood could help someone living with thalassemia. Learn more about thalassemia types, traits, and treatments: https://t.co/IWvC5Y3JQF. https://t.co/iT5tZbMIQ7",[],[],[],['https://t.co/IWvC5Y3JQF'],USA,Donating blood saves lives  If your ancestry is from Europe  Asia  Africa  or the Middle East  your blood could help someone living with thalassemia  Learn more about thalassemia types  traits  and treatments  https   t co IWvC5Y3JQF  https   t co iT5tZbMIQ7,2021-05-25 19:00:00
713,en,CDCgov,146569971,True,1397256149058129920,"Conversation is a powerful tool. Talking with friends, neighbors and loved ones about how you’re feeling helps you relieve stress, feel better and remind you that you are #NotAlone. Find helpful conversation starters at https://t.co/5CAl2NZ2FS. https://t.co/hvgB3J7oTh",[],['NotAlone'],[],['https://t.co/5CAl2NZ2FS'],USA,Conversation is a powerful tool  Talking with friends  neighbors and loved ones about how you’re feeling helps you relieve stress  feel better and remind you that you are  NotAlone  Find helpful conversation starters at https   t co 5CAl2NZ2FS  https   t co hvgB3J7oTh,2021-05-25 18:00:00
714,en,CDCgov,146569971,True,1397239052613656584,"#Parents: Are you looking for a #COVID19 vaccine for your 12–15-year-old?

Check w/ your child’s doctor or your local pharmacy to see if they have vaccination appointments. You can also visit https://t.co/U6bZ3HQd3P to find vaccination providers near you: https://t.co/p4fdYarnsK. https://t.co/5KrhaiuMbz",[],"['Parents', 'COVID19']",[],"['https://t.co/U6bZ3HQd3P', 'https://t.co/p4fdYarnsK']",USA, Parents  Are you looking for a  COVID19 vaccine for your 12–15 year old Check w  your child’s doctor or your local pharmacy to see if they have vaccination appointments  You can also visit https   t co U6bZ3HQd3P to find vaccination providers near you  https   t co p4fdYarnsK  https   t co 5KrhaiuMbz,2021-05-25 17:00:00
715,en,CDCgov,146569971,True,1397234769969229828,"Ways schools can protect teens’ mental health:
✔️Link students to mental health services
✔️Promote social-emotional learning
✔️Train staff &amp; support their mental health
✔️Review discipline policies to ensure equity
✔️Build a safe &amp; supportive space
#MentalHealthAwarenessMonth https://t.co/pRALnnMuvv",['✔️'],['MentalHealthAwarenessMonth'],[],[],USA,Ways schools can protect teens’ mental health Link students to mental health servicesPromote social emotional learningTrain staff  amp  support their mental healthReview discipline policies to ensure equityBuild a safe  amp  supportive space MentalHealthAwarenessMonth https   t co pRALnnMuvv,2021-05-25 17:00:00
716,en,CDCgov,146569971,True,1397224715543105537,"CDC releases new Global Immunization Strategic Framework to guide investments over the next decade. Learn how CDC will contribute to #IA2030 goals and works to reduce vaccine-preventable disease, disability and death and improve #VaccineEquity - https://t.co/R3vfMGk6wq. #CDCGISF https://t.co/0bkA7zonmI",[],"['IA2030', 'VaccineEquity', 'CDCGISF']",[],['https://t.co/R3vfMGk6wq'],USA,CDC releases new Global Immunization Strategic Framework to guide investments over the next decade  Learn how CDC will contribute to  IA2030 goals and works to reduce vaccine preventable disease  disability and death and improve  VaccineEquity   https   t co R3vfMGk6wq   CDCGISF https   t co 0bkA7zonmI,2021-05-25 16:00:00
717,en,CDCgov,146569971,True,1397208351872851972,Data published today in @CDCMMWR provide information on #COVID19 vaccine breakthrough cases reported to CDC between Jan 1 and April 30. Learn more: https://t.co/rjs7jQkWYt. https://t.co/X3I0DYhAlu,[],['COVID19'],['CDCMMWR'],['https://t.co/rjs7jQkWYt'],USA,Data published today in  CDCMMWR provide information on  COVID19 vaccine breakthrough cases reported to CDC between Jan 1 and April 30  Learn more  https   t co rjs7jQkWYt  https   t co X3I0DYhAlu,2021-05-25 15:00:00
718,en,CDCgov,146569971,True,1396929670847901696,"It takes 2 weeks after #COVID19 vaccination to be fully vaccinated.

As of May 24, 2021, more than 163 million people across the United States had received at least one dose of #COVID19 vaccine. Of those, more than 130 million are fully vaccinated. 

More: https://t.co/zYLe3H12re https://t.co/efNXvxFusD",[],"['COVID19', 'COVID19']",[],['https://t.co/zYLe3H12re'],USA,It takes 2 weeks after  COVID19 vaccination to be fully vaccinated As of May 24  2021  more than 163 million people across the United States had received at least one dose of  COVID19 vaccine  Of those  more than 130 million are fully vaccinated  More  https   t co zYLe3H12re https   t co efNXvxFusD,2021-05-24 21:00:00
719,en,CDCgov,146569971,True,1396905600102113293,Follow CDC’s Steps for Healthy Swimming to protect yourself and those you care about from illness at the pool and at the beach this summer. https://t.co/nA0chO6Q9E https://t.co/AKQiIadUKm,[],[],[],['https://t.co/nA0chO6Q9E'],USA,Follow CDC’s Steps for Healthy Swimming to protect yourself and those you care about from illness at the pool and at the beach this summer  https   t co nA0chO6Q9E https   t co AKQiIadUKm,2021-05-24 19:00:00
720,en,CDCgov,146569971,True,1396891756621402128,May is Mental Health Awareness Month. Check out this new American Sign Language (#ASL) video for helpful tips on managing stress during #COVID19: https://t.co/BX19oCDg4Y. https://t.co/dBnoneCMYN,[],"['ASL', 'COVID19']",[],['https://t.co/BX19oCDg4Y'],USA,May is Mental Health Awareness Month  Check out this new American Sign Language   ASL  video for helpful tips on managing stress during  COVID19  https   t co BX19oCDg4Y  https   t co dBnoneCMYN,2021-05-24 18:00:00
721,en,CDCgov,146569971,True,1396875641279041539,"#HCPs: In this #HowIRecommend video, watch as neonatologist Dr. Shetal Shah describes how he fosters support for vaccination within the NICU through a culture of immunization. https://t.co/zSkP8h0w0V",[],"['HCPs', 'HowIRecommend']",[],[],USA, HCPs  In this  HowIRecommend video  watch as neonatologist Dr  Shetal Shah describes how he fosters support for vaccination within the NICU through a culture of immunization  https   t co zSkP8h0w0V,2021-05-24 17:00:00
722,en,CDCgov,146569971,True,1396858652104007681,"Everyone 12 years and older is now eligible to get a #COVID19 vaccine.  

Widespread vaccination is a critical tool to help stop the pandemic. Getting your child or teen vaccinated can bring you one step closer to enjoying the activities they miss.

More: https://t.co/p4fdYarnsK. https://t.co/ggQkvwit7g",[],['COVID19'],[],['https://t.co/p4fdYarnsK'],USA,Everyone 12 years and older is now eligible to get a  COVID19 vaccine   Widespread vaccination is a critical tool to help stop the pandemic  Getting your child or teen vaccinated can bring you one step closer to enjoying the activities they miss More  https   t co p4fdYarnsK  https   t co ggQkvwit7g,2021-05-24 16:00:00
723,en,CDCgov,146569971,True,1396851008396054528,"Find the latest #COVID19 health equity case studies, videos, webinars, and research publications to help you and your organization understand more about health disparities: https://t.co/jptJqC9hTm. https://t.co/x0tEkj1GPi",[],['COVID19'],[],['https://t.co/jptJqC9hTm'],USA,Find the latest  COVID19 health equity case studies  videos  webinars  and research publications to help you and your organization understand more about health disparities  https   t co jptJqC9hTm  https   t co x0tEkj1GPi,2021-05-24 16:00:00
724,en,CDCgov,146569971,True,1396835908306051075,"Join today’s CDC #COVID19 Partner Update Call, “Pregnant in a Pandemic: What data say about COVID-19 &amp; COVID-19 vaccines,” at 3:00 pm EDT.

Retweet and Register: https://t.co/vGlyUkZA4d.

#vaccination #pregnancy https://t.co/bdQtSzvFdo",[],"['COVID19', 'vaccination', 'pregnancy']",[],['https://t.co/vGlyUkZA4d'],USA,Join today’s CDC  COVID19 Partner Update Call  “Pregnant in a Pandemic  What data say about COVID 19  amp  COVID 19 vaccines ” at 3 00 pm EDT Retweet and Register  https   t co vGlyUkZA4d  vaccination  pregnancy https   t co bdQtSzvFdo,2021-05-24 15:00:00
