,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_hi,tweet_date,text_en
844,en,ArvindKejriwal,405427035,True,1323246990122086401,"Not just new indl areas, industry in existing indl areas cud also shift to service n high tech industries. We hope that most of the existing industries will make that shift https://t.co/ssf1b1mLte",[],[],[],['https://t.co/ssf1b1mLte'],India,,2020-11-02 13:00:00,Not just new indl areas  industry in existing indl areas cud also shift to service n high tech industries  We hope that most of the existing industries will make that shift https   t co ssf1b1mLte
845,hi,ArvindKejriwal,405427035,True,1323245385314299905,"औद्योगिक क्षेत्रों के विकास को लेकर लिए गए एतिहासिक निर्णय से अब दिल्ली में सर्विस सेक्टर के लिए सम्भावनाओं के नए रास्ते खुलेंगे, नए ज़माने के व्यवसाय को गति मिलेगी और दिल्ली की अर्थव्यवस्था को मज़बूती। https://t.co/5DTprf7hXy",[],[],[],[],India,औद्योगिक क्षेत्रों के विकास को लेकर लिए गए एतिहासिक निर्णय से अब दिल्ली में सर्विस सेक्टर के लिए सम्भावनाओं के नए रास्ते खुलेंगे  नए ज़माने के व्यवसाय को गति मिलेगी और दिल्ली की अर्थव्यवस्था को मज़बूती। https   t co 5DTprf7hXy,2020-11-02 13:00:00,
846,en,ArvindKejriwal,405427035,True,1323227488722452481,"I thank @HardeepSPuri ji for approving our proposal to amend master plan to change defn of indl activity. Earlier, manufacturing was permitted which led to pollution n filth. Now, only high tech n service industry will be permitted. Indl areas will become neat, clean n green",[],[],['HardeepSPuri'],[],India,,2020-11-02 12:00:00,I thank  HardeepSPuri ji for approving our proposal to amend master plan to change defn of indl activity  Earlier  manufacturing was permitted which led to pollution n filth  Now  only high tech n service industry will be permitted  Indl areas will become neat  clean n green
847,hi,ArvindKejriwal,405427035,True,1323211801387966465,दिल्ली के औद्योगिक क्षेत्रों के विकास के लिए एतिहासिक निर्णय | LIVE https://t.co/W9pDwNkqX6,[],[],[],['https://t.co/W9pDwNkqX6'],India,दिल्ली के औद्योगिक क्षेत्रों के विकास के लिए एतिहासिक निर्णय   LIVE https   t co W9pDwNkqX6,2020-11-02 11:00:00,
848,en,ArvindKejriwal,405427035,True,1322856274019586050,Thank u Navika ji. Treatment of asymptomatic and mild patients at home thro our home isolation program is unique. Patients are taken care thro regular tele-counselling. This reduces load on hospitals and encourages people to get themselves tested. Wish u a quick recovery https://t.co/YM7yghHMLQ,[],[],[],['https://t.co/YM7yghHMLQ'],India,,2020-11-01 11:00:00,Thank u Navika ji  Treatment of asymptomatic and mild patients at home thro our home isolation program is unique  Patients are taken care thro regular tele counselling  This reduces load on hospitals and encourages people to get themselves tested  Wish u a quick recovery https   t co YM7yghHMLQ
849,hi,ArvindKejriwal,405427035,True,1322851518840668160,"""ग्रीन दिल्ली एप"" को मिल रही शानदार प्रतिक्रिया। प्रदूषण के ख़िलाफ़ इस युद्ध में आप भी अपना सहयोग ज़रूर दें।

https://t.co/64i16Ox7gS",[],[],[],['https://t.co/64i16Ox7gS'],India, ग्रीन दिल्ली एप  को मिल रही शानदार प्रतिक्रिया। प्रदूषण के ख़िलाफ़ इस युद्ध में आप भी अपना सहयोग ज़रूर दें।https   t co 64i16Ox7gS,2020-11-01 11:00:00,
850,en,ArvindKejriwal,405427035,True,1322850622375292928,"Thank you @Shankar_live ji for supporting Delhi's #10Hafte10Baje10Minute initiative. With the collective efforts of the people, Delhi is defeating Dengue again. https://t.co/m7IGnIMLxP",[],['10Hafte10Baje10Minute'],['Shankar_Live'],['https://t.co/m7IGnIMLxP'],India,,2020-11-01 11:00:00,Thank you  Shankar live ji for supporting Delhi s  10Hafte10Baje10Minute initiative  With the collective efforts of the people  Delhi is defeating Dengue again  https   t co m7IGnIMLxP
851,hi,ArvindKejriwal,405427035,True,1322811507273445376,"डेंगू के ख़िलाफ़ चल रही लड़ाई का आज 9वां रविवार है और आज मैंने फिर से अपने घर पर इकट्ठा हुए पानी को बदला। दिल्ली में इस साल डेंगू के मामले और भी कम हुए और एक भी मौत नहीं हुई। दिल्ली ने फिर डेंगू को हरा दिया है। 

#10Hafte10Baje10Minute
हर रविवार, डेंगू पर वार https://t.co/he9CzKXou0",[],['10Hafte10Baje10Minute'],[],[],India,डेंगू के ख़िलाफ़ चल रही लड़ाई का आज 9वां रविवार है और आज मैंने फिर से अपने घर पर इकट्ठा हुए पानी को बदला। दिल्ली में इस साल डेंगू के मामले और भी कम हुए और एक भी मौत नहीं हुई। दिल्ली ने फिर डेंगू को हरा दिया है।  10Hafte10Baje10Minuteहर रविवार  डेंगू पर वार https   t co he9CzKXou0,2020-11-01 08:00:00,
852,en,ArvindKejriwal,405427035,True,1322760192908550146,"Tribute to the martyrdom of thousands of innocents who lost their lives in the November 1984 Sikh genocide

What happened in the name of justice in 36 years is insufficient

Our Govt will continue to strive for the upliftment of affected families",[],[],[],[],India,,2020-11-01 05:00:00,Tribute to the martyrdom of thousands of innocents who lost their lives in the November 1984 Sikh genocideWhat happened in the name of justice in 36 years is insufficientOur Govt will continue to strive for the upliftment of affected families
853,en,ArvindKejriwal,405427035,True,1322518208633425920,U must hear this... https://t.co/gdmsCCvTq3,[],[],[],['https://t.co/gdmsCCvTq3'],India,,2020-10-31 13:00:00,U must hear this    https   t co gdmsCCvTq3
854,en,ArvindKejriwal,405427035,True,1322370206140829696,My tributes to our former Prime Minister Smt. Indira Gandhi ji on her death anniversary.,[],[],[],[],India,,2020-10-31 03:00:00,My tributes to our former Prime Minister Smt  Indira Gandhi ji on her death anniversary 
855,hi,ArvindKejriwal,405427035,True,1322365173362003979,देश को एकता और अखण्डता के सूत्र में बाँधने वाले लौहपुरुष सरदार वल्लभ भाई पटेल जी के जन्मदिवस पर उन्हें कोटि कोटि नमन।,[],[],[],[],India,देश को एकता और अखण्डता के सूत्र में बाँधने वाले लौहपुरुष सरदार वल्लभ भाई पटेल जी के जन्मदिवस पर उन्हें कोटि कोटि नमन।,2020-10-31 03:00:00,
856,hi,ArvindKejriwal,405427035,True,1322358126545408000,पूज्य गुरुवर महर्षि वाल्मीकि जी की जयंती पर सभी देशवासियों को हार्दिक शुभकामनाएँ।,[],[],[],[],India,पूज्य गुरुवर महर्षि वाल्मीकि जी की जयंती पर सभी देशवासियों को हार्दिक शुभकामनाएँ।,2020-10-31 02:00:00,
857,hi,ArvindKejriwal,405427035,True,1322063873080401920,AAP की कोशिश कामयाब हो रही है। देश के गली-नुक्कड़ पर अब शिक्षा की बात हो रही है। https://t.co/T9qdYFSjCd,[],[],[],[],India,AAP की कोशिश कामयाब हो रही है। देश के गली नुक्कड़ पर अब शिक्षा की बात हो रही है। https   t co T9qdYFSjCd,2020-10-30 07:00:00,
858,hi,ArvindKejriwal,405427035,True,1322036680673517568,आप सभी को ईद-मिलाद-उन-नबी की बहुत-बहुत मुबारक़बाद। ये ईद आपके जीवन में खुशियाँ लेकर आए और आप हमेशा स्वस्थ रहें।,[],[],[],[],India,आप सभी को ईद मिलाद उन नबी की बहुत बहुत मुबारक़बाद। ये ईद आपके जीवन में खुशियाँ लेकर आए और आप हमेशा स्वस्थ रहें।,2020-10-30 05:00:00,
859,en,ArvindKejriwal,405427035,True,1321786683885449216,"We launched the Electric Vehicle Policy last month and already 3,000 new electric vehicles have been registered.

Delhiites are committed to the fight against pollution.

https://t.co/kLuYJZZC0S",[],[],[],['https://t.co/kLuYJZZC0S'],India,,2020-10-29 12:00:00,We launched the Electric Vehicle Policy last month and already 3 000 new electric vehicles have been registered Delhiites are committed to the fight against pollution https   t co kLuYJZZC0S
860,hi,ArvindKejriwal,405427035,True,1321733180349534209,"""युद्ध प्रदूषण के विरूद्ध"" मुहिम में आज ""ग्रीन दिल्ली एप"" को शामिल किया। इस एप के माध्यम से अब जनता हमें बता सकती है कि कहाँ प्रदूषण हो रहा है, सरकार उस पर कार्रवाई करेगी। हम सब मिलकर प्रदूषण को कम करेंगे। 

Download the app- 
https://t.co/zYgxAvqQTE https://t.co/VDIzGlxsq8",[],[],[],['https://t.co/zYgxAvqQTE'],India, युद्ध प्रदूषण के विरूद्ध  मुहिम में आज  ग्रीन दिल्ली एप  को शामिल किया। इस एप के माध्यम से अब जनता हमें बता सकती है कि कहाँ प्रदूषण हो रहा है  सरकार उस पर कार्रवाई करेगी। हम सब मिलकर प्रदूषण को कम करेंगे। Download the app  https   t co zYgxAvqQTE https   t co VDIzGlxsq8,2020-10-29 09:00:00,
861,en,ArvindKejriwal,405427035,True,1321701149796257792,Launching the 'Green Delhi' App to increase citizen participation in our fight against pollution and ensure timely action against pollution sources in the city | LIVE https://t.co/M7JnLJDgn1,[],[],[],['https://t.co/M7JnLJDgn1'],India,,2020-10-29 07:00:00,Launching the  Green Delhi  App to increase citizen participation in our fight against pollution and ensure timely action against pollution sources in the city   LIVE https   t co M7JnLJDgn1
862,hi,ArvindKejriwal,405427035,True,1321377305038483458,"ये विडीओ ज़रूर देखें

सारी दिल्ली के खेतों में हमने फ़्री छिड़काव किया था।प्रयोग बेहद सफल रहा। हमारे किसानों को बधाई

किसान पराली जलाना नहीं चाहते। मजबूरी में जलाते हैं। मैं उम्मीद करता हूँ अब अन्य सरकारें भी इस प्रयोग को अपनायेंगी और किसानों को पराली जलाने से मुक्ति दिलायेंगी https://t.co/QpbyzEBlNx",[],[],[],['https://t.co/QpbyzEBlNx'],India,ये विडीओ ज़रूर देखेंसारी दिल्ली के खेतों में हमने फ़्री छिड़काव किया था।प्रयोग बेहद सफल रहा। हमारे किसानों को बधाईकिसान पराली जलाना नहीं चाहते। मजबूरी में जलाते हैं। मैं उम्मीद करता हूँ अब अन्य सरकारें भी इस प्रयोग को अपनायेंगी और किसानों को पराली जलाने से मुक्ति दिलायेंगी https   t co QpbyzEBlNx,2020-10-28 09:00:00,
863,en,ArvindKejriwal,405427035,True,1321057116631814145,"MCD should put its house in order and immediately pay the pending salaries of all doctors. Central govt should immediately release all the funds due to MCD to the tune of Rs 12,000 crores https://t.co/DcqNicuAbz",[],[],[],[],India,,2020-10-27 12:00:00,MCD should put its house in order and immediately pay the pending salaries of all doctors  Central govt should immediately release all the funds due to MCD to the tune of Rs 12 000 crores https   t co DcqNicuAbz
864,en,ArvindKejriwal,405427035,True,1321045739527671813,Inaugurated a Waste to Power plant at Gazipur today. A modern Delhi should recycle and use its waste rather than building mountains of garbage as was being done till now https://t.co/hUqtMk09IJ,[],[],[],[],India,,2020-10-27 11:00:00,Inaugurated a Waste to Power plant at Gazipur today  A modern Delhi should recycle and use its waste rather than building mountains of garbage as was being done till now https   t co hUqtMk09IJ
865,en,ArvindKejriwal,405427035,True,1321042020937338880,"DTC and NBCC have signed MOUs today to build multi-level bus depots at Hari Nagar and Vasant Vihar, first such depots in the country, wid all modern facilities. More buses cud now be parked in limited available space. “Parking cost per bus” will be much lower",[],[],[],[],India,,2020-10-27 11:00:00,DTC and NBCC have signed MOUs today to build multi level bus depots at Hari Nagar and Vasant Vihar  first such depots in the country  wid all modern facilities  More buses cud now be parked in limited available space  “Parking cost per bus” will be much lower
866,hi,ArvindKejriwal,405427035,True,1321016561180626944,दिल्ली वालों ने फिर से कमाल कर दिया। पूरे देश को दिल्ली वालों पर गर्व है। https://t.co/UZeNUOBSbB,[],[],[],['https://t.co/UZeNUOBSbB'],India,दिल्ली वालों ने फिर से कमाल कर दिया। पूरे देश को दिल्ली वालों पर गर्व है। https   t co UZeNUOBSbB,2020-10-27 09:00:00,
867,en,ArvindKejriwal,405427035,True,1320984589922304000,Adopting renewable sources of energy is the key to reducing pollution in the city. Inaugurating the waste to power plant at Gazipur Poultry Market | LIVE https://t.co/S4W6nymbOz,[],[],[],['https://t.co/S4W6nymbOz'],India,,2020-10-27 07:00:00,Adopting renewable sources of energy is the key to reducing pollution in the city  Inaugurating the waste to power plant at Gazipur Poultry Market   LIVE https   t co S4W6nymbOz
868,en,ArvindKejriwal,405427035,True,1320940036523778049,Remembering former Delhi Chief Minister Shri Madan Lal Khurana ji on his death anniversary.,[],[],[],[],India,,2020-10-27 04:00:00,Remembering former Delhi Chief Minister Shri Madan Lal Khurana ji on his death anniversary 
869,hi,ArvindKejriwal,405427035,True,1320357230802186243,"मीत, आम आदमी पार्टी का यूथ प्रेसिडेंट बनने पर आपको बहुत बहुत बधाई। ये बहुत बड़ी ज़िम्मेवारी है। पंजाब का युवा आम आदमी पार्टी की ओर बड़ी उम्मीदों से देख रहा है। पंजाब के युवाओं को पंजाब की बागडोर सम्भालनी है, पंजाबियों के सपनों का पंजाब बनाना है। https://t.co/1TTCJOOMv4",[],[],[],['https://t.co/1TTCJOOMv4'],India,मीत  आम आदमी पार्टी का यूथ प्रेसिडेंट बनने पर आपको बहुत बहुत बधाई। ये बहुत बड़ी ज़िम्मेवारी है। पंजाब का युवा आम आदमी पार्टी की ओर बड़ी उम्मीदों से देख रहा है। पंजाब के युवाओं को पंजाब की बागडोर सम्भालनी है  पंजाबियों के सपनों का पंजाब बनाना है। https   t co 1TTCJOOMv4,2020-10-25 14:00:00,
870,hi,ArvindKejriwal,405427035,True,1320290185167458304,"डेंगू के ख़िलाफ़ अभियान के 8वें रविवार को आज सुबह मैंने फिर से अपने घर पर रूके हुए पानी की चेकिंग की और उसे बदला। डेंगू को हराने के लिए हमें बस मच्छरों को पनपने से रोकना है। 

पिछली बार की तरह इस बार भी डेंगू कंट्रोल में है, दिल्ली लगातार दूसरे साल डेंगू को मात दे रही है। https://t.co/LxAJcmzkZR",[],[],[],[],India,डेंगू के ख़िलाफ़ अभियान के 8वें रविवार को आज सुबह मैंने फिर से अपने घर पर रूके हुए पानी की चेकिंग की और उसे बदला। डेंगू को हराने के लिए हमें बस मच्छरों को पनपने से रोकना है। पिछली बार की तरह इस बार भी डेंगू कंट्रोल में है  दिल्ली लगातार दूसरे साल डेंगू को मात दे रही है। https   t co LxAJcmzkZR,2020-10-25 09:00:00,
871,hi,ArvindKejriwal,405427035,True,1320210958757761024,"बुराई पर अच्छाई की जीत के प्रतीक विजयदशमी की सभी देशवासियों को हार्दिक शुभकामनाएँ। 

जल्द ही महामारी रूपी रावण का अंत होगा और मानवजाति के साहस और जज़्बे की जीत होगी।",[],[],[],[],India,बुराई पर अच्छाई की जीत के प्रतीक विजयदशमी की सभी देशवासियों को हार्दिक शुभकामनाएँ। जल्द ही महामारी रूपी रावण का अंत होगा और मानवजाति के साहस और जज़्बे की जीत होगी।,2020-10-25 04:00:00,
872,hi,ArvindKejriwal,405427035,True,1319943922223755264,"दिल्ली की जनता को बधाई। 

53 करोड़ रूपए की बचत के साथ तय लागत से कम क़ीमत पर बनाकर सीलमपुर-शास्त्री पार्क के फ्लाईओवर जनता को समर्पित किए। और ये सिर्फ़ इसलिए मुमकिन हो पाया क्योंकि दिल्ली के लोगों ने एक ईमानदार सरकार को चुना है। https://t.co/dqJjeLnHDm",[],[],[],[],India,दिल्ली की जनता को बधाई। 53 करोड़ रूपए की बचत के साथ तय लागत से कम क़ीमत पर बनाकर सीलमपुर शास्त्री पार्क के फ्लाईओवर जनता को समर्पित किए। और ये सिर्फ़ इसलिए मुमकिन हो पाया क्योंकि दिल्ली के लोगों ने एक ईमानदार सरकार को चुना है। https   t co dqJjeLnHDm,2020-10-24 10:00:00,
873,hi,ArvindKejriwal,405427035,True,1319894606381674496,303 करोड़ का फ्लाईओवर 250 करोड़ रूपए में बनाकर पूरा किया। ईमानदार सरकार ने दिल्ली की जनता के 53 करोड़ रुपए बचाए। आज से सीलमपुर-शास्त्री पार्क फ्लाईओवर जनता को समर्पित | LIVE https://t.co/ZVQQB45mzp,[],[],[],['https://t.co/ZVQQB45mzp'],India,303 करोड़ का फ्लाईओवर 250 करोड़ रूपए में बनाकर पूरा किया। ईमानदार सरकार ने दिल्ली की जनता के 53 करोड़ रुपए बचाए। आज से सीलमपुर शास्त्री पार्क फ्लाईओवर जनता को समर्पित   LIVE https   t co ZVQQB45mzp,2020-10-24 07:00:00,
874,en,ArvindKejriwal,405427035,True,1319520929337073669,Another addition to Delhi's world-class healthcare infrastructure. Laying the foundation stone of 1500-bedded medical block in LNJP Hospital | LIVE https://t.co/MfllGnN2IW,[],[],[],['https://t.co/MfllGnN2IW'],India,,2020-10-23 06:00:00,Another addition to Delhi s world class healthcare infrastructure  Laying the foundation stone of 1500 bedded medical block in LNJP Hospital   LIVE https   t co MfllGnN2IW
875,hi,ArvindKejriwal,405427035,True,1319458523026251777,"महाष्टमी की आप सभी को ढेर सारी शुभकामनाएँ। आदिशक्ति माँ दुर्गा के अष्टम स्वरुप श्री महागौरी की कृपा हम सभी पर सदा बनी रहे। 

जय माता दी।",[],[],[],[],India,महाष्टमी की आप सभी को ढेर सारी शुभकामनाएँ। आदिशक्ति माँ दुर्गा के अष्टम स्वरुप श्री महागौरी की कृपा हम सभी पर सदा बनी रहे। जय माता दी।,2020-10-23 02:00:00,
876,hi,ArvindKejriwal,405427035,True,1319223985599475714,"दिल्ली की सड़कों पर रोज़ाना लाखों गाड़ियां दौड़ती हैं, हर रेड सिग्नल पर अगर कुछ देर के लिए इन गाड़ियों का इंजन ऑफ़ होगा तो यकीन मानिए प्रदूषण भी बहुत कम होगा।

""रेड लाइट ऑन, गाड़ी ऑफ़"" मुहिम में अपना योगदान ज़रूर दें। https://t.co/zX62rMf94n",[],[],[],[],India,दिल्ली की सड़कों पर रोज़ाना लाखों गाड़ियां दौड़ती हैं  हर रेड सिग्नल पर अगर कुछ देर के लिए इन गाड़ियों का इंजन ऑफ़ होगा तो यकीन मानिए प्रदूषण भी बहुत कम होगा। रेड लाइट ऑन  गाड़ी ऑफ़  मुहिम में अपना योगदान ज़रूर दें। https   t co zX62rMf94n,2020-10-22 10:00:00,
877,en,ArvindKejriwal,405427035,True,1319140014521942016,Warm birthday greetings to Hon'ble Union Home Minister Shri @AmitShah ji. I pray for your long and healthy life.,[],[],['AmitShah'],[],India,,2020-10-22 05:00:00,Warm birthday greetings to Hon ble Union Home Minister Shri  AmitShah ji  I pray for your long and healthy life 
878,hi,ArvindKejriwal,405427035,True,1318925679472168960,"राजा साहिब, आप ख़ुद मान रहे हो कि राज्य सरकार केंद्र के क़ानून नहीं बदल सकती। केंद्र सरकार आपके संशोधन मानने वाली नहीं है। तो फिर आपने कल लड्डू किस बात के बाँटे? किसानों को धोखा दिया? पहले आपने केंद्र की कमिटी में बैठकर तीनों किसान विरोधी बिल बनाकर धोखा दिया।और अब ये दूसरा धोखा? https://t.co/eB5E2AD8mD",[],[],[],['https://t.co/eB5E2AD8mD'],India,राजा साहिब  आप ख़ुद मान रहे हो कि राज्य सरकार केंद्र के क़ानून नहीं बदल सकती। केंद्र सरकार आपके संशोधन मानने वाली नहीं है। तो फिर आपने कल लड्डू किस बात के बाँटे  किसानों को धोखा दिया  पहले आपने केंद्र की कमिटी में बैठकर तीनों किसान विरोधी बिल बनाकर धोखा दिया।और अब ये दूसरा धोखा  https   t co eB5E2AD8mD,2020-10-21 15:00:00,
879,hi,ArvindKejriwal,405427035,True,1318864201914273792,"राजा साहिब, आपने केंद्र के क़ानूनों को amend किया।क्या राज्य केंद्र के क़ानूनों को बदल सकता है? नहीं। आपने नाटक किया। जनता को बेवक़ूफ़ बनाया। आपने जो कल क़ानून पास किए, क्या उसके बाद पंजाब के किसानों को MSP मिलेगा? नहीं। किसानों को MSP चाहिए, आपके फ़र्ज़ी और झूठे क़ानून नहीं https://t.co/VlrWRCUFY1",[],[],[],['https://t.co/VlrWRCUFY1'],India,राजा साहिब  आपने केंद्र के क़ानूनों को amend किया।क्या राज्य केंद्र के क़ानूनों को बदल सकता है  नहीं। आपने नाटक किया। जनता को बेवक़ूफ़ बनाया। आपने जो कल क़ानून पास किए  क्या उसके बाद पंजाब के किसानों को MSP मिलेगा  नहीं। किसानों को MSP चाहिए  आपके फ़र्ज़ी और झूठे क़ानून नहीं https   t co VlrWRCUFY1,2020-10-21 11:00:00,
880,en,ArvindKejriwal,405427035,True,1318837737659588608,"Great idea sir. 

Bhagat Singh n Baba Saheb Ambedkar are great inspiration 4 our youth. Esp at AAP, we all draw huge inspiration from them

Some institutions already exist in their name, we will name a few more. We’ll also make a plan to educate youth about their lives n message https://t.co/q8Bz7Gr4Py",[],[],[],['https://t.co/q8Bz7Gr4Py'],India,,2020-10-21 09:00:00,Great idea sir  Bhagat Singh n Baba Saheb Ambedkar are great inspiration 4 our youth  Esp at AAP  we all draw huge inspiration from themSome institutions already exist in their name  we will name a few more  We’ll also make a plan to educate youth about their lives n message https   t co q8Bz7Gr4Py
881,hi,ArvindKejriwal,405427035,True,1318837577382723585,"दिल्ली के लोगों ने बहुत बड़े-बड़े काम करके दिखाए हैं। पिछली बार प्रदूषण को 25% तक कम करके दिखाया था, आइए एक बार फिर से मिलकर प्रदूषण को कम करने में अपना योगदान दें। ""रेड लाइट ऑन, गाड़ी ऑफ़"" का पालन करें। 

युद्ध प्रदूषण के विरूद्ध https://t.co/c8TBK2thUQ",[],[],[],[],India,दिल्ली के लोगों ने बहुत बड़े बड़े काम करके दिखाए हैं। पिछली बार प्रदूषण को 25  तक कम करके दिखाया था  आइए एक बार फिर से मिलकर प्रदूषण को कम करने में अपना योगदान दें।  रेड लाइट ऑन  गाड़ी ऑफ़  का पालन करें। युद्ध प्रदूषण के विरूद्ध https   t co c8TBK2thUQ,2020-10-21 09:00:00,
882,en,ArvindKejriwal,405427035,True,1318784310430760961,"I am glad AAP is becoming the hope of Goans, esp youth. People are rejecting corrupt politics of BJP and Cong and joining AAP in large nos. https://t.co/VpoBhP5ss5",[],[],[],['https://t.co/VpoBhP5ss5'],India,,2020-10-21 05:00:00,I am glad AAP is becoming the hope of Goans  esp youth  People are rejecting corrupt politics of BJP and Cong and joining AAP in large nos  https   t co VpoBhP5ss5
883,hi,ArvindKejriwal,405427035,True,1318781686084038657,"पुलिस स्मृति दिवस पर सभी शहीद पुलिसकर्मियों को नमन जिन्होंने जनता की सेवा में अपने प्राणों का बलिदान दिया। 

#PoliceCommemorationDay2020",[],['PoliceCommemorationDay2020'],[],[],India,पुलिस स्मृति दिवस पर सभी शहीद पुलिसकर्मियों को नमन जिन्होंने जनता की सेवा में अपने प्राणों का बलिदान दिया।  PoliceCommemorationDay2020,2020-10-21 05:00:00,
884,hi,ArvindKejriwal,405427035,True,1318772865429164032,"सरकारी स्कूलों के इतने बच्चों का बिना कोचिंग देश के सबसे अच्छे engineering और मेडिकल कॉलेजों में दाख़िला -कभी सुना था?इसका मतलब हो तो सकता है।अगर ये दिल्ली में हो रहा है तो पूरे देश में भी हो सकता है

अगर सभी बच्चों को अच्छी शिक्षा दें तो एक पीढ़ी में देश से ग़रीबी दूर हो सकती है https://t.co/w2DLYqFXXS",[],[],[],['https://t.co/w2DLYqFXXS'],India,सरकारी स्कूलों के इतने बच्चों का बिना कोचिंग देश के सबसे अच्छे engineering और मेडिकल कॉलेजों में दाख़िला  कभी सुना था इसका मतलब हो तो सकता है।अगर ये दिल्ली में हो रहा है तो पूरे देश में भी हो सकता हैअगर सभी बच्चों को अच्छी शिक्षा दें तो एक पीढ़ी में देश से ग़रीबी दूर हो सकती है https   t co w2DLYqFXXS,2020-10-21 05:00:00,
885,en,ArvindKejriwal,405427035,True,1318500005439705089,"Many students from Delhi government schools have qualified NEET-JEE 2020 with flying colours. Delhi's education revolution is leading from the front.

Press Conference | LIVE https://t.co/NuZajjfEGH",[],[],[],['https://t.co/NuZajjfEGH'],India,,2020-10-20 11:00:00,Many students from Delhi government schools have qualified NEET JEE 2020 with flying colours  Delhi s education revolution is leading from the front Press Conference   LIVE https   t co NuZajjfEGH
886,en,ArvindKejriwal,405427035,True,1318430315103145985,"Floods have caused havoc in Hyderabad. People of Delhi stand by our brother and sisters in Hyderabad in this hour of crisis. 

Delhi govt will donate Rs 15 cr to the Govt of Telangana for its relief efforts.",[],[],[],[],India,,2020-10-20 06:00:00,Floods have caused havoc in Hyderabad  People of Delhi stand by our brother and sisters in Hyderabad in this hour of crisis  Delhi govt will donate Rs 15 cr to the Govt of Telangana for its relief efforts 
887,en,ArvindKejriwal,405427035,True,1318176709984673792,Happy birthday. God bless u https://t.co/RAemj3aDBZ,[],[],[],['https://t.co/RAemj3aDBZ'],India,,2020-10-19 13:00:00,Happy birthday  God bless u https   t co RAemj3aDBZ
888,en,ArvindKejriwal,405427035,True,1318137761526808579,"If all governments work hard and together make honest efforts, we can substantially reduce pollution due to parali in a short period. 

Press Conference | LIVE https://t.co/po2qUCzEJH",[],[],[],['https://t.co/po2qUCzEJH'],India,,2020-10-19 11:00:00,If all governments work hard and together make honest efforts  we can substantially reduce pollution due to parali in a short period  Press Conference   LIVE https   t co po2qUCzEJH
889,en,ArvindKejriwal,405427035,True,1318081002858708994,Happy birthday @imfulara. God bless u https://t.co/dXMNDgTZjx,[],[],['imfulara'],['https://t.co/dXMNDgTZjx'],India,,2020-10-19 07:00:00,Happy birthday  imfulara  God bless u https   t co dXMNDgTZjx
890,en,ArvindKejriwal,405427035,True,1317827739928260608,Happy birthday Amanpreet. God bless u https://t.co/xM8dlFzGzo,[],[],[],['https://t.co/xM8dlFzGzo'],India,,2020-10-18 14:00:00,Happy birthday Amanpreet  God bless u https   t co xM8dlFzGzo
891,hi,ArvindKejriwal,405427035,True,1317787482667167744,ऐसी प्रतिभाओं और जुनून को तराशने के लिए ही तो दिल्ली सरकार स्पोर्ट्स यूनिवर्सिटी बना रही है। इन मेहनती बच्चों को हम कच्ची पगडंडियों से निकालकर शानदार स्पोर्ट्स ट्रैक पर लेकर आएंगे। हमारे यही बच्चे भविष्य में देश को मेडल दिलाएंगे। https://t.co/O7V6xKuiWP,[],[],[],['https://t.co/O7V6xKuiWP'],India,ऐसी प्रतिभाओं और जुनून को तराशने के लिए ही तो दिल्ली सरकार स्पोर्ट्स यूनिवर्सिटी बना रही है। इन मेहनती बच्चों को हम कच्ची पगडंडियों से निकालकर शानदार स्पोर्ट्स ट्रैक पर लेकर आएंगे। हमारे यही बच्चे भविष्य में देश को मेडल दिलाएंगे। https   t co O7V6xKuiWP,2020-10-18 11:00:00,
892,en,ArvindKejriwal,405427035,True,1317740650788352000,A very happy birthday. God bless u https://t.co/OT2m3vF533,[],[],[],['https://t.co/OT2m3vF533'],India,,2020-10-18 08:00:00,A very happy birthday  God bless u https   t co OT2m3vF533
893,hi,ArvindKejriwal,405427035,True,1317717262141288449,"डेंगू के ख़िलाफ़ लड़ाई में इस बार दिल्ली के हमारे व्यापारी भाइयों ने भी बढ़-चढ़ कर हिस्सा लिया और अपनी-अपनी दुकानों पर चेकिंग कर रूके हुए पानी को बदला। ऐसा कर वे खुद को और अपने ग्राहकों को भी डेंगू से बचा रहे हैं। दिल्ली इस बार फिर डेंगू को हरा रही है।

#10Hafte10Baje10Minute https://t.co/K4H7G2qEdr",[],['10Hafte10Baje10Minute'],[],[],India,डेंगू के ख़िलाफ़ लड़ाई में इस बार दिल्ली के हमारे व्यापारी भाइयों ने भी बढ़ चढ़ कर हिस्सा लिया और अपनी अपनी दुकानों पर चेकिंग कर रूके हुए पानी को बदला। ऐसा कर वे खुद को और अपने ग्राहकों को भी डेंगू से बचा रहे हैं। दिल्ली इस बार फिर डेंगू को हरा रही है। 10Hafte10Baje10Minute https   t co K4H7G2qEdr,2020-10-18 07:00:00,
894,en,ArvindKejriwal,405427035,True,1317496628563988481,God bless the little one. Congratulations to the parents. https://t.co/3YzNFuhxxQ,[],[],[],['https://t.co/3YzNFuhxxQ'],India,,2020-10-17 16:00:00,God bless the little one  Congratulations to the parents  https   t co 3YzNFuhxxQ
