,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_hi
72,hi,1438545705556058129,64639742, akarun  86  JagranNews  upbasicblocktransfer                 बेसिक शिक्षा विभाग में जनपद के अंदर एक लंबे समय से एक ब्लॉक से दूसरे ब्लॉक मैं ट्रांसफर नही हुए है। जिस से सैकड़ों दिव्यांग अपने मूल ब्लॉक से 100 किलोमीटर से अधिक दूरी के विद्यालयों मैं अद्यापन का कार्य कर रहे हैं जहाँ आने जाने के साधन भी नही,1438867165206093829,False,,2021-09-17T14:07:19.000Z,India,@akarun__86 @JagranNews #upbasicblocktransfer                 बेसिक शिक्षा विभाग में जनपद के अंदर एक लंबे समय से एक ब्लॉक से दूसरे ब्लॉक मैं ट्रांसफर नही हुए है। जिस से सैकड़ों दिव्यांग अपने मूल ब्लॉक से 100 किलोमीटर से अधिक दूरी के विद्यालयों मैं अद्यापन का कार्य कर रहे हैं जहाँ आने जाने के साधन भी नही,[],['upbasicblocktransfer'],"['akarun__86', 'JagranNews']",['https://t.co/P7Ll41mv8v'], akarun  86  JagranNews  upbasicblocktransfer                 बेसिक शिक्षा विभाग में जनपद के अंदर एक लंबे समय से एक ब्लॉक से दूसरे ब्लॉक मैं ट्रांसफर नही हुए है। जिस से सैकड़ों दिव्यांग अपने मूल ब्लॉक से 100 किलोमीटर से अधिक दूरी के विद्यालयों मैं अद्यापन का कार्य कर रहे हैं जहाँ आने जाने के साधन भी नही
73,hi,1438545705556058129,64639742, JagranNews  upbasicblocktransfer                 बेसिक शिक्षा विभाग में जनपद के अंदर एक लंबे समय से एक ब्लॉक से दूसरे ब्लॉक मैं ट्रांसफर नही हुए है। जिस से सैकड़ों दिव्यांग अपने मूल ब्लॉक से 100 किलोमीटर से अधिक दूरी के विद्यालयों मैं अद्यापन का कार्य कर रहे हैं जहाँ आने जाने के साधन भी नही,1438867165197660161,False,,2021-09-17T14:07:19.000Z,India,@JagranNews #upbasicblocktransfer                 बेसिक शिक्षा विभाग में जनपद के अंदर एक लंबे समय से एक ब्लॉक से दूसरे ब्लॉक मैं ट्रांसफर नही हुए है। जिस से सैकड़ों दिव्यांग अपने मूल ब्लॉक से 100 किलोमीटर से अधिक दूरी के विद्यालयों मैं अद्यापन का कार्य कर रहे हैं जहाँ आने जाने के साधन भी नही,[],['upbasicblocktransfer'],['JagranNews'],['https://t.co/PDJ7jsS1hy'], JagranNews  upbasicblocktransfer                 बेसिक शिक्षा विभाग में जनपद के अंदर एक लंबे समय से एक ब्लॉक से दूसरे ब्लॉक मैं ट्रांसफर नही हुए है। जिस से सैकड़ों दिव्यांग अपने मूल ब्लॉक से 100 किलोमीटर से अधिक दूरी के विद्यालयों मैं अद्यापन का कार्य कर रहे हैं जहाँ आने जाने के साधन भी नही
74,hi,1438476474458128385,1003207387602276357, DYOLSINGH  AnupamPKher काश बुजुर्गों की बात पे ध्यान देतेतो  भारत आज बेरोजगार दिवस न मनाता   https   t co 9jCQI5KKa5,1438862169823604737,False,,2021-09-17T13:47:28.000Z,India,"@DYOLSINGH @AnupamPKher काश बुजुर्गों की बात पे ध्यान देते
तो #भारत आज बेरोजगार दिवस न मनाता? 👇 https://t.co/9jCQI5KKa5",['👇'],['भारत'],"['DYOLSINGH', 'AnupamPKher']",[], DYOLSINGH  AnupamPKher काश बुजुर्गों की बात पे ध्यान देतेतो  भारत आज बेरोजगार दिवस न मनाता   https   t co 9jCQI5KKa5
75,hi,1438476474458128385,1003207387602276357, DYOLSINGH  Kushwaha72  AnupamPKher बहुत बड़ा फ्रॉड है अनुपम खेर,1438519545539399690,False,,2021-09-16T15:06:00.000Z,India,@DYOLSINGH @Kushwaha72 @AnupamPKher बहुत बड़ा फ्रॉड है अनुपम खेर,[],[],"['DYOLSINGH', 'Kushwaha72', 'AnupamPKher']",[], DYOLSINGH  Kushwaha72  AnupamPKher बहुत बड़ा फ्रॉड है अनुपम खेर
76,hi,1438467868652277760,50589095,मान   OfficeOfKNath जी। कृपया संज्ञान लें। इस निर्णय का पुरज़ोर विरोध करें और आदेश को निरस्त कराएं। प्रमुख विपक्षी दल का नेता और प्रदेश अध्यक्ष होने के नाते आपका उत्तरदायित्व है कि अभी इतने छोटे बच्चों को खतरे में न डालने हेतु मुख्यमंत्री जी से चर्चा करें ।  INCMP  INCIndia,1438744079391543301,False,,2021-09-17T05:58:13.000Z,India,मान. @OfficeOfKNath जी। कृपया संज्ञान लें। इस निर्णय का पुरज़ोर विरोध करें और आदेश को निरस्त कराएं। प्रमुख विपक्षी दल का नेता और प्रदेश अध्यक्ष होने के नाते आपका उत्तरदायित्व है कि अभी इतने छोटे बच्चों को खतरे में न डालने हेतु मुख्यमंत्री जी से चर्चा करें । @INCMP @INCIndia,[],[],['OfficeOfKNath'],['https://t.co/AeJGpYhOze'],मान   OfficeOfKNath जी। कृपया संज्ञान लें। इस निर्णय का पुरज़ोर विरोध करें और आदेश को निरस्त कराएं। प्रमुख विपक्षी दल का नेता और प्रदेश अध्यक्ष होने के नाते आपका उत्तरदायित्व है कि अभी इतने छोटे बच्चों को खतरे में न डालने हेतु मुख्यमंत्री जी से चर्चा करें ।  INCMP  INCIndia
77,hi,1438467868652277760,50589095,कोरोना प्रारंभ होने के बाद मुश्किल से online class का system बन पाया है। अब जाकर  बच्चे और अभिभावक के लिए यह सामान्य बन पाया है। अच्छा होगा कि चालू सत्र को बच्चों के लिए online ही रखा जावे। कृपया बच्चों को संभावित खतरे में न डालें।  PMOIndia  narendramodi  HMOIndia  AmitShah,1438467872947257350,False,,2021-09-16T11:40:41.000Z,India,कोरोना प्रारंभ होने के बाद मुश्किल से online class का system बन पाया है। अब जाकर  बच्चे और अभिभावक के लिए यह सामान्य बन पाया है। अच्छा होगा कि चालू सत्र को बच्चों के लिए online ही रखा जावे। कृपया बच्चों को संभावित खतरे में न डालें। @PMOIndia @narendramodi @HMOIndia @AmitShah,[],[],[],['https://t.co/JjSUmlimXL'],कोरोना प्रारंभ होने के बाद मुश्किल से online class का system बन पाया है। अब जाकर  बच्चे और अभिभावक के लिए यह सामान्य बन पाया है। अच्छा होगा कि चालू सत्र को बच्चों के लिए online ही रखा जावे। कृपया बच्चों को संभावित खतरे में न डालें।  PMOIndia  narendramodi  HMOIndia  AmitShah
78,hi,1438437704362958848,1640709211, livevns  narendramodi  PMOIndia  myogioffice  CMOfficeUP  bhupro  registrarbhu  VCofficeBHU बनारस में पर्यटक ना आने की वजह से काफी ज्यादा घाटा हो रहा है हस्तकला के जो दुकाने हैं उन्हें काफी ज्यादा नमस्कार हो रहा है कृपया करके पर्यटक के आने की अनुमति दें टूरिस्ट वीजा चालू करें भारत के उत्तर प्रदेश सरकार से रिक्वेस्ट है कृपया करके इंटरनेशनल फ्लाइट चालू करवा,1438463308521037824,False,,2021-09-16T11:22:32.000Z,India,@livevns @narendramodi @PMOIndia @myogioffice @CMOfficeUP @bhupro @registrarbhu @VCofficeBHU बनारस में पर्यटक ना आने की वजह से काफी ज्यादा घाटा हो रहा है हस्तकला के जो दुकाने हैं उन्हें काफी ज्यादा नमस्कार हो रहा है कृपया करके पर्यटक के आने की अनुमति दें टूरिस्ट वीजा चालू करें भारत के उत्तर प्रदेश सरकार से रिक्वेस्ट है कृपया करके इंटरनेशनल फ्लाइट चालू करवा,[],[],"['livevns', 'narendramodi', 'PMOIndia', 'myogioffice', 'CMOfficeUP', 'bhupro', 'registrarbhu', 'VCofficeBHU']",['https://t.co/KQCjc3nGkD'], livevns  narendramodi  PMOIndia  myogioffice  CMOfficeUP  bhupro  registrarbhu  VCofficeBHU बनारस में पर्यटक ना आने की वजह से काफी ज्यादा घाटा हो रहा है हस्तकला के जो दुकाने हैं उन्हें काफी ज्यादा नमस्कार हो रहा है कृपया करके पर्यटक के आने की अनुमति दें टूरिस्ट वीजा चालू करें भारत के उत्तर प्रदेश सरकार से रिक्वेस्ट है कृपया करके इंटरनेशनल फ्लाइट चालू करवा
79,en,1438425195509919747,2978598960, AIRNewsHindi  airnewsalerts  MIB Hindi  PIBHindi  BOC MIB  DDNewsHindi Heat will be felt everywhere if waves hit our country,1438427214672850944,False, AIRNewsHindi  airnewsalerts  MIB Hindi  PIBHindi  BOC MIB  DDNewsHindi Heat will be felt everywhere if waves hit our country,2021-09-16T08:59:07.000Z,India,@AIRNewsHindi @airnewsalerts @MIB_Hindi @PIBHindi @BOC_MIB @DDNewsHindi Heat will be felt everywhere if waves hit our country,[],[],"['AIRNewsHindi', 'airnewsalerts', 'MIB_Hindi', 'PIBHindi', 'BOC_MIB', 'DDNewsHindi']",[],
80,hi,1438425019248381952,152983150, mdsingh4u  Amarpalmbjp  sunilbansalbjp  gnshuklabjp  BJP4UP  JPSRathoreBJP Namste dada mai pawan sharma rampur Post chhatiha rampur ka nivashi aap bjp se sundila vidhansabha 161 se chunav ladne ke liye main aap shemat hun,1439079323365888002,False,,2021-09-18T04:10:22.000Z,India,@mdsingh4u @Amarpalmbjp @sunilbansalbjp @gnshuklabjp @BJP4UP @JPSRathoreBJP Namste dada mai pawan sharma rampur Post chhatiha rampur ka nivashi aap bjp se sundila vidhansabha 161 se chunav ladne ke liye main aap shemat hun,[],[],"['mdsingh4u', 'Amarpalmbjp', 'sunilbansalbjp', 'gnshuklabjp', 'BJP4UP', 'JPSRathoreBJP']",['https://t.co/6IbifcFa0X'], mdsingh4u  Amarpalmbjp  sunilbansalbjp  gnshuklabjp  BJP4UP  JPSRathoreBJP Namste dada mai pawan sharma rampur Post chhatiha rampur ka nivashi aap bjp se sundila vidhansabha 161 se chunav ladne ke liye main aap shemat hun
81,hi,1438425019248381952,152983150, mdsingh4u  Amarpalmbjp  sunilbansalbjp  gnshuklabjp  BJP4UP  JPSRathoreBJP  bahut achchha karya ,1438872344588537857,False,,2021-09-17T14:27:54.000Z,India,@mdsingh4u @Amarpalmbjp @sunilbansalbjp @gnshuklabjp @BJP4UP @JPSRathoreBJP 👏👏👏👏👏 bahut achchha karya.,['👏'],[],"['mdsingh4u', 'Amarpalmbjp', 'sunilbansalbjp', 'gnshuklabjp', 'BJP4UP', 'JPSRathoreBJP']",[], mdsingh4u  Amarpalmbjp  sunilbansalbjp  gnshuklabjp  BJP4UP  JPSRathoreBJP  bahut achchha karya 
82,en,1438401163611627521,1116391004423294977, Azukhan7273 MX Player pe,1438521761977430017,False, Azukhan7273 MX Player pe,2021-09-16T15:14:49.000Z,India,@Azukhan7273 MX Player pe,[],[],['Azukhan7273'],[],
83,hi,1438394403307982849,1233373673626755072, RiyaTalentDCK A स्वयं निर्णय लो।,1438443244329725955,False,,2021-09-16T10:02:49.000Z,India,@RiyaTalentDCK_A स्वयं निर्णय लो।,[],[],['RiyaTalentDCK_A'],[], RiyaTalentDCK A स्वयं निर्णय लो।
84,hi,1438347419037569028,804484272488906752, dineshHadiaku  ashokgehlot51  drsubhashg  RaghusharmaINC  TheUpenYadav  ashokgehlot51 प्रयोगशाला सहायक भर्ती की फाइल का केबिनेट का कार्य बाकी है जो की कल 22 9 21 बुधवार को होने जा रही है।माननीय आपसे अनुरोध है कि इस केबिनेट मीटिंग में इस फाइल को अप्रूव कर हम कोराना फ्रंट लाइन वारियर्स के साथ न्याय करे।तीन वर्ष से इस भर्ती की राह देख रहे है।,1440251854982549506,False,,2021-09-21T09:49:35.000Z,India,@dineshHadiaku @ashokgehlot51 @drsubhashg @RaghusharmaINC @TheUpenYadav @ashokgehlot51 प्रयोगशाला सहायक भर्ती की फाइल का केबिनेट का कार्य बाकी है जो की कल 22 9 21 बुधवार को होने जा रही है।माननीय आपसे अनुरोध है कि इस केबिनेट मीटिंग में इस फाइल को अप्रूव कर हम कोराना फ्रंट लाइन वारियर्स के साथ न्याय करे।तीन वर्ष से इस भर्ती की राह देख रहे है।,[],[],"['dineshHadiaku', 'ashokgehlot51', 'drsubhashg', 'RaghusharmaINC', 'TheUpenYadav', 'ashokgehlot51']",['https://t.co/WZFLA4Ss0I'], dineshHadiaku  ashokgehlot51  drsubhashg  RaghusharmaINC  TheUpenYadav  ashokgehlot51 प्रयोगशाला सहायक भर्ती की फाइल का केबिनेट का कार्य बाकी है जो की कल 22 9 21 बुधवार को होने जा रही है।माननीय आपसे अनुरोध है कि इस केबिनेट मीटिंग में इस फाइल को अप्रूव कर हम कोराना फ्रंट लाइन वारियर्स के साथ न्याय करे।तीन वर्ष से इस भर्ती की राह देख रहे है।
85,hi,1438347419037569028,804484272488906752, dineshHadiaku  ashokgehlot51  drsubhashg  RaghusharmaINC  TheUpenYadav स्वास्थ्य विभाग की प्रयोगशाला सहायक भर्ती  1534 पदो पर तीन वर्ष से अटकी हुई है।कोराना वारियर्स के साथ ये सरकार का सीधा अन्याय है।जल्द पूरी करवाए बार बार सरकार आश्वाशन पकड़ा देती है।,1438473708977328130,False,,2021-09-16T12:03:52.000Z,India,@dineshHadiaku @ashokgehlot51 @drsubhashg @RaghusharmaINC @TheUpenYadav स्वास्थ्य विभाग की प्रयोगशाला सहायक भर्ती  1534 पदो पर तीन वर्ष से अटकी हुई है।कोराना वारियर्स के साथ ये सरकार का सीधा अन्याय है।जल्द पूरी करवाए बार बार सरकार आश्वाशन पकड़ा देती है।,[],[],"['dineshHadiaku', 'ashokgehlot51', 'drsubhashg', 'RaghusharmaINC', 'TheUpenYadav']",['https://t.co/yatd9IcLHu'], dineshHadiaku  ashokgehlot51  drsubhashg  RaghusharmaINC  TheUpenYadav स्वास्थ्य विभाग की प्रयोगशाला सहायक भर्ती  1534 पदो पर तीन वर्ष से अटकी हुई है।कोराना वारियर्स के साथ ये सरकार का सीधा अन्याय है।जल्द पूरी करवाए बार बार सरकार आश्वाशन पकड़ा देती है।
86,hi,1438346365667463168,1266613342904315905, jhunjhununewz तो इतने बड़े 2500000 लाख रीट अभ्यर्थियों का एग्जाम क्यों    ,1438379403050844169,False,,2021-09-16T05:49:08.000Z,India,@jhunjhununewz तो इतने बड़े 2500000 लाख रीट अभ्यर्थियों का एग्जाम क्यों ???,[],[],['jhunjhununewz'],[], jhunjhununewz तो इतने बड़े 2500000 लाख रीट अभ्यर्थियों का एग्जाम क्यों    
87,hi,1438341119469752323,2164575084, 1stIndiaNews  JhunjhunuPolice 26 ko jo mela hau uska kya kre  Apna dhrm nibhao sarkar se sval kro Or rajasthan me paper leak ho rhe h uska kya kre   postpone Reet Exam 2021  पहले जाँच फिर परीक्षा,1438781324509077506,False,,2021-09-17T08:26:13.000Z,India,"@1stIndiaNews @JhunjhunuPolice 26 ko jo mela hau uska kya kre..
Apna dhrm nibhao sarkar se sval kro 🙏🙏
Or rajasthan me paper leak ho rhe h uska kya kre..
#postpone_Reet_Exam_2021 
#पहले_जाँच_फिर_परीक्षा",['🙏'],[],"['1stIndiaNews', 'JhunjhunuPolice']",['https://t.co/wbe2A85QR1'], 1stIndiaNews  JhunjhunuPolice 26 ko jo mela hau uska kya kre  Apna dhrm nibhao sarkar se sval kro Or rajasthan me paper leak ho rhe h uska kya kre   postpone Reet Exam 2021  पहले जाँच फिर परीक्षा
88,hi,1438156467626921989,1368247843991945218, Anas hashmi 1  HalimaSultan  Bahut sahi yaar ,1439270021398675457,False,,2021-09-18T16:48:08.000Z,India,@Anas_hashmi_1 @HalimaSultan_ Bahut sahi yaar 🤣🤪,"['🤣', '🤪']",[],"['Anas_hashmi_1', 'HalimaSultan_']",[], Anas hashmi 1  HalimaSultan  Bahut sahi yaar 
