,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_es,text_hi
193,hi,1440952786905010177,1191726348680794113, ok  listen Mahan kaam hi kiya hai aapne ,1440975192260415489,False,,2021-09-23T09:43:52.000Z,India,@ok__listen Mahan kaam hi kiya hai aapne 😂,['😂'],[],['ok__listen'],[],, ok  listen Mahan kaam hi kiya hai aapne 
194,hi,1440952786905010177,1191726348680794113, kedar mandawale Ek do baar hi    covid k baad ek bhi bar nahi pakda ,1440974448270577666,False,,2021-09-23T09:40:55.000Z,India,@kedar_mandawale Ek do baar hi .. covid k baad ek bhi bar nahi pakda 😎,['😎'],[],['kedar_mandawale'],[],, kedar mandawale Ek do baar hi    covid k baad ek bhi bar nahi pakda 
195,hi,1440952786905010177,1191726348680794113, ok  listen Waah waah bohot daan kiya hai Govt ko ,1440973544733638660,False,,2021-09-23T09:37:19.000Z,India,@ok__listen Waah waah bohot daan kiya hai Govt ko 😂,['😂'],[],['ok__listen'],[],, ok  listen Waah waah bohot daan kiya hai Govt ko 
196,en,1440952786905010177,1191726348680794113, kedar mandawale 2019 mein 310rs liya tha mere se ,1440971437158793221,False, kedar mandawale 2019 mein 310rs liya tha mere se ,2021-09-23T09:28:57.000Z,India,@kedar_mandawale 2019 mein 310rs liya tha mere se 😭,['😭'],[],['kedar_mandawale'],[],,
197,en,1440952786905010177,1191726348680794113, iAvinashSharma Wokay  I am fine ,1440971278584725506,False, iAvinashSharma Wokay  I am fine ,2021-09-23T09:28:19.000Z,India,@iAvinashSharma Wokay. I am fine :),[':)'],[],['iAvinashSharma'],[],,
198,en,1440952786905010177,1191726348680794113, ok  listen Then perfect  I had some issue on third and fourth day  So asked ,1440971172988919814,False, ok  listen Then perfect  I had some issue on third and fourth day  So asked ,2021-09-23T09:27:54.000Z,India,@ok__listen Then perfect. I had some issue on third and fourth day. So asked.,[],[],['ok__listen'],[],,
199,hi,1440952786905010177,1191726348680794113, iAvinashSharma Meine Monday ko vaccination liya aaj Thursday hai    sab sahi hai mujhe ,1440970950204293121,False,,2021-09-23T09:27:01.000Z,India,@iAvinashSharma Meine Monday ko vaccination liya aaj Thursday hai .. sab sahi hai mujhe ✌️,['✌️'],[],['iAvinashSharma'],[],, iAvinashSharma Meine Monday ko vaccination liya aaj Thursday hai    sab sahi hai mujhe 
200,hi,1440952786905010177,1191726348680794113, ok  listen Do teen baad kuch alag sa feel ho regular days me toh share karna ,1440965690316365824,False,,2021-09-23T09:06:07.000Z,India,@ok__listen Do teen baad kuch alag sa feel ho regular days me toh share karna.,[],[],['ok__listen'],[],, ok  listen Do teen baad kuch alag sa feel ho regular days me toh share karna 
201,en,1440952786905010177,1191726348680794113, casahilmehta Absolutely  also depends on you take which vaccine,1440963323428683778,False, casahilmehta Absolutely  also depends on you take which vaccine,2021-09-23T08:56:42.000Z,India,"@casahilmehta Absolutely, also depends on you take which vaccine",[],[],['casahilmehta'],[],,
202,hi,1440952786905010177,1191726348680794113, ok  listen Konsa dimag hai in logo ka pata nahi  Private Banks walo ko allowed nahi  Humne kya paap kiye hai ,1440960792497582080,False,,2021-09-23T08:46:39.000Z,India,@ok__listen Konsa dimag hai in logo ka pata nahi. Private Banks walo ko allowed nahi. Humne kya paap kiye hai.,[],[],['ok__listen'],[],, ok  listen Konsa dimag hai in logo ka pata nahi  Private Banks walo ko allowed nahi  Humne kya paap kiye hai 
203,en,1440952786905010177,1191726348680794113, apurve Kidding haa   please mind ,1440959908174712832,False, apurve Kidding haa   please mind ,2021-09-23T08:43:08.000Z,India,@apurve Kidding haa.. please mind 😂😂,['😂'],[],['apurve'],[],,
204,en,1440952786905010177,1191726348680794113, ok  listen I think  side effects depend upon the body  It’s not same for all  I didn’t get fever in my first dose of Covaxin but did get in the second dose while some got fever in the first dose and not in the second  It’s case to case scenario where reviews cannot be generalized ,1440959784333631491,False, ok  listen I think  side effects depend upon the body  It’s not same for all  I didn’t get fever in my first dose of Covaxin but did get in the second dose while some got fever in the first dose and not in the second  It’s case to case scenario where reviews cannot be generalized ,2021-09-23T08:42:38.000Z,India,"@ok__listen I think, side effects depend upon the body. It’s not same for all. I didn’t get fever in my first dose of Covaxin but did get in the second dose while some got fever in the first dose and not in the second. It’s case-to-case scenario where reviews cannot be generalized.",[],[],['ok__listen'],['https://t.co/HEyBefCrKH'],,
205,en,1440952786905010177,1191726348680794113, ok  listen Now you can travel in Local after 14 days,1440959671632740359,False, ok  listen Now you can travel in Local after 14 days,2021-09-23T08:42:12.000Z,India,@ok__listen Now you can travel in Local after 14 days,[],[],['ok__listen'],[],,
206,hi,1440952786905010177,1191726348680794113, ok  listen  educated hu English aati hai ,1440959663181238280,False,,2021-09-23T08:42:10.000Z,India,@ok__listen 🤣🤣🤣🤣 educated hu English aati hai 🤣,['🤣'],[],['ok__listen'],[],, ok  listen  educated hu English aati hai 
207,hi,1440952786905010177,1191726348680794113, kedar mandawale Dhanyawad ,1440959465923039234,False,,2021-09-23T08:41:23.000Z,India,@kedar_mandawale Dhanyawad 😌,['😌'],[],['kedar_mandawale'],[],, kedar mandawale Dhanyawad 
208,hi,1440952786905010177,1191726348680794113, apurve Bas aisa hi kuch kaha meine bhi,1440959431072620550,False,,2021-09-23T08:41:14.000Z,India,@apurve Bas aisa hi kuch kaha meine bhi😂,['😂'],[],['apurve'],[],, apurve Bas aisa hi kuch kaha meine bhi
209,en,1440952786905010177,1191726348680794113, ok  listen Arey waah congratulations  ,1440958264754143233,False, ok  listen Arey waah congratulations  ,2021-09-23T08:36:36.000Z,India,@ok__listen Arey waah congratulations..,[],[],['ok__listen'],[],,
210,en,1440952786905010177,1191726348680794113, ok  listen Kuch nhi hota 2nd dose me,1440957961396908042,False, ok  listen Kuch nhi hota 2nd dose me,2021-09-23T08:35:24.000Z,India,@ok__listen Kuch nhi hota 2nd dose me,[],[],['ok__listen'],[],,
211,en,1440952786905010177,1191726348680794113, ok  listen Yes had similar eerience,1440955310055702535,False, ok  listen Yes had similar eerience,2021-09-23T08:24:52.000Z,India,@ok__listen Yes had similar experience,['xp'],[],['ok__listen'],[],,
212,en,1440952786905010177,1191726348680794113, ok  listen Thanx for Update    Let go to UK then ,1440954792222736386,False, ok  listen Thanx for Update    Let go to UK then ,2021-09-23T08:22:48.000Z,India,@ok__listen Thanx for Update... Let go to UK then 🤣,['🤣'],[],['ok__listen'],[],,
213,en,1440951441263190021,414946220, scroll in Boris Johnson is a liar  First he said needed 12 weeks to flatten the curve  Then he said we d be back to normal by Xmas  The  new normal  of on off lockdowns and mask mandates is here to stay  long term  The restrictions won t be PERMANENTLY lifted until people stop complying ,1440951544325750786,False, scroll in Boris Johnson is a liar  First he said needed 12 weeks to flatten the curve  Then he said we d be back to normal by Xmas  The  new normal  of on off lockdowns and mask mandates is here to stay  long term  The restrictions won t be PERMANENTLY lifted until people stop complying ,2021-09-23T08:09:54.000Z,India,"@scroll_in Boris Johnson is a liar. First he said needed 12 weeks to flatten the curve. Then he said we'd be back to normal by Xmas. The 'new normal' of on/off lockdowns and mask mandates is here to stay, long-term. The restrictions won't be PERMANENTLY lifted until people stop complying.",[],[],['scroll_in'],['https://t.co/JlZHHWfQP8'],,
214,en,1440951173331050496,19897138, IndiaToday India must return the favour that is a long lasting one  Before the interest in the matter wanes  And in very strong words ,1440958463157231617,False, IndiaToday India must return the favour that is a long lasting one  Before the interest in the matter wanes  And in very strong words ,2021-09-23T08:37:23.000Z,India,@IndiaToday India must return the favour that is a long-lasting one. Before the interest in the matter wanes. And in very strong words.,[],[],['IndiaToday'],[],,
215,en,1440951173331050496,19897138, IndiaToday  IndiaTodayFLASH BC what shitty excuse  Covid is far more in Europe  UK and US  than India  If they can be exempt from quarantine post Vaccination  then y not India These British Azzoles r wonky  Its their racism they playing against India  Bstrds  10DowningStreet,1440956182336655364,False, IndiaToday  IndiaTodayFLASH BC what shitty excuse  Covid is far more in Europe  UK and US  than India  If they can be exempt from quarantine post Vaccination  then y not India These British Azzoles r wonky  Its their racism they playing against India  Bstrds  10DowningStreet,2021-09-23T08:28:20.000Z,India,"@IndiaToday @IndiaTodayFLASH BC what shitty excuse. Covid is far more in Europe, UK and US, than India .
If they can be exempt from quarantine post Vaccination, then y not India.
These British Azzoles r wonky. Its their racism they playing against India. Bstrds 
@10DowningStreet",[],[],"['IndiaToday', 'IndiaTodayFLASH']",['https://t.co/cZ0IJbAh2k'],,
216,en,1440951173331050496,19897138, IndiaToday Dear  UKinIndia    india still has some COVID    What about UK  Uk still has more COVID than india     MEAIndia  DrSJaishankar sir please take note    Please   ,1440956031941578752,False, IndiaToday Dear  UKinIndia    india still has some COVID    What about UK  Uk still has more COVID than india     MEAIndia  DrSJaishankar sir please take note    Please   ,2021-09-23T08:27:44.000Z,India,"@IndiaToday Dear @UKinIndia ,  india still has some COVID... What about UK? Uk still has more COVID than india... @MEAIndia @DrSJaishankar sir please take note... Please...",[],[],"['IndiaToday', 'UKinIndia']",['https://t.co/bIRfo1AFCe'],,
217,en,1440951173331050496,19897138, IndiaToday India has 31 923 new covid cases as on 23 Sep  UK with a population less than 10  of India has 34 460 new covid cases  True  India has only  some Covid    AlexWEllis,1440955962886606850,False, IndiaToday India has 31 923 new covid cases as on 23 Sep  UK with a population less than 10  of India has 34 460 new covid cases  True  India has only  some Covid    AlexWEllis,2021-09-23T08:27:27.000Z,India,"@IndiaToday India has 31,923 new covid cases as on 23 Sep. UK with a population less than 10% of India has 34,460 new covid cases. True, India has only ""some Covid"". 

@AlexWEllis",[],[],['IndiaToday'],['https://t.co/qa5KulxRSy'],,
218,en,1440951173331050496,19897138, IndiaToday Colonial mindset still prevails,1440953400095477762,False, IndiaToday Colonial mindset still prevails,2021-09-23T08:17:16.000Z,India,@IndiaToday Colonial mindset still prevails,[],[],['IndiaToday'],[],,
219,en,1440951173331050496,19897138, IndiaToday Sir  what has that got to do with accepting vaccine certificates  Please stop beating around the bush   AlexWEllis,1440952313187684353,False, IndiaToday Sir  what has that got to do with accepting vaccine certificates  Please stop beating around the bush   AlexWEllis,2021-09-23T08:12:57.000Z,India,"@IndiaToday Sir, what has that got to do with accepting vaccine certificates? Please stop beating around the bush. @AlexWEllis",[],[],"['IndiaToday', 'AlexWEllis']",[],,
220,hi,1440951173331050496,19897138, IndiaToday Bhosdi waalo tum se to kam hi hai,1440951577964019715,False,,2021-09-23T08:10:02.000Z,India,@IndiaToday Bhosdi waalo tum se to kam hi hai,[],[],['IndiaToday'],[],, IndiaToday Bhosdi waalo tum se to kam hi hai
221,en,1440950214613995523,16664790, theartdictator  qz Lord Sumption  historian and former senior judge  accurately described Boris Johnson s coronavirus restrictions as the  most significant interference with personal freedom in the history of our country   Boris Johnson is a tyrant ,1440950306075037696,False, theartdictator  qz Lord Sumption  historian and former senior judge  accurately described Boris Johnson s coronavirus restrictions as the  most significant interference with personal freedom in the history of our country   Boris Johnson is a tyrant ,2021-09-23T08:04:59.000Z,India,"@theartdictator @qz Lord Sumption (historian and former senior judge) accurately described Boris Johnson's coronavirus restrictions as the ""most significant interference with personal freedom in the history of our country"". Boris Johnson is a tyrant.",[],[],"['theartdictator', 'qz']",['https://t.co/xI52t9KFqN'],,
222,en,1440949795992965124,1107234140649197570, RaikwarSiddhu Ram ram,1440950050721439748,False, RaikwarSiddhu Ram ram,2021-09-23T08:03:58.000Z,India,@RaikwarSiddhu Ram ram,[],[],['RaikwarSiddhu'],[],,
223,en,1440949299764883463,18071358, ZeeNewsEnglish Watch thisSubscribe channelhttps   t co cueNR3fmyN,1440986612855304192,False, ZeeNewsEnglish Watch thisSubscribe channelhttps   t co cueNR3fmyN,2021-09-23T10:29:15.000Z,India,"@ZeeNewsEnglish Watch this
Subscribe channel
https://t.co/cueNR3fmyN",[],[],['ZeeNewsEnglish'],['https://t.co/cueNR3fmyN'],,
224,hi,1440949299764883463,18071358, ZeeNewsEnglish सूना है 3000kg हिरोईन पकडा गया हैगुजरात  अडानी बंदरगाह पर । क्या इसपर कोई न्यूज नहीं दिखाएगा,1440951836052115456,False,,2021-09-23T08:11:03.000Z,India,"@ZeeNewsEnglish सूना है 3000kg हिरोईन पकडा गया है
गुजरात, अडानी बंदरगाह पर । 
क्या इसपर कोई न्यूज नहीं दिखाएगा",[],[],['ZeeNewsEnglish'],[],, ZeeNewsEnglish सूना है 3000kg हिरोईन पकडा गया हैगुजरात  अडानी बंदरगाह पर । क्या इसपर कोई न्यूज नहीं दिखाएगा
225,en,1440946363454402560,908719634483834880, IdrisAhmad 47 Yes  it s a data trap ,1441017787028152328,False, IdrisAhmad 47 Yes  it s a data trap ,2021-09-23T12:33:07.000Z,India,"@IdrisAhmad_47 Yes, it's a data trap.",[],[],['IdrisAhmad_47'],[],,
226,en,1440946363454402560,908719634483834880, Alien India When you fudge the data once then all data becomes irrelevant and you yourself don t know what s happening,1440950595372814338,False, Alien India When you fudge the data once then all data becomes irrelevant and you yourself don t know what s happening,2021-09-23T08:06:08.000Z,India,@Alien_India When you fudge the data once then all data becomes irrelevant and you yourself don't know what's happening,[],[],['Alien_India'],[],,
227,en,1440946363454402560,908719634483834880, Alien India Very valid questions ,1440947694889889797,False, Alien India Very valid questions ,2021-09-23T07:54:36.000Z,India,@Alien_India Very valid questions.,[],[],['Alien_India'],[],,
228,en,1440946363454402560,908719634483834880, Alien India The issue will get resolved immediately if d photo on it gets removed,1440947327800266752,False, Alien India The issue will get resolved immediately if d photo on it gets removed,2021-09-23T07:53:09.000Z,India,@Alien_India The issue will get resolved immediately if d photo on it gets removed,[],[],['Alien_India'],[],,
229,en,1440945281181405187,3150940290, thewire in You are one of those opposition mentioned here  Always disparaging India ,1440950611550167041,False, thewire in You are one of those opposition mentioned here  Always disparaging India ,2021-09-23T08:06:12.000Z,India,@thewire_in You are one of those opposition mentioned here. Always disparaging India.,[],[],['thewire_in'],[],,
230,en,1440944514944798728,389980511, LFCNani Yes  the issue is with certification as they said  Our government s argument revolved around vaccine  Need to see what our response will be,1440961588861620226,False, LFCNani Yes  the issue is with certification as they said  Our government s argument revolved around vaccine  Need to see what our response will be,2021-09-23T08:49:49.000Z,India,"@LFCNani Yes, the issue is with certification as they said. Our government's argument revolved around vaccine. Need to see what our response will be",[],[],['LFCNani'],['https://t.co/NeyRhLRH9r'],,
231,en,1440944514944798728,389980511, gnanodayam Doesn t make any difference  The quarantine rules are still applicable for Indians even though fully vaccinated ,1440961332119965705,False, gnanodayam Doesn t make any difference  The quarantine rules are still applicable for Indians even though fully vaccinated ,2021-09-23T08:48:48.000Z,India,@gnanodayam Doesn't make any difference. The quarantine rules are still applicable for Indians even though fully vaccinated.,[],[],['gnanodayam'],[],,
232,en,1440940988067897351,1129642171420688384, vk82021716 In the 1940 s our ancestors sacrificed years of their lives fighting tyranny and now the the UK is governed by an authoritarian buffoon  Boris Johnson  His authoritarian and economy destroying restrictions will only be lifted when the majority of the public stop complying ,1440941081332436993,False, vk82021716 In the 1940 s our ancestors sacrificed years of their lives fighting tyranny and now the the UK is governed by an authoritarian buffoon  Boris Johnson  His authoritarian and economy destroying restrictions will only be lifted when the majority of the public stop complying ,2021-09-23T07:28:19.000Z,India,"@vk82021716 In the 1940's our ancestors sacrificed years of their lives fighting tyranny and now the the UK is governed by an authoritarian buffoon, Boris Johnson. His authoritarian and economy-destroying restrictions will only be lifted when the majority of the public stop complying.",[],[],['vk82021716'],['https://t.co/6nBKYAFZIM'],,
233,en,1440938197572198404,1389913670843387905, s shreyatweets Nothing can be as worse as this  A son has to see his deceased mom vaccinated is the worse joke that can happen to anybody ,1440986327479046144,False, s shreyatweets Nothing can be as worse as this  A son has to see his deceased mom vaccinated is the worse joke that can happen to anybody ,2021-09-23T10:28:07.000Z,India,@s_shreyatweets Nothing can be as worse as this. A son has to see his deceased mom vaccinated is the worse joke that can happen to anybody.,[],[],['s_shreyatweets'],[],,
234,en,1440938197572198404,1389913670843387905, s shreyatweets This is the reason UK is not recognising our vaccine certificate ,1440979243035336712,False, s shreyatweets This is the reason UK is not recognising our vaccine certificate ,2021-09-23T09:59:58.000Z,India,@s_shreyatweets This is the reason UK is not recognising our vaccine certificate.,[],[],['s_shreyatweets'],[],,
235,en,1440937896614055942,303732867, eNewsBharati Boris Johnson is a scaremongering liar who has turned the UK into a dystopian police state  Lord Sumption described Boris s Covid restrictions as the  most significant interference with personal freedom in the history of our country   All lockdown fines should be refunded ,1440938190446211073,False, eNewsBharati Boris Johnson is a scaremongering liar who has turned the UK into a dystopian police state  Lord Sumption described Boris s Covid restrictions as the  most significant interference with personal freedom in the history of our country   All lockdown fines should be refunded ,2021-09-23T07:16:50.000Z,India,"@eNewsBharati Boris Johnson is a scaremongering liar who has turned the UK into a dystopian police state. Lord Sumption described Boris's Covid restrictions as the ""most significant interference with personal freedom in the history of our country"". All lockdown fines should be refunded.",[],[],['eNewsBharati'],['https://t.co/EmOzWmaozT'],,
236,en,1440936498417872897,1294984292464865281, PrathameshGup16 Kindly download the  Me Jababdar App  and you will be able to view “Vaccine on Priority” option under which you can register the beneficiary for vaccination  We are daily posting vaccination schedule for next day on social media handles  Kindly check everyday in the evening ,1440944400587186176,False, PrathameshGup16 Kindly download the  Me Jababdar App  and you will be able to view “Vaccine on Priority” option under which you can register the beneficiary for vaccination  We are daily posting vaccination schedule for next day on social media handles  Kindly check everyday in the evening ,2021-09-23T07:41:31.000Z,India,"@PrathameshGup16 Kindly download the ""Me Jababdar App"" and you will be able to view “Vaccine on Priority” option under which you can register the beneficiary for vaccination. We are daily posting vaccination schedule for next day on social media handles. Kindly check everyday in the evening.",[],[],['PrathameshGup16'],['https://t.co/i5bYn4CBpY'],,
237,en,1440935634080710657,3307055844, PrannoyRoyNDTV  ndtvfeed  ndtv Millions of Indians have taken SII “Covishield”which is not what Oxford  amp  Astrazeneca had licensed to SII  “Civishield” is modified own version of SII and not the oxford ChAdoX1  amp  Astrazeneca AZD1222  Vaccine is not approved WHO ICMR sold in India,1441081026420219922,False, PrannoyRoyNDTV  ndtvfeed  ndtv Millions of Indians have taken SII “Covishield”which is not what Oxford  amp  Astrazeneca had licensed to SII  “Civishield” is modified own version of SII and not the oxford ChAdoX1  amp  Astrazeneca AZD1222  Vaccine is not approved WHO ICMR sold in India,2021-09-23T16:44:25.000Z,India,"@PrannoyRoyNDTV @ndtvfeed @ndtv Millions of Indians have taken SII “Covishield”which is not what Oxford &amp; Astrazeneca had licensed to SII. “Civishield” is modified own version of SII and not the oxford ChAdoX1 &amp; Astrazeneca AZD1222. Vaccine is not approved WHO,ICMR sold in India",[],[],"['PrannoyRoyNDTV', 'ndtvfeed', 'ndtv']",['https://t.co/IhSDLwUBsN'],,
238,en,1440935634080710657,3307055844, lawbarandbench  barandbench  CIJ ICJ  Swamy39  KapilSibal The irony is Millions of Indians have taken SII “Covishield” amp  is eorted too many not knowing that “Covishield”is a modified version of Oxford AstraZeneca vaccine  ChaDoX1 AZD1222  UK claims specifically not approved ,1440957627526045697,False, lawbarandbench  barandbench  CIJ ICJ  Swamy39  KapilSibal The irony is Millions of Indians have taken SII “Covishield” amp  is eorted too many not knowing that “Covishield”is a modified version of Oxford AstraZeneca vaccine  ChaDoX1 AZD1222  UK claims specifically not approved ,2021-09-23T08:34:04.000Z,India,"@lawbarandbench @barandbench @CIJ_ICJ @Swamy39 @KapilSibal The irony is Millions of Indians have taken SII “Covishield”&amp; is exported too,many not knowing that “Covishield”is a modified version of Oxford-AstraZeneca vaccine (ChaDoX1-AZD1222).UK claims specifically not approved.",['xp'],[],"['lawbarandbench', 'barandbench', 'CIJ_ICJ', 'Swamy39', 'KapilSibal']",['https://t.co/BBkHsgPxEB'],,
239,en,1440935634080710657,3307055844, lawbarandbench  CIJ ICJ  Swamy39  KapilSibal When a vaccine is modified even micron changed  it becomes another Vaccine  SII Poonawalla vaccine “Covishield” he should have sought for fresh approval from WHO ICMR etc but was not done claiming it as Oxford Astrazeneca Vaccine ,1440939927496101897,False, lawbarandbench  CIJ ICJ  Swamy39  KapilSibal When a vaccine is modified even micron changed  it becomes another Vaccine  SII Poonawalla vaccine “Covishield” he should have sought for fresh approval from WHO ICMR etc but was not done claiming it as Oxford Astrazeneca Vaccine ,2021-09-23T07:23:44.000Z,India,"@lawbarandbench @CIJ_ICJ @Swamy39 @KapilSibal When a vaccine is modified even micron changed, it becomes another Vaccine. SII Poonawalla vaccine “Covishield” he should have sought for fresh approval from WHO,ICMR etc but was not done,claiming it as Oxford Astrazeneca Vaccine.",[],[],"['lawbarandbench', 'CIJ_ICJ', 'Swamy39', 'KapilSibal']",['https://t.co/R0IEpir7Ly'],,
240,en,1440934466633932800,1156853819206074368,covishield vaccine was skewed  narendramodi  BorisJohnson,1440934468869505024,False,covishield vaccine was skewed  narendramodi  BorisJohnson,2021-09-23T07:02:03.000Z,India,covishield vaccine was skewed @narendramodi @BorisJohnson,[],[],"['narendramodi', 'BorisJohnson']",[],,
241,en,1440933562815901699,20893300, TheBullBull Reports of paying to purchase Vax reports by unvaccinated in the press   i guess thats why   also cd be our storage facilities are inefficient,1441094240134578194,False, TheBullBull Reports of paying to purchase Vax reports by unvaccinated in the press   i guess thats why   also cd be our storage facilities are inefficient,2021-09-23T17:36:55.000Z,India,@TheBullBull Reports of paying to purchase Vax reports by unvaccinated in the press...i guess thats why...also cd be our storage facilities are inefficient,[],[],['TheBullBull'],['https://t.co/hdu8rM0EWA'],,
242,en,1440933562815901699,20893300, TheBullBull Last I heard  British themselves don t know the reason   ,1441051468803411980,False, TheBullBull Last I heard  British themselves don t know the reason   ,2021-09-23T14:46:58.000Z,India,"@TheBullBull Last I heard, British themselves don't know the reason. !",[],[],['TheBullBull'],[],,
243,en,1440933562815901699,20893300, UN SDG11 Thanks,1440940652192092163,False, UN SDG11 Thanks,2021-09-23T07:26:37.000Z,India,@UN_SDG11 Thanks,[],[],['UN_SDG11'],[],,
244,en,1440933562815901699,20893300, TheBullBull What I think is    UK has  NHS App and India has  COWIN App    both the teams are seeing the technical feasibility that how both the App can coexist and if any integration required so that UK can also be ensured of the Certificate authenticity ,1440939725272068097,False, TheBullBull What I think is    UK has  NHS App and India has  COWIN App    both the teams are seeing the technical feasibility that how both the App can coexist and if any integration required so that UK can also be ensured of the Certificate authenticity ,2021-09-23T07:22:56.000Z,India,@TheBullBull What I think is .. UK has #NHS App and India has #COWIN App .. both the teams are seeing the technical feasibility that how both the App can coexist and if any integration required so that UK can also be ensured of the Certificate authenticity.,[],"['NHS', 'COWIN']",['TheBullBull'],['https://t.co/edZZ7zzkId'],,
245,en,1440933562815901699,20893300, TheBullBull  prashantjain86 All out Data Fudging in India   ,1440939192079446027,False, TheBullBull  prashantjain86 All out Data Fudging in India   ,2021-09-23T07:20:49.000Z,India,@TheBullBull @prashantjain86 All out Data Fudging in India ..,[],[],"['TheBullBull', 'prashantjain86']",[],,
246,en,1440933562815901699,20893300, TheBullBull Fudging of data… ,1440937972950388736,False, TheBullBull Fudging of data… ,2021-09-23T07:15:58.000Z,India,@TheBullBull Fudging of data….,[],[],['TheBullBull'],[],,
247,es,1440933562815901699,20893300, TheBullBull Racism,1440936265239519237,False,,2021-09-23T07:09:11.000Z,India,@TheBullBull Racism,[],[],['TheBullBull'],[], TheBullBull Racism,
248,en,1440933562815901699,20893300, TheBullBull I think Governments won t really mention real reasons anyway due to diplomatic issues ,1440935940524953600,False, TheBullBull I think Governments won t really mention real reasons anyway due to diplomatic issues ,2021-09-23T07:07:54.000Z,India,@TheBullBull I think Governments won't really mention real reasons anyway due to diplomatic issues.,[],[],['TheBullBull'],[],,
249,en,1440933562815901699,20893300, GuruDath26 OK   thanks for the info  ,1440935917246574595,False, GuruDath26 OK   thanks for the info  ,2021-09-23T07:07:48.000Z,India,@GuruDath26 OK.. thanks for the info..,[],[],['GuruDath26'],[],,
250,en,1440933562815901699,20893300, TheBullBull They don t trust the certification,1440935749906432003,False, TheBullBull They don t trust the certification,2021-09-23T07:07:08.000Z,India,@TheBullBull They don't trust the certification,[],[],['TheBullBull'],[],,
251,en,1440933562815901699,20893300, TheBullBull They believe vaccine certificate process India followed might be compromised  lads who were not vaccinated holds the vaccinated certificates ,1440935274465296391,False, TheBullBull They believe vaccine certificate process India followed might be compromised  lads who were not vaccinated holds the vaccinated certificates ,2021-09-23T07:05:15.000Z,India,"@TheBullBull They believe vaccine certificate process India followed might be compromised, lads who were not vaccinated holds the vaccinated certificates.",[],[],['TheBullBull'],['https://t.co/nwsMGBD2Jn'],,
252,en,1440933562815901699,20893300, TheBullBull Jealousy   they think their hand written slip is more trustworthy than our digital records  ,1440934932767858690,False, TheBullBull Jealousy   they think their hand written slip is more trustworthy than our digital records  ,2021-09-23T07:03:53.000Z,India,"@TheBullBull Jealousy.. 
they think their hand written slip is more trustworthy than our digital records..",[],[],['TheBullBull'],[],,
253,en,1440933562815901699,20893300, SinghSaman02 Yeah  any clue what the problem might be ,1440934808167743488,False, SinghSaman02 Yeah  any clue what the problem might be ,2021-09-23T07:03:24.000Z,India,"@SinghSaman02 Yeah, any clue what the problem might be?",[],[],['SinghSaman02'],[],,
254,en,1440933562815901699,20893300, prashantjain86 the vaccine is approved  but UK says there s issue in certification  Unsure what s up https   t co vJMU85Jz9u,1440934691683528705,False, prashantjain86 the vaccine is approved  but UK says there s issue in certification  Unsure what s up https   t co vJMU85Jz9u,2021-09-23T07:02:56.000Z,India,"@prashantjain86 the vaccine is approved, but UK says there's issue in certification. Unsure what's up.

https://t.co/vJMU85Jz9u",[],[],['prashantjain86'],['https://t.co/vJMU85Jz9u'],,
255,en,1440933562815901699,20893300, TheBullBull Uk officials said the problem is with vaccine certification process,1440934563346206727,False, TheBullBull Uk officials said the problem is with vaccine certification process,2021-09-23T07:02:25.000Z,India,@TheBullBull Uk officials said the problem is with vaccine certification process,[],[],['TheBullBull'],[],,
256,en,1440933562815901699,20893300, TheBullBull Bcz of our government,1440934330566467584,False, TheBullBull Bcz of our government,2021-09-23T07:01:30.000Z,India,@TheBullBull Bcz of our government,[],[],['TheBullBull'],[],,
257,en,1440933562815901699,20893300, TheBullBull I think they rectified their mistake,1440934303794282496,False, TheBullBull I think they rectified their mistake,2021-09-23T07:01:23.000Z,India,@TheBullBull I think they rectified their mistake,[],[],['TheBullBull'],[],,
258,en,1440933562815901699,20893300, TheBullBull Its been approved https   t co kYh2ayFPgK,1440933663198220291,False, TheBullBull Its been approved https   t co kYh2ayFPgK,2021-09-23T06:58:51.000Z,India,@TheBullBull Its been approved https://t.co/kYh2ayFPgK,[],[],['TheBullBull'],[],,
259,en,1440931402506190856,988858957, PreetiSMenon Thoose who take  Covishield can get paralyzed Why can t vaccine manufacture reveal the fact It s frightening  UK CowinAppFailhttps   t co CTW3vzKBP3,1440968212280082438,False, PreetiSMenon Thoose who take  Covishield can get paralyzed Why can t vaccine manufacture reveal the fact It s frightening  UK CowinAppFailhttps   t co CTW3vzKBP3,2021-09-23T09:16:08.000Z,India,"@PreetiSMenon Thoose who take #Covishield can get paralyzed?

Why can't vaccine manufacture reveal the fact?

It's frightening!

#UK
#CowinAppFail
https://t.co/CTW3vzKBP3",[],['Covishield'],['PreetiSMenon'],['https://t.co/dZsxq8wTSD'],,
260,en,1440931402506190856,988858957, PreetiSMenon who gives a fk abt UK  it s a dead country full of entitled fks,1440944726027354112,False, PreetiSMenon who gives a fk abt UK  it s a dead country full of entitled fks,2021-09-23T07:42:48.000Z,India,"@PreetiSMenon who gives a fk abt UK, it's a dead country full of entitled fks",[],[],['PreetiSMenon'],[],,
